Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
Kim Cang Trụy_Tiền	1361	1		CastSkill	1453					
Kim Cang Trụy_Tiền	1361	1		CastSkill	1361					
Kim Cang Trụy_Tiền	1361	1		PlayEffect	9016				8	
Lang Vương Trảo Kích	1362	2	6	CastSkill	1362					
Cuồng Bôn Đột Tập_Phụ 1	1364	1		RetsetPos						
Cuồng Bôn Đột Tập_Phụ 1	1364	1		CrossFade	1					
Cuồng Bôn Đột Tập_Phụ 1	1364	1		InstantDir	1000					
Cuồng Bôn Đột Tập_Phụ 1	1364	1		PlayEffect	508					
Cuồng Bôn Đột Tập_Phụ 1	1364	2	6	CastSkill	1364					
Cuồng Bôn Đột Tập_Phụ 2	1365	2	3	PlayEffect	508					
Cuồng Bôn Đột Tập_Phụ 2	1365	3		CrossFade	1					
Cuồng Bôn Đột Tập_Phụ 2	1365	3		UnbindEffect	508					
Cuồng Bạo Phệ Huyết	1367	1		CastSkill	1367					
Cuồng Bạo Phệ Huyết	1367	1		PlayEffect	1367	1		16	270	
Cuồng Bạo Phệ Huyết	1367	1		PlayEffect	7367	1		15	270	
Cơ Quan Địa Thích	1368	2	6	CastSkill	1368					
Đoạt Hồn Liên	1370	1		CastSkill	1372					
Đoạt Hồn Liên	1370	2	10	CastSkill	1371					
Đoạt Hồn Liên	1370	2	17	CastSkill	1370					
Cuồng Bôn Đột Tập_Tụ Lực	1373	1		PlayEffect	1373	1				
Cuồng Bôn Đột Tập_Tụ Lực	1373	3		ClearEffect	1373					
Lôi Kích	1374	2	5	CastSkill	1375					
Lôi Kích	1374	2	10	CastSkill	1374					
Lôi Kích	1374	3		DoCommonAct	7			15		
Băng Tỏa Liên Hoàn	1376	2	6	CastSkill	1376					
Bạo Phong Tuyết	1377	2	5	CastSkill	1377					
Bạo Phong Tuyết	1377	2	7	CastSkill	1378					
Bạo Phong Tuyết	1377	3		DoCommonAct	7			20		
Bạo Phong Tuyết_Sát thương	1378	1		CastSkill	1378					
Băng Tỏa Liên Hoàn_Tụ Lực	1379	1		PlayEffect	9017	1			10	
Tinh Nguyệt	1380	2	12	CastSkill	1380					
Tinh Nguyệt	1380	3		DoCommonAct	7			20		
Liên Hoàn Tinh Nguyệt	1381	2	5	CastSkill	1382					
Liên Hoàn Tinh Nguyệt	1381	2	12	CastSkill	1381					
Liên Hoàn Tinh Nguyệt	1381	3		DoCommonAct	7			20		
Liên Hoàn Tinh Nguyệt_Phụ	1382	1		CastSkill	1382					
Liệt Diệm Thương	11383	1		DoCommonAct	16	1383		25		
Liệt Diệm Thương	1383	2	7	CastSkill	1383					
Liệt Diệm Thương	1383	3		DoCommonAct	7			20		
Tường Lửa	1385	2	10	CastSkill	1385					
Tường Lửa	1385	3		DoCommonAct	7			30		
Bán Nguyệt Trảm	1386	1		CrossFade	1					
Bán Nguyệt Trảm	1386	1		InstantDir	1000					
Bán Nguyệt Trảm	1386	2	3	PlayEffect	1305					
Bán Nguyệt Trảm	1386	2	8	CastSkill	1386					
Kiếm Liệt	1387	1		CrossFade	1					
Kiếm Liệt	1387	1		InstantDir	1000					
Kiếm Liệt	1387	2	8	CastSkill	1387					
Kiếm Liệt	1387	3		DoCommonAct	7			10		
Kiếm Liệt_Hiệu quả	1388	2	3	CastSkill	1388					
Toàn Phong Trảm	1389	1		PlayEffect	1802	1				
Toàn Phong Trảm	1389	1		CastSkill	1390					
Toàn Phong Trảm	1389	2	5	CastSkill	1390					
Toàn Phong Trảm	1389	2	10	CastSkill	1390					
Toàn Phong Trảm	1389	2	15	CastSkill	1390					
Toàn Phong Trảm	1389	2	20	CastSkill	1390					
Toàn Phong Trảm	1389	2	25	CastSkill	1390					
Toàn Phong Trảm	1389	2	30	CastSkill	1390					
Toàn Phong Trảm	1389	2	35	CastSkill	1390					
Toàn Phong Trảm	1389	2	40	CastSkill	1390					
Toàn Phong Trảm	1389	2	45	CastSkill	1390					
Toàn Phong Trảm	1389	2	50	CastSkill	1390					
Toàn Phong Trảm	1389	2	55	CastSkill	1390					
Toàn Phong Trảm	1389	2	60	CastSkill	1390					
Toàn Phong Trảm	1389	2	65	CastSkill	1390					
Toàn Phong Trảm	1389	2	70	CastSkill	1390					
Toàn Phong Trảm	1389	2	75	CastSkill	1390					
Toàn Phong Trảm	1389	3		ClearEffect	1802					
Toàn Phong Trảm_Phụ 1	1390	1		CastSkill	1390					
Toàn Phong Trảm_Phụ 2	1391	1		CastSkill	1391					
Toàn Phiến	1392	2	5	CastSkill	1392					
Toàn Phiến_Phụ	1393	1		CastSkill	1393					
Tiêu Hình Quạt	1394	2	3	CastSkill	1395					
Tiêu Hình Quạt	1394	2	8	CastSkill	1394					
Tiêu Hình Quạt	1394	3		DoCommonAct	7			20		
Tiêu Hình Quạt_Phụ	1395	1		CastSkill	1395					
Sương Độc	1396	2	5	CastSkill	1396					
Sương Độc	1396	3		DoCommonAct	7			20		
Sương Độc	1397	2	5	CastSkill	1397					
Bẫy Phun Lửa	1398	1		CrossFade	1					
Bẫy Phun Lửa	1398	1		InstantDir	1000					
Bẫy Phun Lửa	1398	1		CastSkill	1398					
Bẫy Phun Lửa_Phụ	1399	1		CastSkill	1399					
Hình Chữ Nhật 8x2 Dự báo_0.2 giây	1401	1		DoCommonAct	7	96		3		
Hình Chữ Nhật 8x2 Dự báo_0.4 giây	1402	1		DoCommonAct	7	96		6		
Hình Chữ Nhật 8x2 Dự báo_0.6 giây	1403	1		DoCommonAct	7	96		9		
Hình Chữ Nhật 8x2 Dự báo_0.8 giây	1404	1		DoCommonAct	7	96		12		
Hình Chữ Nhật 8x2 Dự báo_1 giây	1405	1		DoCommonAct	7	96		15		
Hình Chữ Nhật 8x2 Dự báo_1.2 giây	1406	1		DoCommonAct	7	96		18		
Hình Chữ Nhật 8x2 Dự báo_1.4 giây	1407	1		DoCommonAct	7	96		21		
Hình Chữ Nhật 8x2 Dự báo_1.6 giây	1408	1		DoCommonAct	7	96		24		
Hình Chữ Nhật 8x2 Dự báo_1.8 giây	1409	1		DoCommonAct	7	96		27		
Hình Chữ Nhật 8x2 Dự báo_2 giây	1410	1		DoCommonAct	7	96		30		
Báo động vòng tròn bán kính 4.9 ô_0.2 giây	1411	1		DoCommonAct	7	1451		3		
Báo động vòng tròn bán kính 4.9 ô_0.4 giây	1412	1		DoCommonAct	7	1451		6		
Báo động vòng tròn bán kính 4.9 ô_0.6 giây	1413	1		DoCommonAct	7	1451		9		
Báo động vòng tròn bán kính 4.9 ô_0.8 giây	1414	1		DoCommonAct	7	1451		12		
Báo động vòng tròn bán kính 4.9 ô_1 giây	1415	1		DoCommonAct	7	1451		15		
Báo động vòng tròn bán kính 4.9 ô_1.2 giây	1416	1		DoCommonAct	7	1451		18		
Báo động vòng tròn bán kính 4.9 ô_1.4 giây	1417	1		DoCommonAct	7	1451		21		
Báo động vòng tròn bán kính 4.9 ô_1.6 giây	1418	1		DoCommonAct	7	1451		24		
Báo động vòng tròn bán kính 4.9 ô_1.8 giây	1419	1		DoCommonAct	7	1451		27		
Báo động vòng tròn bán kính 4.9 ô_2 giây	1420	1		DoCommonAct	7	1451		30		
Báo động vòng tròn bán kính 4.9 ô_0.2 giây	1421	1		DoCommonAct	7	1452		3		
Báo động vòng tròn bán kính 4.9 ô_0.4 giây	1422	1		DoCommonAct	7	1452		6		
Báo động vòng tròn bán kính 4.9 ô_0.6 giây	1423	1		DoCommonAct	7	1452		9		
Báo động vòng tròn bán kính 4.9 ô_0.8 giây	1424	1		DoCommonAct	7	1452		12		
Báo động vòng tròn bán kính 4.9 ô_1 giây	1425	1		DoCommonAct	7	1452		15		
Báo động vòng tròn bán kính 4.9 ô_1.2 giây	1426	1		DoCommonAct	7	1452		18		
Báo động vòng tròn bán kính 4.9 ô_1.4 giây	1427	1		DoCommonAct	7	1452		21		
Báo động vòng tròn bán kính 4.9 ô_1.6 giây	1428	1		DoCommonAct	7	1452		24		
Báo động vòng tròn bán kính 4.9 ô_1.8 giây	1429	1		DoCommonAct	7	1452		27		
Báo động vòng tròn bán kính 4.9 ô_2 giây	1430	1		DoCommonAct	7	1452		30		
Báo động vòng tròn bán kính 3 ô_0.2 giây	1431	1		DoCommonAct	7	1453		3		
Báo động vòng tròn bán kính 3 ô_0.4 giây	1432	1		DoCommonAct	7	1453		6		
Báo động vòng tròn bán kính 3 ô_0.6 giây	1433	1		DoCommonAct	7	1453		9		
Báo động vòng tròn bán kính 3 ô_0.8 giây	1434	1		DoCommonAct	7	1453		12		
Báo động vòng tròn bán kính 3 ô_1 giây	1435	1		DoCommonAct	7	1694		15		
Báo động vòng tròn bán kính 3 ô_1.2 giây	1436	1		DoCommonAct	7	1453		18		
Báo động vòng tròn bán kính 3 ô_1.4 giây	1437	1		DoCommonAct	7	1453		21		
Báo động vòng tròn bán kính 3 ô_1.6 giây	1438	1		DoCommonAct	7	1453		24		
Báo động vòng tròn bán kính 3 ô_1.8 giây	1439	1		DoCommonAct	7	1453		27		
Báo động vòng tròn bán kính 3 ô_2 giây	1440	1		DoCommonAct	7	1453		30		
Báo động vòng tròn bán kính 1.5 ô_1.6 giây	1441	1		DoCommonAct	7	1454		24		
Báo động vòng tròn bán kính 1.5 ô_2 giây	1449	1		DoCommonAct	7	1454		30		
Báo động vòng tròn bán kính 1.5 ô_2 giây_thi triển 10 ô	1450	1		DoCommonAct	7	1454		30		
Thông báo hình quạt (Nhỏ)_2 giây	1442	1		DoCommonAct	7	97		30		
Tụ Lực 1 giây_Vàng	11443	1		DoCommonAct	7	1443		15		
Tụ Lực 1 giây_Vàng	1443	1		PlayEffect	9016	1			3	
Tụ Lực 1 giây_Lam	11444	1		DoCommonAct	7	1444		15		
Tụ Lực 1 giây_Lam	1444	1		PlayEffect	9017	1			3	
Tụ Lực 1 giây_Đỏ	11445	1		DoCommonAct	7	1445		15		
Tụ Lực 1 giây_Đỏ	1445	1		PlayEffect	9018	1			3	
Tụ Lực 1 giây_Lục	11446	1		DoCommonAct	7	1446		15		
Tụ Lực 1 giây_Lục	1446	1		PlayEffect	9019	1			3	
Báo động vòng tròn bán kính 0.8 ô_1.6 giây	1447	1		DoCommonAct	7	1456		24		
Báo động vòng tròn bán kính 0.8 ô_2 giây	1448	1		DoCommonAct	7	1456		30		
Báo động vòng tròn bán kính 4.9 ô_Điểm mục tiêu	1451	1		CastSkill	1451					
Báo động thường hình quạt 90 độ 6m	1452	1		CastSkill	1452					
Báo động vòng tròn bán kính 3 ô_Điểm mục tiêu	1453	1		CastSkill	1453					
Báo động vòng tròn bán kính 1.5 ô_Điểm mục tiêu	1454	1		CastSkill	1454					
Báo động vòng tròn bán kính 0.8 ô_Điểm mục tiêu	1456	1		CastSkill	1456					
Phạm Vi Dung Nham Phun Trào-Cảnh Báo	1458	1		DoCommonAct	7	1459		45		
Phạm Vi Dung Nham Phun Trào-Cảnh Báo_3 Giây	1459	1		CastSkill	1459					
Thiểm Điện Liệm	1460	1		CastSkill	1460					
Toàn Phong	1461	1		PlayEffect	1461	1				
Toàn Phong	1461	1		CastSkill	1462					
Toàn Phong	1461	2	10	CastSkill	1462					
Toàn Phong	1461	2	20	CastSkill	1462					
Toàn Phong	1461	2	30	CastSkill	1462					
Toàn Phong	1461	2	40	CastSkill	1462					
Toàn Phong	1461	2	50	CastSkill	1462					
Toàn Phong	1461	2	60	CastSkill	1462					
Toàn Phong	1461	2	70	CastSkill	1462					
Toàn Phong	1461	3		ClearEffect	210					
Toàn Phong_Phụ 1	1462	1		CastSkill	1462					
Toàn Phong_Phụ 1	1462	1		PlayEffect	210					
Toàn Phong_Phụ 1	1462	3		UnbindEffect	210					
Toàn Phong_Phụ 2	1463	1		CastSkill	1463					
Toàn Phong_Quay Trước	1480	1		PlayEffect	9016				8	
Lôi Kích	1468	2	4	CastSkill	1469					
Lôi Kích	1468	2	8	CastSkill	1468					
Băng Tỏa Liên Hoàn	1470	2	6	CastSkill	1470					
Băng Tỏa Liên Hoàn_Tụ Lực	1471	1		PlayEffect	9017	1			10	
Bạo Phong Tuyết	1472	2	5	CastSkill	1472					
Bạo Phong Tuyết	1472	2	7	CastSkill	1473					
Bạo Phong Tuyết	1472	3		DoCommonAct	7			20		
Bạo Phong Tuyết_Sát thương	1473	1		CastSkill	1473					
Kim Cang Trụy	1474	1		CrossFade	1					
Kim Cang Trụy	1474	1		InstantDir	35					
Kim Cang Trụy	1474	2	18	CastSkill	1475					
Kim Cang Trụy	1474	2	18	CastSkill	1476					
Kim Cang Trụy_Phụ	1475	1		CastSkill	1475					
Kim Cang Trụy_Tiền	1477	1		CastSkill	1453					
Kim Cang Trụy_Tiền	1477	1		CastSkill	1477					
Kim Cang Trụy_Tiền	1477	1		PlayEffect	9016				8	
Trọng Quyền Tam Kích	1478	1		CrossFade	1					
Trọng Quyền Tam Kích	1478	1		InstantDir	1000					
Trọng Quyền Tam Kích	1478	2	4	PlayEffect	1479				3	
Trọng Quyền Tam Kích	1478	2	6	CastSkill	1478					
Trọng Quyền Tam Kích	1478	2	7	MovePos	80	80	80			
Trọng Quyền Tam Kích	1478	2	16	PlayEffect	1478					
Trọng Quyền Tam Kích	1478	2	18	CastSkill	1478					
Trọng Quyền Tam Kích	1478	2	18	MovePos	30	40	100			
Trọng Quyền Tam Kích	1478	2	21	PlayEffect	1479					
Trọng Quyền Tam Kích	1478	2	23	CastSkill	1479					
Trọng Quyền Tam Kích	1478	2	23	MovePos	30	40	100			
Trọng Quyền Tam Kích_Phụ	1479	1		CrossFade	1					
Trọng Quyền Tam Kích_Phụ	1479	1		InstantDir	1000					
Trọng Quyền Tam Kích_Phụ	1479	2	6	CastSkill	1479					
Kiếm Vũ	1481	2	10	CastSkill	1481					
Kiếm Vũ	1481	3		DoCommonAct	7			40		
Phi Kiếm	1485	1		CrossFade	1					
Phi Kiếm	1485	1		InstantDir	1000					
Phi Kiếm	1485	2	6	CastSkill	1485					
Phi Kiếm	1485	3		DoCommonAct	7			30		
Thập Tự Kiếm	1486	2	3	CastSkill	1486					
Thập Tự Kiếm	1486	2	5	CastSkill	1487					
Cổ Vũ Kiếm Trận	1490	2	7	PlayEffect	4490					
Cổ Vũ Kiếm Trận	1490	2	12	CastSkill	1490					
Trác Phi Phàm Đánh Thường	1496	1		CrossFade	1					
Trác Phi Phàm Đánh Thường	1496	1		InstantDir	1000					
Trác Phi Phàm Đánh Thường	1496	2	7	CastSkill	1496					
Từ Thiết Tâm-Đánh Thường	1497	1		CrossFade	1					
Từ Thiết Tâm-Đánh Thường	1497	1		InstantDir	1000					
Từ Thiết Tâm-Đánh Thường	1497	2	8	CastSkill	1497					
buff_Hồi Sinh Lực	1507	1		CastSkill	1507					
buff_Tấn công	1508	1		CastSkill	1508					
buff_Kháng tính	1509	1		CastSkill	1509					
buff_Tốc chạy	1510	1		CastSkill	1510					
buffball	1512	1		CastSkill	1512					
buffball	1513	1		CastSkill	1513					
Tụ Lực 2 giây_Vàng	11521	1		DoCommonAct	7	1521		30		
Tụ Lực 2 giây_Vàng	1521	1		PlayEffect	9016	1			3	
Tụ Lực 2 giây_Lam	11522	1		DoCommonAct	7	1522		30		
Tụ Lực 2 giây_Lam	1522	1		PlayEffect	9017	1			3	
Tụ Lực 2 giây_Đỏ	11523	1		DoCommonAct	7	1523		30		
Tụ Lực 2 giây_Đỏ	1523	1		PlayEffect	9018	1			3	
Tụ Lực 2 giây_Lục	11524	1		DoCommonAct	7	1524		30		
Tụ Lực 2 giây_Lục	1524	1		PlayEffect	9019	1			3	
Dùng xong chiến đấu 0.5 giây	1525	1		DoCommonAct	7			8		
Dùng xong chiến đấu 1 giây	1526	1		DoCommonAct	7			15		
Dùng xong chiến đấu 1.5 giây	1527	1		DoCommonAct	7			23		
Dùng xong chiến đấu 2 giây	1528	1		DoCommonAct	7			30		
Cuồng Bạo	1537	1		CastSkill	1537					
Phủ Xung	1538	1		CrossFade	1					
Phủ Xung	1538	1		InstantDir	1000					
Phủ Xung	1538	1		CastSkill	1539					
Phủ Xung	1538	1		PlayEffect	1538	1				
Phủ Xung	1538	2	8	ClearEffect	1538					
Phủ Xung	1538	3		ClearEffect	1538					
Phủ Xung_Phụ	1539	1		CastSkill	1539					
Cửu Tinh Liên Hoàn	1540	2	6	CastSkill	1540					
Cửu Tinh Liên Hoàn	1540	3		DoCommonAct	7			15		
Cửu Tinh Liên Hoàn_Phụ	1541	2	8	CastSkill	1541					
Cửu Tinh Liên Hoàn_Phụ	1541	3		DoCommonAct	7			13		
Bài Sơn Đáo Hải	11548	1		DoCommonAct	17	1548		70		
Bài Sơn Đáo Hải	1548	1		CrossFade	1					
Bài Sơn Đáo Hải	1548	1		InstantDir	1000					
Bài Sơn Đáo Hải	1548	2	10	CastSkill	1549					
Bài Sơn Đáo Hải	1548	2	20	CastSkill	1549					
Bài Sơn Đáo Hải	1548	2	30	CastSkill	1549					
Bài Sơn Đáo Hải	1548	2	8	CastSkill	1548					
Bài Sơn Đáo Hải	1548	2	13	CastSkill	1548					
Bài Sơn Đáo Hải	1548	2	18	CastSkill	1548					
Bài Sơn Đáo Hải	1548	2	23	CastSkill	1548					
Bài Sơn Đáo Hải	1548	2	28	CastSkill	1548					
Bài Sơn Đáo Hải	1548	2	33	CastSkill	1548					
Bài Sơn Đáo Hải	1548	3		DoCommonAct	7			20		
Bài Sơn Đáo Hải_Hiệu quả	1549	1		CastSkill	1549					
Song Long Xuất Hải	1550	1		CrossFade	1					
Song Long Xuất Hải	1550	1		InstantDir	1000					
Song Long Xuất Hải	1550	2	30	CastSkill	1550					
Song Long Xuất Hải_Hiệu Quả	1551	2	3	CastSkill	1551					
Thiên Vũ Pháp Trận	1565	1		CrossFade	1					
Thiên Vũ Pháp Trận	1565	1		InstantDir	1000					
Thiên Vũ Pháp Trận	1565	1		CastSkill						
Thiên Vũ Pháp Trận	1565	1		PlayEffect	312					
Thiên Vũ Pháp Trận_Phụ	1566	1		CastSkill						
Ngân Châm Xạ	1567	2	5	CastSkill	1567					
Hoa Kiếm 	1570	1		CrossFade	1					
Hoa Kiếm 	1570	2	6	CastSkill	1570					
Lạc Hoa	1571	1		CrossFade	1					
Lạc Hoa	1571	2	6	CastSkill	1571					
Lạc Hoa	1571	3		DoCommonAct	7			20		
Lạc Hoa_Phụ	1572	1		CastSkill	1572					
Yến Vũ	1573	1		PlayEffect	1573	1				
Yến Vũ	1573	1		PlayEffect	1571	1				
Yến Vũ	1573	1		CastSkill	1574					
Yến Vũ	1573	2	5	CastSkill	1574					
Yến Vũ	1573	2	10	CastSkill	1574					
Yến Vũ	1573	2	15	CastSkill	1574					
Yến Vũ	1573	2	20	CastSkill	1574					
Yến Vũ	1573	2	25	CastSkill	1574					
Yến Vũ	1573	2	30	CastSkill	1574					
Yến Vũ	1573	2	35	CastSkill	1574					
Yến Vũ	1573	2	40	CastSkill	1574					
Yến Vũ	1573	2	45	CastSkill	1574					
Yến Vũ	1573	3		ClearEffect	1573					
Yến Vũ	1573	3		ClearEffect	1571					
Yến Vũ	1573	3		DoCommonAct	7			20		
Yến Vũ_Phụ 1	1574	1		CastSkill	1574					
Yến Vũ_Phụ 2	1575	1		CastSkill	1575					
Hoa Kiếm Phiến	1576	2	6	CastSkill	1576					
Hoa Kiếm Phiến	1576	3		DoCommonAct	7			20		
Hoa Kiếm Phiến_Phụ	1577	1		CastSkill	1577					
Mộ Dung Việt-Đánh Thường	1580	2	8	CastSkill	1580					
Ngũ Tinh Liên Châu	1581	2	6	CastSkill	1581					
Ngũ Tinh Liên Châu	1581	3		DoCommonAct	7			15		
Ngũ Tinh Liên Châu_Phụ	1582	2	8	CastSkill	1582					
Ngũ Tinh Liên Châu_Phụ	1582	3		DoCommonAct	7			13		
Lôi Linh Phá	1583	2	5	CastSkill	1583					
Lôi Linh Phá	1583	3		DoCommonAct	7			22		
Cửu Tinh Liên Hoàn	1586	2	6	CastSkill	1586					
Cửu Tinh Liên Hoàn	1586	3		DoCommonAct	7			15		
Cửu Tinh Liên Hoàn_Phụ	1587	2	8	CastSkill	1587					
Cửu Tinh Liên Hoàn_Phụ	1587	3		DoCommonAct	7			13		
Tiêu Động Trần_Đánh Thường	1588	1		CrossFade	1					
Tiêu Động Trần_Đánh Thường	1588	1		InstantDir	1000					
Tiêu Động Trần_Đánh Thường	1588	1		PlayEffect	1335					
Tiêu Động Trần_Đánh Thường	1588	2	8	CastSkill	1588					
Hoành Tảo	1589	1		CrossFade	1					
Hoành Tảo	1589	1		InstantDir	1000					
Hoành Tảo	1589	1		PlayEffect	1336					
Hoành Tảo	1589	2	12	CastSkill	1589					
Hoành Tảo	1589	3		DoCommonAct	7			15		
Kinh Lôi	1590	2	10	CastSkill	1590					
Kinh Lôi	1590	3		DoCommonAct	7			30		
Tiêu Động Trần_Xung Phong	1593	1		CastSkill	1593					
Tiêu Động Trần_Xung Phong	1593	1		PlayEffect	9016					
Tiêu Động Trần_Xung Phong	1593	3		ClearEffect	9016					
Tiêu Động Trần_Xung Phong	1594	1		CrossFade	1					
Tiêu Động Trần_Xung Phong	1594	1		InstantDir	1000					
Tiêu Động Trần_Xung Phong	1594	1		CastSkill	1595					
Tiêu Động Trần_Xung Phong	1594	1		CastSkill	1596					
Tiêu Động Trần_Xung Phong	1594	1		PlayEffect						
Tiêu Động Trần_Xung Phong	1594	3		ClearEffect						
Tiêu Động Trần_Xung Phong	1594	3		DoCommonAct	7			20		
Tiêu Động Trần_Xung Phong_Phụ	1595	1		CastSkill	1595					
Hàn Băng Trảm	1597	1		CrossFade	1					
Hàn Băng Trảm	1597	2	6	CastSkill	1597					
Huyền Băng Trảm_Phụ 1	1599	1		RetsetPos						
Huyền Băng Trảm_Phụ 1	1599	1		CrossFade	1					
Huyền Băng Trảm_Phụ 1	1599	1		InstantDir	1000					
Huyền Băng Trảm_Phụ 1	1599	1		PlayEffect	508					
Huyền Băng Trảm_Phụ 1	1599	1		PlaySound	6818					
Huyền Băng Trảm_Phụ 1	1599	2	7	CastSkill	1599					
Huyền Băng Trảm_Phụ 2	1600	2	3	PlayEffect	508					
Huyền Băng Trảm_Phụ 2	1600	3		CrossFade	1					
Huyền Băng Trảm_Phụ 2	1600	3		UnbindEffect	508					
Hàn Nguyệt Loan Đao	1601	1		CrossFade	1					
Hàn Nguyệt Loan Đao	1601	1		InstantDir	1000					
Hàn Nguyệt Loan Đao	1601	1		PlayEffect	1335					
Hàn Nguyệt Loan Đao	1601	2	5	CastSkill	1601					
Hàn Nguyệt Loan Đao	1601	3		DoCommonAct	7			20		
Phi Trảm	1602	1		CrossFade	1					
Phi Trảm	1602	1		PlaySound	6821					
Phi Trảm	1602	2	5	CastSkill	1602					
Phi Trảm	1602	2	7	CastSkill	1602					
Hàn Băng Trảm	1603	1		CrossFade	1					
Hàn Băng Trảm	1603	2	6	CastSkill	1603					
Cơ Quan Địa Thích	1604	2	6	CastSkill	1604					
Đoạt Hồn Liên	1606	1		CastSkill	1608					
Đoạt Hồn Liên	1606	2	10	CastSkill	1607					
Đoạt Hồn Liên	1606	2	17	CastSkill	1606					
Cơ Quan Địa Thích	1609	2	6	CastSkill	1609					
Chim Tự Nổ	1611	1		CrossFade	1					
Chim Tự Nổ	1611	2	6	CastSkill	1611					
Phách Không Chưởng	1612	2	4	CastSkill	1612					
Sương Độc	1613	2	5	CastSkill	1613					
Sương Độc	1613	3		DoCommonAct	7			20		
Sương Độc_Phụ	1614	2	5	CastSkill	1614					
Ngân Châm	1615	2	5	CastSkill	1615					
Châm Tán	1616	2	5	CastSkill	1616					
Cầu Đạn Xạ	1618	2	5	CastSkill	1618					
Cầu Trầm Mặc	1619	2	5	CastSkill	1619					
Vòng Tử Độc	1620	2	5	CastSkill	1620					
Toàn Phiến	1622	2	5	CastSkill	1622					
Toàn Phiến_Phụ	1623	1		CastSkill	1623					
Cửu Cung Phi Tinh	1624	2	3	CastSkill	1624					
Cửu Cung Phi Tinh	1624	2	6	CastSkill	1624					
Cửu Cung Phi Tinh	1624	2	9	CastSkill	1624					
Cửu Cung Phi Tinh	1624	3		DoCommonAct	7			20		
Cửu Cung Phi Tinh_Phụ	1625	1		CastSkill	1625					
Hỏa Diệm Chưởng	1627	2	8	CastSkill	1627					
Hỏa Diệm Chưởng	1627	3		DoCommonAct	7			20		
Hàn Băng Chưởng	1628	2	8	CastSkill	1628					
Hàn Băng Chưởng	1628	3		DoCommonAct	7			20		
Tiêu Độc	1629	2	5	CastSkill	1629					
Hỏa Cầu Thuật	1632	2	5	CastSkill	1632					
Bom	1633	2	5	CastSkill	1633					
Bom	1633	3		DoCommonAct	7			15		
Bom Liên Hoàn	1636	2	5	CastSkill	1636					
Bom Liên Hoàn	1636	3		DoCommonAct	7			15		
Tường Lửa	1640	2	7	CastSkill	1640					
Tường Lửa	1640	3		DoCommonAct	7			30		
Phi Hỏa	1641	2	8	CastSkill	1641					
Phi Hỏa	1641	3		DoCommonAct	7			20		
Băng Nhũ	1643	1		CrossFade	1					
Băng Nhũ	1643	2	6	CastSkill	1643					
Quang Huân	1644	1		CrossFade	1					
Quang Huân	1644	1		InstantDir	1000					
Quang Huân	1644	1		PlayEffect	1644					
Quang Huân	1644	2	4	CastSkill	1644					
Quang Huân	1644	3		UnbindEffect	2670					
Quang Huân	1644	3		DoCommonAct	7			20		
Cầu Đạn Xạ	1645	2	5	CastSkill	1645					
Bạo Phong Tuyết	1646	1		CastSkill	1646					
Bạo Phong Tuyết_Hiệu ứng	1646	3		DoCommonAct	7			20		
Bạo Phong Tuyết_Hiệu ứng	1647	2	7	CastSkill	1647					
Tinh Nguyệt	1648	2	6	CastSkill	1380					
Tinh Nguyệt	1648	3		DoCommonAct	7			20		
Song Tinh Nguyệt	1649	2	12	CastSkill	1649					
Song Tinh Nguyệt_Phụ	1649	3		DoCommonAct	7			20		
