Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	EffecUitResID	Rank	WorldNotify	Desc	Quality	Icon
GoodVoiceTitle4	7209	Thanh Động Tứ Hải	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	GoodVoiceTitle4_	9247		1		Đoạt Quán Quân Bán Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle5	7210	Truyền Cảm	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	GoodVoiceTitle5_	9248		1		Đoạt Quán Quân Sơ Loại「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle6	7211	Thanh Thoát	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9248		1		Đạt Top 10 Vòng Loại「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle7	7212	Thanh Danh	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000					1		Sơ loại「VLTK M Voice」được 199 phiếu bầu	4	
GoodVoiceTitle8	7213	Khúc Hồng Tiêu	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000					1		Danh hiệu nhận khi được 10000 phiếu bầu trong「VLTK M Voice」	5	
GoodVoiceTitle9	7214	Nan Đắc Tri Âm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000					1		Danh hiệu nhận khi đạt Top 10 bảng xếp hạng tổng trong「VLTK M Voice」	5	
GoodVoiceTitle10	7215	Hoa Đông Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Hoa Đông Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle11	7216	Hoa Nam Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Hoa Nam Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle12	7217	Hoa Trung Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Hoa Trung Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle13	7218	Hoa Bắc Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Hoa Bắc Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle14	7219	Tây Bắc Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Tây Bắc Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle15	7220	Tây Nam Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Tây Nam Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle16	7221	Đông Bắc Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Đông Bắc Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle17	7222	Hương Cảng Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Được Quán Quân Hương Cảng Vòng Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle18	7223	Hoa Đông Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Hoa Đông Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle19	7224	Hoa Nam Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Hoa Nam Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle20	7225	Hoa Trung Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Hoa Trung Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle21	7226	Hoa Bắc Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Hoa Bắc Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle22	7227	Tây Bắc Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Tây Bắc Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle23	7228	Tây Nam Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Tây Nam Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle24	7229	Đông Bắc Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Đông Bắc Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle25	7230	Hương Cảng Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Được Top 3 Hương Cảng Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle26	7231	Thiên Vương Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle27	7232	Nga Mi Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle28	7233	Đào Hoa Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle29	7234	Tiêu Dao Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle30	7235	Võ Đang Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle31	7236	Thiên Nhẫn Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle32	7237	Thiếu Lâm Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle33	7238	Thúy Yên Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle34	7239	Đường Môn Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle35	7240	Côn Lôn Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle36	7241	Cái Bang Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle37	7242	Ngũ Độc Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle38	7243	Tàng Kiếm Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle39	7244	Trường Ca Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle40	7245	Thiên Sơn Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle41	7246	Bá Đao Cường Thanh	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9247		1		Giành quán quân Vòng Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle42	7247	Thiên Vương Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle43	7248	Nga Mi Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle44	7249	Đào Hoa Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle45	7250	Tiêu Dao Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle46	7251	Võ Đang Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle47	7252	Thiên Nhẫn Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle48	7253	Thiếu Lâm Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle49	7254	Thúy Yên Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle50	7255	Đường Môn Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle51	7256	Côn Lôn Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle52	7257	Cái Bang Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle53	7258	Ngũ Độc Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle54	7259	Tàng Kiếm Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle55	7260	Trường Ca Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle56	7261	Thiên Sơn Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle57	7262	Bá Đao Hảo Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Đạt Top 3 môn phái Vòng Chung Kết「VLTK M Voice」	5	
GoodVoiceTitle58	7263	Kim Thanh Ngọc Sắc	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000							Vòng Vòng Chung Kết「VLTK M Voice」được bình chọn 8000 phiếu	5	
GoodVoiceTitle59	7264	Điệu Du Dương	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9246		1		Đạt Top 10 Chung Kết「VLTK M Voice」, trang bị nhận hiệu ứng「Dư Âm Nhiễu Lương」	6	
GoodVoiceTitle60	7265	Thiên Lại Trợ Công	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000							Hạng 10 Hát Chung「VLTK M Voice」	4	
GoodVoiceTitle61	7266	Giọng Truyền Cảm	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000							Chiến đội Triệu Ân Đồng đã thắng trong thi đấu「VLTK M Voice」	4	
GoodVoiceTitle62	7267	Tiếng Thanh Xuân	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000							「VLTK M Voice」đội Lâm Triều Hoa thắng	4	
GoodVoiceTitle63	7268	Lời Hứa Ngàn Vàng	Title_Normal;Title_Gold	Danh hiệu Hồng	200	210	211	212	31536000	UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	GoodVoiceTitle6_	9250				Thưởng hạng 1 BXH Hâm Mộ「VLTK M Voice」, trang bị nhận hiệu ứng「Thất Thái Dư Âm」	5	
TH_Title1	7500	Đệ Nhất Dự Đoán	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000					1			4	
TH_Title2	7501	Đông Phương Đệ Nhất	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1			5	
TH_Title3	7502	Tây Phương Đệ Nhất	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1			5	
TH_Title4	7503	Nam Phương Đệ Nhất	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1			5	
TH_Title5	7504	Bắc Phương Đệ Nhất	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1			5	
TH_Title6	7505	Thiên Đường Vương Giả	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1			6	
TH_Title7	7506	Võ Lâm Trứ Danh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000					1			5	
TH_Title8	7507	Nổi Danh Thiên Hạ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000					1			4	
TH_Title9	7508	Thiên Đường Thanh Âm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000					1			5	
TH_Title10	7509	Thiên Không Thanh Âm	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	31536000					1			4	
GoSkyTower_1	7700	Tuyển Thủ Thông Thiên Tháp Tháng	Title_Normal;	Danh hiệu lam	200	204	205	206	2592000					1		Nhận tư cách tham gia Thông Thiên Tháp Tháng	3	
GoSkyTower_2	7701	Tuyển Thủ Thông Thiên Tháp Quý	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Nhận tư cách tham gia Thông Thiên Tháp Quý	4	
GoSkyTower_3	7702	Tuyển Thủ Thông Thiên Tháp Năm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Nhận tư cách Thông Thiên Tháp Năm	5	
GoSkyTower_4	7707	Vượt Đỉnh Thông Thiên Năm	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	31536000					1		Tại Thông Thiên Tháp đấu năm đạt tầng 8, làm chủ quần hùng!	7	
InDifferBattle_1	7703	Tuyển Thủ Tâm Ma Tháng	Title_Normal;	Danh hiệu lam	200	204	205	206	2592000					1		Tâm Ma Ảo Cảnh-Tháng	3	
InDifferBattle_2	7704	Tuyển Thủ Tâm Ma Ảo Cảnh Quý	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Tâm Ma Ảo Cảnh-Quý	4	
InDifferBattle_4	7706	Diệc Chân Diệc Ảo	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Thắng Tâm Ma Ảo Cảnh Quý	5	
NewTitle_OldPlayer1	7801	Kiếm Ca Hồng Trần	Title_Normal;	Danh hiệu lam	200	204	205	206						1		Danh hiệu hoạt động	3	
NewTitle_OldPlayer2	7802	Thanh Xuân Sum Vầy	Title_Normal;	Danh hiệu lam	200	204	205	206						1		Danh hiệu hoạt động	3	
NewTitle_BookPlayer1	7803	Vạn Người Khó Đỡ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Danh hiệu hoạt động	4	
NewTitle_BookPlayer2	7804	Ngạo Nghễ Chiến Trường	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Danh hiệu hoạt động	4	
NewTitle_BookPlayer3	7805	Độc Bộ Thiên Hạ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Danh hiệu hoạt động	4	
NewTitle_BookPlayer4	7806	Đại Hiệp Khách	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Danh hiệu hoạt động	4	
VNClosedBateTitle1	8000	Hoàng Kim Tái Khởi	Title_Normal;	Danh hiệu lam	200	204	205	206						1		Danh hiệu đặc biệt nhận trong hoạt động Chiêu Mộ Anh Hùng trước khi OB	3	
Waiyi_1	8101	Phù Quang Nhược Mộng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận từ [FFFE0D]Rương Phù Quang Nhược Mộng-Hào Hoa[-]	5	
Waiyi_2	8102	Tà Mị Quyên Cuồng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Tà Mị Quyên Cuồng, Duy Ngã Độc Ma! Danh hiệu nhận khi sử dụng [FFFE0D]Rương Vô Địch Tà Mị Quyên Cuồng[-]	5	
Waiyi_3	8103	Tà Mị Quyên Cuồng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận từ [FFFE0D]Rương Tà Mị Quyên Cuồng-Hào Hoa[-]	5	
Waiyi_4	8104	Phong Hoa Tuyệt Đại	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Danh hiệu nhận từ [FFFE0D]Rương Phong Hoa Tuyệt Đại-Hào Hoa[-]	5	
Waiyi_5	8105	Khởi Vũ Thanh Ảnh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	DressTitle1			1		Danh hiệu nhận từ [FFFE0D]Rương Phong Động Huỳnh Vũ-Hào Hoa[-]	5	
Waiyi_6	8106	Thương Sinh Đạp Ca	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000				9265	1		Danh hiệu nhận từ [FFFE0D]Rương Thịnh Hạ Phong Tình-Hào Hoa[-]	5	
Waiyi_7	8107	Năm Tháng Hào Hùng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000				9938	1		Danh hiệu nhận từ [FFFE0D]Rương Hoàng Cát Nghinh Xuân-Hào Hoa[-]	5	
Waiyi_8	8108	Tố Phương Mộc Tuyết	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000				9942	1		Danh hiệu nhận từ [FFFE0D]Rương Tố Phương Mộc Tuyết-Hào Hoa[-]	5	
Waiyi_9	8109	Phiên Yến Lưu Vân	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000				9323	1		Danh hiệu nhận từ [FFFE0D]Rương Phiên Yến Lưu Vân-Hào Hoa[-]	5	
Marriage1	8200	Danh hiệu Phu Thê	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Hoàn thành hôn lễ Trang Viên-Tình Nồng, phu thê nhận danh hiệu độc đáo	6	
Marriage2	8201	Danh hiệu Đính Hôn	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Danh hiệu nhận khi hai bên hoàn thành cầu hôn	5	
Marriage3	8202	Danh hiệu Phu Thê	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Hoàn thành hôn lễ Hải Tân-Lãm Nguyệt, phu thê nhận danh hiệu độc đáo	6	
Marriage4	8203	Danh hiệu Phu Thê	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218						1		Hoàn thành hôn lễ Thuyền-Long Phụng, phu thê nhận danh hiệu độc đáo	7	
Marriage_Firecracker	8204	Hoa Rụng Nhà Ta	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	864000					1		Khi tham gia hôn lễ, may mắn nhận được Tú Cầu trong Pháo Hoa Vui Vẻ	5	
Marriage_Witness	8205	Chứng Hôn	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Khi Bái Đường, top 4 BXH tiền mừng cùng làm chứng cho đôi tân nhân	6	
Official_Title	10000	Thái Phong Quan	Title_Normal;	Danh hiệu đặc biệt (Đỏ) 	200	222	223	224						1		Dành cho GM		
Official_Title	10001	Ký Giả Chính Thức	Title_Normal;	Danh hiệu đặc biệt (Đỏ) 	200	210	211	212						1		Tân Võ Lâm Truyền Kỳ Mobile-Ký Giả Chính Thức		
Official_Title3	10002	Đối Thủ Đông Ca	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
Official_Title4	10003	Hâm Mộ Đông Ca	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
Official_Title5	10004	Hãy Đợi Đấy	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
Official_Title6	10005	Kiếm Hiệp Tinh Anh	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
Official_Title7	10006	Thật Hết Cách	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
Official_Title8	10007	Ngôi Sao Mới	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Danh hiệu hoạt động	3	
hd_zhongqiu_title1	6450	Hà Tư Nguyệt Vận	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		[FFFE0D]Hạng 1-3[-] trong BXH Trung Thu	6	
hd_zhongqiu_title2	6451	Hoa Thần Nguyệt Tịch	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		[FFFE0D]Hạng 4-10[-] trong BXH Trung Thu	5	
New_ShengDian_Male	6666	Tâm Kiếm Không Phai	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Danh hiệu Hào Hiệp-Nam	6	
New_ShengDian_Female	6667	Tình Còn Son Sắt	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Danh hiệu Hào Hiệp-Nữ	6	
New_ShengDian_HaoXia	6668	Giang Hồ Hào Hiệp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Đại hiệp hoàn thành hoạt động Thu Thập Bạch Thư trong Giang Hồ Hào Hiệp	5	
New_Ershinian	6669	Kiếm Hiệp Tình Duyên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Mừng 20 năm thương hiệu Võ Lâm Truyền Kỳ	5	
shengdanjie	6670	Giáng Sinh Vui Vẻ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Danh hiệu nhận từ [FFFE0D]Rương Giáng Sinh-Hào Hoa[-]	5	
2018Activity_Title1	6671	Võ Lâm Tiên Hành Giả	Title_Normal;	Danh hiệu lam	200	204	205	206	31536000					1		Thành viên đội hoạt động Tụ Hợp Máy Chủ Mới	3	
2018Activity_Title2	6672	Người Dẫn Đầu Giang Hồ	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	31536000					1		Đội trưởng đội hoạt động Tụ Hợp Máy Chủ Mới	7	
2018Activity_Title3	6673	Năm Mới Vui Vẻ		Danh hiệu đỏ	200	222	223	224	31536000					1		Danh hiệu hoạt động Chúc Phúc Năm Mới		
2018Activity_Title4	6674	Uy Chấn Thiên Hạ	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	7776000					1		Danh hiệu người dùng	6	
2018Activity_Title5	6675	Thanh Huy Ánh Nguyệt Lan	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	5184000					1		Danh hiệu nhận từ Quà Nguyên Tiêu	5	
2018Activity_Title6	6676	Vua Nổi Tiếng Toàn Máy Chủ-Võ Lâm Manh Chủ	Title_Normal	Danh hiệu đỏ	200	222	223	224	15552000					1		Hạng 1 BXH Nổi Tiếng		
2018Activity_Title7	6677	Bảo Bối Nổi Tiếng Toàn Máy Chủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15552000					1		Top 10  BXH Nổi Tiếng	4	
2018Activity_Title8	6678	Vua Nổi Tiếng Toàn Máy Chủ-Manh Động Giang Hồ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	1296000					1		Hạng 1  BXH Nổi Tiếng Tuần	4	
2018Activity_Title9	6679	Bảo Bối Nổi Tiếng Tuần Này	Title_Normal;	Danh hiệu lam	200	204	205	206	604800					1		Top 10  BXH Nổi Tiếng Tuần	3	
2018Activity_Title10	6680	Quản Gia Game	Title_Normal;	Danh hiệu đỏ	200	222	223	224	7776000							Danh hiệu người dùng		
2018Activity_Title11	6681	Lẫy Lừng	Title_Normal;	Danh hiệu Lục	200	219	220	221	7776000							Danh hiệu người dùng	2	
JYFL_1	6682	Kiếm Ý Phong Lưu	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Hoàn thành nhiệm vụ Kiếm Ý Phong Lưu nhận	5	
MonsterNianKiller	6701	Người Diệt Niên Thú	Title_Normal;Title_Orange	Danh hiệu Cam	200	216	217	218	86400	  		9245		1		Trong hoạt động Niên Thú, người có điểm Bang Hội cao nhất nhận danh hiệu này	7	
