ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12
7386	1	Thái Hư Linh Nguyên Phôi	Trang Bị	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7387	1	Lưỡng Nghi Linh Nguyên Phôi	Trang Bị	1	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	1600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7388	1	Tam Tài Linh Nguyên Phôi	Trang Bị	1	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7389	1	Tứ Tượng Linh Nguyên Phôi	Trang Bị	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7390	1	Ngũ Hành Linh Nguyên Phôi	Trang Bị	1	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7391	1	Lục Hợp Linh Nguyên Phôi	Trang Bị	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7392	1	Thất Tinh Linh Nguyên Phôi	Trang Bị	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7393	1	Bát Hoang Linh Nguyên Phôi	Trang Bị	1	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	8400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7587	1	Cửu U Linh Nguyên Phôi	Trang Bị	1	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7588	1	Thập Phương Chi Linh Nguyen Phôi	Trang Bị	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7394	1	Bình Nguyên Khí (Tinh)	Vật Phẩm Tiêu Hao	1	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6152	1	Chân Khí Đơn-Trung	Vật Phẩm Tiêu Hao	1	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7281	5	Bí Quyển Trận Pháp Cổ	Vật Phẩm Tiêu Hao	1	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6149	1	Bí Quyển Huyệt Nhâm Mạch-Khúc Cốt	Vật Phẩm Tiêu Hao	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6150	1	Bí Quyển Huyệt Đốc Mạch-Trường Cường	Vật Phẩm Tiêu Hao	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6276	1	Bí Quyển Huyệt Xung Mạch-U Môn	Vật Phẩm Tiêu Hao	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6277	1	Bí Quyển Huyệt Dương Khiêu-Tinh Minh	Vật Phẩm Tiêu Hao	1	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7673	1	Rương Phong Động Huỳnh Vũ-Hào Hoa	Trang Bị	1	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	9880	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10234	1	Rương Hồn Thiêng Đất Việt Hào Hoa	Trang Bị	1	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6153	5	Chân Khí Đơn-Lớn	Vật Phẩm Tiêu Hao	1	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	4375	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
8525	1	Thẻ Môn Khách S	Môn Khách	1	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
8526	1	Thẻ Môn Khách SS	Môn Khách	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9705	1	【Cấp SS】Rương Chọn Môn Khách	Môn Khách	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9406	1	Rương Bí Quyển Tuyệt Học (Thường)	Vật Phẩm Tiêu Hao	1	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	1440	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9407	1	Rương Bí Quyển Tuyệt Học (Cao)	Vật Phẩm Tiêu Hao	1	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	4320	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9404	1	Rương Mảnh Tuyệt Học (Thường)	Vật Phẩm Tiêu Hao	1	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	360	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9405	1	Rương Mảnh Tuyệt Học (Cao)	Vật Phẩm Tiêu Hao	1	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9313	1	【Kế Thừa】Bí Quyển Tuyệt Học	Vật Phẩm Tiêu Hao	1	21600	21600	21600	21600	21600	21600	21600	21600	16200	12960	10800	10800	21600	21600	21600	21600	21600	21600	21600	21600	21600	12960	10800	10800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9314	1	【Trác Việt】Bí Quyển Tuyệt Học	Vật Phẩm Tiêu Hao	1	64800	64800	64800	64800	64800	64800	64800	64800	64800	64800	64800	21600	64800	64800	64800	64800	64800	64800	64800	64800	64800	64800	64800	21600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9320	1	【Kế Thừa】Mảnh Tuyệt Học	Vật Phẩm Tiêu Hao	1	5400	5400	5400	5400	5400	5400	5400	5400	4050	3240	2700	2700	5400	5400	5400	5400	5400	5400	5400	5400	5400	3240	2700	2700	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9321	1	【Trác Việt】Mảnh Tuyệt Học	Vật Phẩm Tiêu Hao	1	16200	16200	16200	16200	16200	16200	16200	16200	16200	16200	16200	5400	16200	16200	16200	16200	16200	16200	16200	16200	16200	16200	16200	5400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7981	1	Tuyệt Học-Phong Hổ Vân Long-Gốc	Vật Phẩm Tiêu Hao	1	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7982	1	Tuyệt Học-Huy Duệ Sinh Phong-Gốc	Vật Phẩm Tiêu Hao	1	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9434	1	【Môn Khách】Lý Nguyên Bá	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9435	1	【Môn Khách】Triệu Vân	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9436	1	【Môn Khách】Lý Quảng	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9437	1	【Môn Khách】Kinh Kha	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9438	1	【Môn Khách】Ngu Cơ	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9439	1	【Môn Khách】Nhạc Phi	Môn Khách	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10140	1	Hạng Vũ-Phong Ấn Kích	Môn Khách	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10626	1	Đá Hồn Bản Trần-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10627	1	Đá Hồn Đoàn Trí Hưng-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10142	1	Hoàn Nhan Hồng Liệt-Phong Ấn Ưng	Môn Khách	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10635	1	Rương Chọn Vũ Khí Bổn Mạng SSS	Vũ Khí Bổn Mạng	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
