ChangeId	Desc	Part	CharmExtern	ColorItem1	ConsumeItem1	ConsumeCount1	ColorItem2	ConsumeItem2	ConsumeCount2	ColorItem3	ConsumeItem3	ConsumeCount3	ColorItem4	ConsumeItem4	ConsumeCount4	ColorItem5	ConsumeItem5	ConsumeCount5	ColorItem6	ConsumeItem6	ConsumeCount6	ColorItem7	ConsumeItem7	ConsumeCount7	ColorItem8	ConsumeItem8	ConsumeCount8	NameFacionMale1	NameFacionFemale1	NameFacionFemale2	NameFacionFemale3	NameFacionMale4	NameFacionFemale4	NameFacionMale5	NameFacionFemale5	NameFacionFemale6	NameFacionMale7	NameFacionFemale8	NameFacionMale9	NameFacionMale10	NameFacionFemale10	NameFacionMale11	NameFacionFemale12	NameFacionMale13	NameFacionFemale14	NameFacionMale15	NameFacionFemale15	NameFacionMale16	NameFacionFemale16	NameFacionMale17	NameFacionFemale17	NameFacionMale18	NameFacionFemale18	NameFacionMale19	NameFacionFemale19			
5909	Đầu Sức-Ngoại Trang T10 (Nhung Tuyết Hoa Quán)-Giới Hạn	4	10	8209	2569	1																						Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán	Ngoại Trang: Nhung Tuyết Hoa Quán			
5910	Đầu Sức Ngoại Trang T10s (Vân Mộng Cơ)-Giới Hạn	4	10	7437	2569	1																						Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ	Ngoại Trang: Vân Mộng Cơ			
5911	Đầu Sức Năm Mới T11 (Giới Hạn)	4	10	8210	2569	1																						Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường	Ngoại Trang: Kim Ngọc Mãn Đường			
5912	Đầu Sức Cẩu Đầu T11s (Giới Hạn)	4	10	8211	2569	1																						Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng	Ngoại Trang: Phúc Vận Hưng Vượng			
5913	Đầu Sức Hạ Liên T12 (Giới Hạn)	4	10	8212	2569	1																						Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian	Ngoại Trang: Phong Động-Thương Lan	Ngoại Trang: Huỳnh Vũ-Hoa Gian			
5914	Đầu Sức Hạ Liên-Thường T12A (Giới Hạn)	4	10	8213	2569	1																						Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Hoa Gian	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian	Ngoại Trang: Thương Lan	Ngoại Trang: Hoa Gian			
5915	Đầu Sức Thỏ T4N (Giới Hạn)	4	10	8214	2569	1																						Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ	Ngoại Trang: Ngọc Ti Thiên Lũ			
5916	Đầu Sức Việt Nam	4	22	9700	2569	1																						Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt	Ngoại Trang: Hồn Thiêng Đất Việt			
5917	Đầu T14 Mùa Thu 2018-Giới Hạn	4	10	9986	2569	1																						Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân	Ngoại Trang: Hoàng Cát Nghinh Xuân			
5918	Đầu T15 Mùa Đông 2018-Giới Hạn	4	10	9987	2569	1																						Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết	Ngoại Trang: Tố Phương Mộc Tuyết			
5919	Đầu Sức-Ngoại Trang T16 (Xuân Trang Yến Tử 2019)-Giới Hạn	4	10	10515	2569	1																						Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân	Ngoại Trang: Phiên Yến Lưu Vân			
5920	Đầu Sức-Ngoại Trang T17 (Phong Hạ 2019)-Giới Hạn	4	10	11364	2569	1																						Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>	Ngoại Trang: <Phong Hoa Tuyệt Đại>
6001	Đầu Sức-Ngoại Trang T1 (Nón)	4	4	6615	2569	1	6616	2569	1	6617	2569	1	6618	2569	1	6858	2569	1										Ngoại Trang: Ngạo Huyết Đan Thanh	Ngoại Trang: Thanh Ngọc Vân Ca	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thanh Ngọc Vân Ca	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Ngạo Huyết Đan Thanh	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Ngạo Huyết Đan Thanh	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Ngạo Huyết Đan Thanh	Ngoại Trang: Thanh Ngọc Vân Ca	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Ngạo Huyết Đan Thanh	Ngoại Trang: Thanh Ngọc Vân Ca	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Đăng Duệ Ảnh	Ngoại Trang: Thiên Diệp Sâm La	Ngoại Trang: Thanh Ngọc Vân Ca			
6002	Đầu Sức-Ngoại Trang T2 (Hoa)	4	15	6619	2569	1	6620	2569	2	6621	2569	2	6622	2569	2	6667	2569	2	6668	2569	2	6669	2569	2	6670	2569	2	Ngoại Trang: Thiết Huyết Long Đảm	Ngoại Trang: Anh Lạc Trường Không	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Anh Lạc Trường Không	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Thiết Huyết Long Đảm	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Thiết Huyết Long Đảm	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Thiết Huyết Long Đảm	Ngoại Trang: Anh Lạc Trường Không	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Thiết Huyết Long Đảm	Ngoại Trang: Anh Lạc Trường Không	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Mẫu Đơn Vọng Nguyệt	Ngoại Trang: Quân Tử Như Phong	Ngoại Trang: Anh Lạc Trường Không			
6003	Đầu Sức-Ngoại Trang T3 (Áo Năm Mới)	4	15	6623	2569	1	6624	2569	2	6625	2569	2	6626	2569	2	6859	2569	2										Ngoại Trang: Bát Phương Vân Động	Ngoại Trang: Mặc Chỉ U Lan	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Mặc Chỉ U Lan	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bát Phương Vân Động	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Bát Phương Vân Động	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bát Phương Vân Động	Ngoại Trang: Mặc Chỉ U Lan	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bát Phương Vân Động	Ngoại Trang: Mặc Chỉ U Lan	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Ngạo Hàn Tố Tuyết	Ngoại Trang: Bạch Ngọc Lang Hoàn	Ngoại Trang: Mặc Chỉ U Lan			
6004	Đầu Sức-Ngoại Trang T4 (Bát Gia Tướng)	4	22	6627	2569	1	6628	2569	3	6629	2569	3	6630	2569	3													Ngoại Trang: Huyền Giáp Thiết Kỵ	Ngoại Trang: Già Lam Thính Vũ	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Già Lam Thính Vũ	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Huyền Giáp Thiết Kỵ	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Huyền Giáp Thiết Kỵ	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Huyền Giáp Thiết Kỵ	Ngoại Trang: Già Lam Thính Vũ	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Huyền Giáp Thiết Kỵ	Ngoại Trang: Già Lam Thính Vũ	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Vũ Lạc Trần Thương	Ngoại Trang: Mặc Ngữ Vô Trần	Ngoại Trang: Già Lam Thính Vũ			
6005	Đầu Sức-Ngoại Trang T5 (Hắc Bang)	4	22	6631	2569	1	6632	2569	3	6633	2569	3	6634	2569	3	6672	2569	3										Ngoại Trang: Cuồng Khách	Ngoại Trang: Mị Linh	Ngoại Trang: Quyến Giả	Ngoại Trang: Mị Linh	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Quyến Giả	Ngoại Trang: Cuồng Khách	Ngoại Trang: Quyến Giả	Ngoại Trang: Tà Hiệp	Ngoại Trang: Cuồng Khách	Ngoại Trang: Quyến Giả	Ngoại Trang: Cuồng Khách	Ngoại Trang: Mị Linh	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Cuồng Khách	Ngoại Trang: Mị Linh	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Tà Hiệp	Ngoại Trang: Quyến Giả	Ngoại Trang: Tà Hiệp	Ngoại Trang: Mị Linh			
6006	Đầu Sức-Ngoại Trang T6 (Tự Nhiên)	4	22	6635	2569	1	6636	2569	3	6637	2569	3	6638	2569	3													Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết	Ngoại Trang: Thanh Trúc Mịch Ảnh	Ngoại Trang: Lạc Hoa Ánh Tuyết			
