ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
7209	【Hiếm】Hoa Vũ Uyển	1|3|11|12|16|19	2		10329	10329	【Hiếm】Bao Tay Đào Hoa T9	T9
7210	【Hiếm】Linh Lung Uyển	1|3|11|12|16|19	2		10330	10330	【Hiếm】Bao Tay Đào Hoa T10	T10
8101	Vân Cẩm Đai	1|3|11|12|16|19	2		10521	10521	Đai Đào Hoa T1	T1
8102	Mộng Điệp Đai	1|3|11|12|16|19	2		10522	10522	Đai Đào Hoa T2	T2
8103	Bích Lạc Đai	1|3|11|12|16|19	2		10523	10523	Đai Đào Hoa T3	T3
8104	Lưu Ly Đai	1|3|11|12|16|19	2		10524	10524	Đai Đào Hoa T4	T4
8105	Thanh Loan Đai	1|3|11|12|16|19	2		10525	10525	Đai Đào Hoa T5	T5
8106	Dao Trì Đai	1|3|11|12|16|19	2		10526	10526	Đai Đào Hoa T6	T6
8107	Thanh Mộ Đai	1|3|11|12|16|19	2		10527	10527	Đai Đào Hoa T7	T7
8108	Tử Huỳnh Đai	1|3|11|12|16|19	2		10528	10528	Đai Đào Hoa T8	T8
8109	Hoa Vũ Yêu Đai	1|3|11|12|16|19	2		10529	10529	Đai Đào Hoa T9	T9
8110	Lung Linh Đai	1|3|11|12|16|19	2		10530	10530	Đai Đào Hoa T10	T10
8201	【Hiếm】Vân Cẩm Đai	1|3|11|12|16|19	2		10521	10521	【Hiếm】Đai Đào Hoa T1	T1
8202	【Hiếm】Mộng Điệp Đai	1|3|11|12|16|19	2		10522	10522	【Hiếm】Đai Đào Hoa T2	T2
8203	【Hiếm】Bích Lạc Đai	1|3|11|12|16|19	2		10523	10523	【Hiếm】Đai Đào Hoa T3	T3
8204	【Hiếm】Lưu Ly Đai	1|3|11|12|16|19	2		10524	10524	【Hiếm】Đai Đào Hoa T4	T4
8205	【Hiếm】Thanh Loan Đai	1|3|11|12|16|19	2		10525	10525	【Hiếm】Đai Đào Hoa T5	T5
8206	【Hiếm】Dao Trì Đai	1|3|11|12|16|19	2		10526	10526	【Hiếm】Đai Đào Hoa T6	T6
8207	【Hiếm】Thanh Mộ Đai	1|3|11|12|16|19	2		10527	10527	【Hiếm】Đai Đào Hoa T7	T7
8208	【Hiếm】Tử Huỳnh Đai	1|3|11|12|16|19	2		10528	10528	【Hiếm】Đai Đào Hoa T8	T8
8209	【Hiếm】Hoa Vũ Yêu Đai	1|3|11|12|16|19	2		10529	10529	【Hiếm】Đai Đào Hoa T9	T9
8210	【Hiếm】Lung Linh Đai	1|3|11|12|16|19	2		10530	10530	【Hiếm】Đai Đào Hoa T10	T10
9101	Vân Cẩm Ngoa	1|3|11|12|16|19	2		10621	10621	Giày Đào Hoa T1	T1
9102	Mộng Điệp Ngoa	1|3|11|12|16|19	2		10622	10622	Giày Đào Hoa T2	T2
9103	Bích Lạc Ngoa	1|3|11|12|16|19	2		10623	10623	Giày Đào Hoa T3	T3
9104	Lưu Li Ngoa	1|3|11|12|16|19	2		10624	10624	Giày Đào Hoa T4	T4
9105	Thanh Loan Ngoa	1|3|11|12|16|19	2		10625	10625	Giày Đào Hoa T5	T5
9106	Dao Trì Ngoa	1|3|11|12|16|19	2		10626	10626	Giày Đào Hoa T6	T6
9107	Thanh Mộ Ngoa	1|3|11|12|16|19	2		10627	10627	Giày Đào Hoa T7	T7
9108	Tử Huỳnh Ngoa	1|3|11|12|16|19	2		10628	10628	Giày Đào Hoa T8	T8
9109	Hoa Vũ Ngoa	1|3|11|12|16|19	2		10629	10629	Giày Đào Hoa T9	T9
9110	Linh Lung Ngoa	1|3|11|12|16|19	2		10630	10630	Giày Đào Hoa T10	T10
9201	【Hiếm】Vân Cẩm Ngoa	1|3|11|12|16|19	2		10621	10621	【Hiếm】Giày Đào Hoa T1	T1
9202	【Hiếm】Mộng Điệp Ngoa	1|3|11|12|16|19	2		10622	10622	【Hiếm】Giày Đào Hoa T2	T2
9203	【Hiếm】Bích Lạc Ngoa	1|3|11|12|16|19	2		10623	10623	【Hiếm】Giày Đào Hoa T3	T3
9204	【Hiếm】Lưu Li Ngoa	1|3|11|12|16|19	2		10624	10624	【Hiếm】Giày Đào Hoa T4	T4
9205	【Hiếm】Thanh Loan Ngoa	1|3|11|12|16|19	2		10625	10625	【Hiếm】Giày Đào Hoa T5	T5
9206	【Hiếm】Dao Trì Ngoa	1|3|11|12|16|19	2		10626	10626	【Hiếm】Giày Đào Hoa T6	T6
9207	【Hiếm】Thanh Mộ Ngoa	1|3|11|12|16|19	2		10627	10627	【Hiếm】Giày Đào Hoa T7	T7
9208	【Hiếm】Tử Huỳnh Ngoa	1|3|11|12|16|19	2		10628	10628	【Hiếm】Giày Đào Hoa T8	T8
9209	【Hiếm】Hoa Vũ Ngoa	1|3|11|12|16|19	2		10629	10629	【Hiếm】Giày Đào Hoa T9	T9
9210	【Hiếm】Linh Lung Ngoa	1|3|11|12|16|19	2		10630	10630	【Hiếm】Giày Đào Hoa T10	T10
1101	Hồng Anh Thương	4		31	10131	10131	Vũ Khí Tiêu Dao T1	T1
1102	Điểm Cang Thương	4		32	10132	10132	Vũ Khí Tiêu Dao T2	T2
1103	Hoàn Tử Thương	4		33	10133	10133	Vũ Khí Tiêu Dao T3	T3
1104	Kim Câu Thương	4		34	10134	10134	Vũ Khí Tiêu Dao T4	T4
1105	Báo Vĩ Thương	4		35	10135	10135	Vũ Khí Tiêu Dao T5	T5
1106	Hỏa Tiêm Thương	4		36	10136	10136	Vũ Khí Tiêu Dao T6	T6
1107	Thấu Cốt Thương	4		37	10137	10137	Vũ Khí Tiêu Dao T7	T7
1108	Kinh Lôi Thương	4		38	10138	10138	Vũ Khí Tiêu Dao T8	T8
1109	Phá Thiên Kích	4		39	10139	10139	Vũ Khí Tiêu Dao T9	T9
1110	Thiên Long Kích	4		40	10140	10140	Vũ Khí Tiêu Dao T10	T10
1201	【Hiếm】Hồng Anh Thương	4		31	10131	10131	【Hiếm】Vũ Khí Tiêu Dao T1	T1
1202	【Hiếm】Điểm Cang Thương	4		32	10132	10132	【Hiếm】Vũ Khí Tiêu Dao T2	T2
1203	【Hiếm】Hoàn Tử Thương	4		33	10133	10133	【Hiếm】Vũ Khí Tiêu Dao T3	T3
1204	【Hiếm】Kim Câu Thương	4		34	10134	10134	【Hiếm】Vũ Khí Tiêu Dao T4	T4
1205	【Hiếm】Báo Vĩ Thương	4		35	10135	10135	【Hiếm】Vũ Khí Tiêu Dao T5	T5
1206	【Hiếm】Hỏa Tiêm Thương	4		36	10136	10136	【Hiếm】Vũ Khí Tiêu Dao T6	T6
1207	【Hiếm】Thấu Cốt Thương	4		37	10137	10137	【Hiếm】Vũ Khí Tiêu Dao T7	T7
1208	【Hiếm】Kinh Lôi Thương	4		38	10138	10138	【Hiếm】Vũ Khí Tiêu Dao T8	T8
1209	【Hiếm】Phá Thiên Kích	4		39	10139	10139	【Hiếm】Vũ Khí Tiêu Dao T9	T9
1210	【Hiếm】Thiên Long Kích	4		40	10140	10140	【Hiếm】Vũ Khí Tiêu Dao T10	T10
6101	Thừa Phong Sam	4|5|9|13|15|17|18|19|20	1	1001	10431	10431	Áo Tiêu Dao T1	T1
6102	Sương Diệp Sam	4|5|9|13|15|17|18|19|20	1	1002	10432	10432	Áo Tiêu Dao T2	T2
6103	Kim Văn Sam	4|5|9|13|15|17|18|19|20	1	1003	10433	10433	Áo Tiêu Dao T3	T3
6104	Lam Điệp Sam	4|5|9|13|15|17|18|19|20	1	1004	10434	10434	Áo Tiêu Dao T4	T4
6105	Thương Khung Sam	4|5|9|13|15|17|18|19|20	1	1005	10435	10435	Áo Tiêu Dao T5	T5
6106	Huyền Giáp Sam	4|5|9|13|15|17|18|19|20	1	1006	10436	10436	Áo Tiêu Dao T6	T6
6107	Ngân Lân Sam	4|5|9|13|15|17|18|19|20	1	1007	10437	10437	Áo Tiêu Dao T7	T7
6108	Tịnh Thế Sam	4|5|9|13|15|17|18|19|20	1	1008	10438	10438	Áo Tiêu Dao T8	T8
6109	Nam Hoàng Sam	4|5|9|13|15|17|18|19|20	1	1009	10439	10439	Áo Tiêu Dao T9	T9
6110	Mặc Sư Sam	4|5|9|13|15|17|18|19|20	1	1010	10440	10440	Áo Tiêu Dao T10	T10
6201	【Hiếm】Thừa Phong Sam	4|5|9|13|15|17|18|19|20	1	1001	10431	10431	【Hiếm】Áo Tiêu Dao T1	T1
6202	【Hiếm】Sương Diệp Sam	4|5|9|13|15|17|18|19|20	1	1002	10432	10432	【Hiếm】Áo Tiêu Dao T2	T2
6203	【Hiếm】Kim Văn Sam	4|5|9|13|15|17|18|19|20	1	1003	10433	10433	【Hiếm】Áo Tiêu Dao T3	T3
6204	【Hiếm】Lam Điệp Sam	4|5|9|13|15|17|18|19|20	1	1004	10434	10434	【Hiếm】Áo Tiêu Dao T4	T4
6205	【Hiếm】Thương Khung Sam	4|5|9|13|15|17|18|19|20	1	1005	10435	10435	【Hiếm】Áo Tiêu Dao T5	T5
6206	【Hiếm】Huyền Giáp Sam	4|5|9|13|15|17|18|19|20	1	1006	10436	10436	【Hiếm】Áo Tiêu Dao T6	T6
6207	【Hiếm】Ngân Lân Sam	4|5|9|13|15|17|18|19|20	1	1007	10437	10437	【Hiếm】Áo Tiêu Dao T7	T7
6208	【Hiếm】Tịnh Thế Sam	4|5|9|13|15|17|18|19|20	1	1008	10438	10438	【Hiếm】Áo Tiêu Dao T8	T8
6209	【Hiếm】Nam Hoàng Sam	4|5|9|13|15|17|18|19|20	1	1009	10439	10439	【Hiếm】Áo Tiêu Dao T9	T9
6210	【Hiếm】Mặc Sư Sam	4|5|9|13|15|17|18|19|20	1	1010	10440	10440	【Hiếm】Áo Tiêu Dao T10	T10
5101	Thừa Phong Quán	4|5|9|13|15|17|18|19|20	1	1001	10231	10231	Nón Tiêu Dao T1	T1
5102	Sương Diệp Quán	4|5|9|13|15|17|18|19|20	1	1002	10232	10232	Nón Tiêu Dao T2	T2
5103	Kim Văn Quán	4|5|9|13|15|17|18|19|20	1	1003	10233	10233	Nón Tiêu Dao T3	T3
5104	Lam Điệp Quán	4|5|9|13|15|17|18|19|20	1	1004	10234	10234	Nón Tiêu Dao T4	T4
5105	Thương Khung Quán	4|5|9|13|15|17|18|19|20	1	1005	10235	10235	Nón Tiêu Dao T5	T5
5106	Huyền Giáp Quán	4|5|9|13|15|17|18|19|20	1	1006	10236	10236	Nón Tiêu Dao T6	T6
5107	Ngân Lân Quán	4|5|9|13|15|17|18|19|20	1	1007	10237	10237	Nón Tiêu Dao T7	T7
5108	Tịnh Thế Quán	4|5|9|13|15|17|18|19|20	1	1008	10238	10238	Nón Tiêu Dao T8	T8
5109	Nam Hoàng Quán	4|5|9|13|15|17|18|19|20	1	1009	10239	10239	Nón Tiêu Dao T9	T9
5110	Mặc Sư Quán	4|5|9|13|15|17|18|19|20	1	1010	10240	10240	Nón Tiêu Dao T10	T10
5201	【Hiếm】Thừa Phong Quán	4|5|9|13|15|17|18|19|20	1	1001	10231	10231	【Hiếm】Nón Tiêu Dao T1	T1
5202	【Hiếm】Sương Diệp Quán	4|5|9|13|15|17|18|19|20	1	1002	10232	10232	【Hiếm】Nón Tiêu Dao T2	T2
5203	【Hiếm】Kim Văn Quán	4|5|9|13|15|17|18|19|20	1	1003	10233	10233	【Hiếm】Nón Tiêu Dao T3	T3
5204	【Hiếm】Lam Điệp Quán	4|5|9|13|15|17|18|19|20	1	1004	10234	10234	【Hiếm】Nón Tiêu Dao T4	T4
5205	【Hiếm】Thương Khung Quán	4|5|9|13|15|17|18|19|20	1	1005	10235	10235	【Hiếm】Nón Tiêu Dao T5	T5
5206	【Hiếm】Huyền Giáp Quán	4|5|9|13|15|17|18|19|20	1	1006	10236	10236	【Hiếm】Nón Tiêu Dao T6	T6
5207	【Hiếm】Ngân Lân Quán	4|5|9|13|15|17|18|19|20	1	1007	10237	10237	【Hiếm】Nón Tiêu Dao T7	T7
5208	【Hiếm】Tịnh Thế Quán	4|5|9|13|15|17|18|19|20	1	1008	10238	10238	【Hiếm】Nón Tiêu Dao T8	T8
5209	【Hiếm】Nam Hoàng Quán	4|5|9|13|15|17|18|19|20	1	1009	10239	10239	【Hiếm】Nón Tiêu Dao T9	T9
5210	【Hiếm】Mặc Sư Quán	4|5|9|13|15|17|18|19|20	1	1010	10240	10240	【Hiếm】Nón Tiêu Dao T10	T10
7101	Thừa Phong Uyển	4|5|9|13|15|17|18|19|20	1		10331	10331	Bao Tay Tiêu Dao T1	T1
7102	Sương Diệp Uyển	4|5|9|13|15|17|18|19|20	1		10332	10332	Bao Tay Tiêu Dao T2	T2
7103	Kim Văn Uyển	4|5|9|13|15|17|18|19|20	1		10333	10333	Bao Tay Tiêu Dao T3	T3
7104	Lam Điệp Uyển	4|5|9|13|15|17|18|19|20	1		10334	10334	Bao Tay Tiêu Dao T4	T4
7105	Thương Khung Uyển	4|5|9|13|15|17|18|19|20	1		10335	10335	Bao Tay Tiêu Dao T5	T5
7106	Huyền Giáp Uyển	4|5|9|13|15|17|18|19|20	1		10336	10336	Bao Tay Tiêu Dao T6	T6
7107	Ngân Lân Uyển	4|5|9|13|15|17|18|19|20	1		10337	10337	Bao Tay Tiêu Dao T7	T7
7108	Tịnh Thế Uyển	4|5|9|13|15|17|18|19|20	1		10338	10338	Bao Tay Tiêu Dao T8	T8
7109	Nam Hoàng Uyển	4|5|9|13|15|17|18|19|20	1		10339	10339	Bao Tay Tiêu Dao T9	T9
7110	Mặc Sư Uyển	4|5|9|13|15|17|18|19|20	1		10340	10340	Bao Tay Tiêu Dao T10	T10
7201	【Hiếm】Thừa Phong Uyển	4|5|9|13|15|17|18|19|20	1		10331	10331	【Hiếm】Bao Tay Tiêu Dao T10	T1
7202	【Hiếm】Sương Diệp Uyển	4|5|9|13|15|17|18|19|20	1		10332	10332	【Hiếm】Bao Tay Tiêu Dao T2	T2
7203	【Hiếm】Kim Văn Uyển	4|5|9|13|15|17|18|19|20	1		10333	10333	【Hiếm】Bao Tay Tiêu Dao T3	T3
7204	【Hiếm】Lam Điệp Uyển	4|5|9|13|15|17|18|19|20	1		10334	10334	【Hiếm】Bao Tay Tiêu Dao T4	T4
7205	【Hiếm】Thương Khung Uyển	4|5|9|13|15|17|18|19|20	1		10335	10335	【Hiếm】Bao Tay Tiêu Dao T5	T5
7206	【Hiếm】Huyền Giáp Uyển	4|5|9|13|15|17|18|19|20	1		10336	10336	【Hiếm】Bao Tay Tiêu Dao T6	T6
7207	【Hiếm】Ngân Lân Uyển	4|5|9|13|15|17|18|19|20	1		10337	10337	【Hiếm】Bao Tay Tiêu Dao T7	T7
7208	【Hiếm】Tịnh Thế Uyển	4|5|9|13|15|17|18|19|20	1		10338	10338	【Hiếm】Bao Tay Tiêu Dao T8	T8
7209	【Hiếm】Nam Hoàng Uyển	4|5|9|13|15|17|18|19|20	1		10339	10339	【Hiếm】Bao Tay Tiêu Dao T9	T9
7210	【Hiếm】Mặc Sư Uyển	4|5|9|13|15|17|18|19|20	1		10340	10340	【Hiếm】Bao Tay Tiêu Dao T10	T10
8101	Thừa Phong Đai	4|5|9|13|15|17|18|19|20	1		10531	10531	Đai Tiêu Dao T1	T1
8102	Sương Diệp Đai	4|5|9|13|15|17|18|19|20	1		10532	10532	Đai Tiêu Dao T2	T2
8103	Kim Văn Đai	4|5|9|13|15|17|18|19|20	1		10533	10533	Đai Tiêu Dao T3	T3
8104	Lam Điệp Đai	4|5|9|13|15|17|18|19|20	1		10534	10534	Đai Tiêu Dao T4	T4
8105	Thương Khung Đai	4|5|9|13|15|17|18|19|20	1		10535	10535	Đai Tiêu Dao T5	T5
8106	Huyền Giáp Đai	4|5|9|13|15|17|18|19|20	1		10536	10536	Đai Tiêu Dao T6	T6
8107	Ngân Lân Đai	4|5|9|13|15|17|18|19|20	1		10537	10537	Đai Tiêu Dao T7	T7
8108	Tịnh Thế Đai	4|5|9|13|15|17|18|19|20	1		10538	10538	Đai Tiêu Dao T8	T8
8109	Nam Hoàng Đai	4|5|9|13|15|17|18|19|20	1		10539	10539	Đai Tiêu Dao T9	T9
8110	Mặc Sư Đai	4|5|9|13|15|17|18|19|20	1		10540	10540	Đai Tiêu Dao T10	T10
8201	【Hiếm】Thừa Phong Đai	4|5|9|13|15|17|18|19|20	1		10531	10531	【Hiếm】Đai Tiêu Dao T1	T1
8202	【Hiếm】Sương Diệp Đai	4|5|9|13|15|17|18|19|20	1		10532	10532	【Hiếm】Đai Tiêu Dao T2	T2
8203	【Hiếm】Kim Văn Đai	4|5|9|13|15|17|18|19|20	1		10533	10533	【Hiếm】Đai Tiêu Dao T3	T3
8204	【Hiếm】Lam Điệp Đai	4|5|9|13|15|17|18|19|20	1		10534	10534	【Hiếm】Đai Tiêu Dao T4	T4
8205	【Hiếm】Thương Khung Đai	4|5|9|13|15|17|18|19|20	1		10535	10535	【Hiếm】Đai Tiêu Dao T5	T5
8206	【Hiếm】Huyền Giáp Đai	4|5|9|13|15|17|18|19|20	1		10536	10536	【Hiếm】Đai Tiêu Dao T6	T6
8207	【Hiếm】Ngân Lân Đai	4|5|9|13|15|17|18|19|20	1		10537	10537	【Hiếm】Đai Tiêu Dao T7	T7
8208	【Hiếm】Tịnh Thế Đai	4|5|9|13|15|17|18|19|20	1		10538	10538	【Hiếm】Đai Tiêu Dao T8	T8
8209	【Hiếm】Nam Hoàng Đai	4|5|9|13|15|17|18|19|20	1		10539	10539	【Hiếm】Đai Tiêu Dao T9	T9
8210	【Hiếm】Mặc Sư Đai	4|5|9|13|15|17|18|19|20	1		10540	10540	【Hiếm】Đai Tiêu Dao T10	T10
9101	Thừa Phong Ngoa	4|5|9|13|15|17|18|19|20	1		10631	10631	Giày Tiêu Dao T1	T1
9102	Sương Diệp Ngoa	4|5|9|13|15|17|18|19|20	1		10632	10632	Giày Tiêu Dao T2	T2
9103	Kim Văn Ngoa	4|5|9|13|15|17|18|19|20	1		10633	10633	Giày Tiêu Dao T3	T3
9104	Lam Điệp Ngoa	4|5|9|13|15|17|18|19|20	1		10634	10634	Giày Tiêu Dao T4	T4
9105	Thương Khung Ngoa	4|5|9|13|15|17|18|19|20	1		10635	10635	Giày Tiêu Dao T5	T5
9106	Huyền Giáp Ngoa	4|5|9|13|15|17|18|19|20	1		10636	10636	Giày Tiêu Dao T6	T6
9107	Ngân Lân Ngoa	4|5|9|13|15|17|18|19|20	1		10637	10637	Giày Tiêu Dao T7	T7
9108	Tịnh Thế Ngoa	4|5|9|13|15|17|18|19|20	1		10638	10638	Giày Tiêu Dao T8	T8
9109	Nam Hoàng Ngoa	4|5|9|13|15|17|18|19|20	1		10639	10639	Giày Tiêu Dao T9	T9
9110	Mặc Sư Ngoa	4|5|9|13|15|17|18|19|20	1		10640	10640	Giày Tiêu Dao T10	T10
9201	【Hiếm】Thừa Phong Ngoa	4|5|9|13|15|17|18|19|20	1		10631	10631	【Hiếm】Giày Tiêu Dao T1	T1
9202	【Hiếm】Sương Diệp Ngoa	4|5|9|13|15|17|18|19|20	1		10632	10632	【Hiếm】Giày Tiêu Dao T2	T2
9203	【Hiếm】Kim Văn Ngoa	4|5|9|13|15|17|18|19|20	1		10633	10633	【Hiếm】Giày Tiêu Dao T3	T3
9204	【Hiếm】Lam Điệp Ngoa	4|5|9|13|15|17|18|19|20	1		10634	10634	【Hiếm】Giày Tiêu Dao T4	T4
9205	【Hiếm】Thương Khung Ngoa	4|5|9|13|15|17|18|19|20	1		10635	10635	【Hiếm】Giày Tiêu Dao T5	T5
9206	【Hiếm】Huyền Giáp Ngoa	4|5|9|13|15|17|18|19|20	1		10636	10636	【Hiếm】Giày Tiêu Dao T6	T6
9207	【Hiếm】Ngân Lân Ngoa	4|5|9|13|15|17|18|19|20	1		10637	10637	【Hiếm】Giày Tiêu Dao T7	T7
9208	【Hiếm】Tịnh Thế Ngoa	4|5|9|13|15|17|18|19|20	1		10638	10638	【Hiếm】Giày Tiêu Dao T8	T8
9209	【Hiếm】Nam Hoàng Ngoa	4|5|9|13|15|17|18|19|20	1		10639	10639	【Hiếm】Giày Tiêu Dao T9	T9
9210	【Hiếm】Mặc Sư Ngoa	4|5|9|13|15|17|18|19|20	1		10640	10640	【Hiếm】Giày Tiêu Dao T10	T10
1101	Tùng Văn Kiếm	5		41	10141	10141	Vũ Khí Võ Đang T1	T1
1102	Thừa Phong Kiếm	5		42	10142	10142	Vũ Khí Võ Đang T2	T2
1103	Lưu Vân Kiếm	5		43	10143	10143	Vũ Khí Võ Đang T3	T3
1104	Huyền Vũ Kiếm	5		44	10144	10144	Vũ Khí Võ Đang T4	T4
1105	Long Uyên Kiếm	5		45	10145	10145	Vũ Khí Võ Đang T5	T5
1106	Thái Hư Kiếm	5		46	10146	10146	Vũ Khí Võ Đang T6	T6
1107	Thất Tinh Kiếm	5		47	10147	10147	Vũ Khí Võ Đang T7	T7
1108	Bạch Hồng Kiếm	5		48	10148	10148	Vũ Khí Võ Đang T8	T8
1109	Bích Huyết Kiếm	5		49	10149	10149	Vũ Khí Võ Đang T9	T9
1110	Thiên Xu Kiếm	5		50	10150	10150	Vũ Khí Võ Đang T10	T10
1201	【Hiếm】Tùng Văn Kiếm	5		41	10141	10141	【Hiếm】Vũ Khí Võ Đang T1	T1
1202	【Hiếm】Thừa Phong Kiếm	5		42	10142	10142	【Hiếm】Vũ Khí Võ Đang T2	T2
1203	【Hiếm】Lưu Vân Kiếm	5		43	10143	10143	【Hiếm】Vũ Khí Võ Đang T3	T3
1204	【Hiếm】Huyền Vũ Kiếm	5		44	10144	10144	【Hiếm】Vũ Khí Võ Đang T4	T4
1205	【Hiếm】Long Uyên Kiếm	5		45	10145	10145	【Hiếm】Vũ Khí Võ Đang T5	T5
1206	【Hiếm】Thái Hư Kiếm	5		46	10146	10146	【Hiếm】Vũ Khí Võ Đang T6	T6
1207	【Hiếm】Thất Tinh Kiếm	5		47	10147	10147	【Hiếm】Vũ Khí Võ Đang T7	T7
1208	【Hiếm】Bạch Hồng Kiếm	5		48	10148	10148	【Hiếm】Vũ Khí Võ Đang T8	T8
1209	【Hiếm】Bích Huyết Kiếm	5		49	10149	10149	【Hiếm】Vũ Khí Võ Đang T9	T9
1210	【Hiếm】Thiên Xu Kiếm	5		50	10150	10150	【Hiếm】Vũ Khí Võ Đang T10	T10
1101	Tướng Liễu Nha	6	2	51	10151	10151	Vũ Khí Thiên Nhẫn T1	T1
1102	Tru Tâm Kiếm	6	2	52	10152	10152	Vũ Khí Thiên Nhẫn T2	T2
1103	Luyện Ngục Chủy	6	2	53	10153	10153	Vũ Khí Thiên Nhẫn T3	T3
1104	U Ảnh Nhẫn	6	2	54	10154	10154	Vũ Khí Thiên Nhẫn T4	T4
1105	Ly Hồn Kiếm	6	2	55	10155	10155	Vũ Khí Thiên Nhẫn T5	T5
1106	Diêm Vương Chủy	6	2	56	10156	10156	Vũ Khí Thiên Nhẫn T6	T6
1107	Ngư Trường Kiếm	6	2	57	10157	10157	Vũ Khí Thiên Nhẫn T7	T7
1108	Đồ Cùng Chủy	6	2	58	10158	10158	Vũ Khí Thiên Nhẫn T8	T8
1109	Đoạn Nhạc Tỷ	6	2	59	10159	10159	Vũ Khí Thiên Nhẫn T9	T9
1110	Huyết Phách Nhẫn	6	2	60	10160	10160	Vũ Khí Thiên Nhẫn T10	T10
1201	【Hiếm】Tướng Liễu Nha	6	2	51	10151	10151	【Hiếm】Vũ Khí Thiên Nhẫn T1	T1
1202	【Hiếm】Tru Tâm Kiếm	6	2	52	10152	10152	【Hiếm】Vũ Khí Thiên Nhẫn T2	T2
1203	【Hiếm】Luyện Ngục Chủy	6	2	53	10153	10153	【Hiếm】Vũ Khí Thiên Nhẫn T3	T3
1204	【Hiếm】U Ảnh Nhẫn	6	2	54	10154	10154	【Hiếm】Vũ Khí Thiên Nhẫn T4	T4
1205	【Hiếm】Ly Hồn Kiếm	6	2	55	10155	10155	【Hiếm】Vũ Khí Thiên Nhẫn T5	T5
1206	【Hiếm】Diêm Vương Chủy	6	2	56	10156	10156	【Hiếm】Vũ Khí Thiên Nhẫn T6	T6
1207	【Hiếm】Ngư Trường Kiếm	6	2	57	10157	10157	【Hiếm】Vũ Khí Thiên Nhẫn T7	T7
1208	【Hiếm】Đồ Cùng Chủy	6	2	58	10158	10158	【Hiếm】Vũ Khí Thiên Nhẫn T8	T8
1209	【Hiếm】Đoạn Nhạc Tỷ	6	2	59	10159	10159	【Hiếm】Vũ Khí Thiên Nhẫn T9	T9
1210	【Hiếm】Huyết Phách Nhẫn	6	2	60	10160	10160	【Hiếm】Vũ Khí Thiên Nhẫn T10	T10
1101	Tề Mi Côn	7	1	61	10161	10161	Vũ Khí Thiếu Lâm T1	T1
1102	Tứ Bình Côn	7	1	62	10162	10162	Vũ Khí Thiếu Lâm T2	T2
1103	Bàn Hoa Côn	7	1	63	10163	10163	Vũ Khí Thiếu Lâm T3	T3
1104	Phân Thủy Côn	7	1	64	10164	10164	Vũ Khí Thiếu Lâm T4	T4
1105	Hổ Vĩ Côn	7	1	65	10165	10165	Vũ Khí Thiếu Lâm T5	T5
1106	Tử Kim Côn	7	1	66	10166	10166	Vũ Khí Thiếu Lâm T6	T6
1107	Phổ Độ Côn	7	1	67	10167	10167	Vũ Khí Thiếu Lâm T7	T7
1108	Giảo Hải Côn	7	1	68	10168	10168	Vũ Khí Thiếu Lâm T8	T8
1109	Bàn Long Côn	7	1	69	10169	10169	Vũ Khí Thiếu Lâm T9	T9
1110	Hàng Ma Côn	7	1	70	10170	10170	Vũ Khí Thiếu Lâm T10	T10
1201	【Hiếm】Tề Mi Côn	7	1	61	10161	10161	【Hiếm】Vũ Khí Thiếu Lâm T1	T1
1202	【Hiếm】Tứ Bình Côn	7	1	62	10162	10162	【Hiếm】Vũ Khí Thiếu Lâm T2	T2
1203	【Hiếm】Bàn Hoa Côn	7	1	63	10163	10163	【Hiếm】Vũ Khí Thiếu Lâm T3	T3
1204	【Hiếm】Phân Thủy Côn	7	1	64	10164	10164	【Hiếm】Vũ Khí Thiếu Lâm T4	T4
1205	【Hiếm】Hổ Vĩ Côn	7	1	65	10165	10165	【Hiếm】Vũ Khí Thiếu Lâm T5	T5
1206	【Hiếm】Tử Kim Côn	7	1	66	10166	10166	【Hiếm】Vũ Khí Thiếu Lâm T6	T6
1207	【Hiếm】Phổ Độ Côn	7	1	67	10167	10167	【Hiếm】Vũ Khí Thiếu Lâm T7	T7
1208	【Hiếm】Giảo Hải Côn	7	1	68	10168	10168	【Hiếm】Vũ Khí Thiếu Lâm T8	T8
1209	【Hiếm】Bàn Long Côn	7	1	69	10169	10169	【Hiếm】Vũ Khí Thiếu Lâm T9	T9
1210	【Hiếm】Hàng Ma Côn	7	1	70	10170	10170	【Hiếm】Vũ Khí Thiếu Lâm T10	T10
1101	Hàn Mai Ngâm Tuyết	8	2	71	10171	10171	Vũ Khí Thúy Yên T1	T1
1102	Ngạn Chỉ Đinh Lan	8	2	72	10172	10172	Vũ Khí Thúy Yên T2	T2
1103	Khô Chi Liên Lý	8	2	73	10173	10173	Vũ Khí Thúy Yên T3	T3
1104	Dao Quang Huyền Tinh	8	2	74	10174	10174	Vũ Khí Thúy Yên T4	T4
1105	Vãn Thu Bi Họa	8	2	75	10175	10175	Vũ Khí Thúy Yên T5	T5
1106	Ám Hương Ánh Nguyệt	8	2	76	10176	10176	Vũ Khí Thúy Yên T6	T6
1107	Đỗ Quyên Đề Huyết	8	2	77	10177	10177	Vũ Khí Thúy Yên T7	T7
1108	Sinh Ca Lưu Quang	8	2	78	10178	10178	Vũ Khí Thúy Yên T8	T8
1109	Sương Linh Hàm Hoa	8	2	79	10179	10179	Vũ Khí Thúy Yên T9	T9
