ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
1023	Hộp Quà Bang Hội Lv7	125700	3000 Bạc			Coin		3000												
1023	Hộp Quà Bang Hội Lv7	100600	5000 Bạc			Coin		5000												
1023	Hộp Quà Bang Hội Lv7	37500	10000 Bạc			Coin		10000												
1024	Hộp Quà Bang Hội Lv8	42900	Tẩy Tủy Đơn	1968				1												
1024	Hộp Quà Bang Hội Lv8	100000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
1024	Hộp Quà Bang Hội Lv8	33300	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
1024	Hộp Quà Bang Hội Lv8	9500	Đá Hồn Lv3-Ngẫu Nhiên	2168				1												
1024	Hộp Quà Bang Hội Lv8	250000	Thủy Tinh Lục	222				1												
1024	Hộp Quà Bang Hội Lv8	50000	Thủy Tinh Lam	223				1												
1024	Hộp Quà Bang Hội Lv8	12000	Thủy Tinh Tím	224				1						2						
1024	Hộp Quà Bang Hội Lv8	35700	Khoáng Thạch Thần Bí-Vỡ	213				1												
1024	Hộp Quà Bang Hội Lv8	8900	Khoáng Thạch Thần Bí Lv2	214				1												
1024	Hộp Quà Bang Hội Lv8	2200	Khoáng Thạch Thần Bí Lv3	215				1						2						
1024	Hộp Quà Bang Hội Lv8	21400	Sách Đồng Hành Lv1	2157				1												
1024	Hộp Quà Bang Hội Lv8	7100	Sách Đồng Hành Lv2	2158				1												
1024	Hộp Quà Bang Hội Lv8	1600	Sách Đồng Hành Lv3	2159				1												
1024	Hộp Quà Bang Hội Lv8	150000	300 Chân Khí			ZhenQi		300												
1024	Hộp Quà Bang Hội Lv8	30000	500 Chân Khí			ZhenQi		500												
1024	Hộp Quà Bang Hội Lv8	6000	1000 Chân Khí			ZhenQi		1000						2						
1024	Hộp Quà Bang Hội Lv8	204400	5000 Bạc			Coin		5000												
1024	Hộp Quà Bang Hội Lv8	29000	10000 Bạc			Coin		10000												
1024	Hộp Quà Bang Hội Lv8	6000	20000 Bạc			Coin		20000						2						
3767	Hộp Quà Bang Hội Lv9	42900	Tẩy Tủy Đơn	1968				1												
3767	Hộp Quà Bang Hội Lv9	100000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
3767	Hộp Quà Bang Hội Lv9	30000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
3767	Hộp Quà Bang Hội Lv9	10000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1												
3767	Hộp Quà Bang Hội Lv9	250000	Thủy Tinh Lục	222				1												
3767	Hộp Quà Bang Hội Lv9	50000	Thủy Tinh Lam	223				1												
3767	Hộp Quà Bang Hội Lv9	15000	Thủy Tinh Tím	224				1						2						
3767	Hộp Quà Bang Hội Lv9	35000	Khoáng Thạch Thần Bí-Vỡ	213				1												
3767	Hộp Quà Bang Hội Lv9	10000	Khoáng Thạch Thần Bí Lv2	214				1												
3767	Hộp Quà Bang Hội Lv9	3000	Khoáng Thạch Thần Bí Lv3	215				1						2						
3767	Hộp Quà Bang Hội Lv9	20000	Sách Đồng Hành Lv1	2157				1												
3767	Hộp Quà Bang Hội Lv9	10000	Sách Đồng Hành Lv2	2158				1												
3767	Hộp Quà Bang Hội Lv9	3000	Sách Đồng Hành Lv3	2159				1												
3767	Hộp Quà Bang Hội Lv9	151000	300 Chân Khí			ZhenQi		300												
3767	Hộp Quà Bang Hội Lv9	30000	500 Chân Khí			ZhenQi		500												
3767	Hộp Quà Bang Hội Lv9	6000	1000 Chân Khí			ZhenQi		1000						2						
3767	Hộp Quà Bang Hội Lv9	195600	5000 Bạc			Coin		5000												
3767	Hộp Quà Bang Hội Lv9	32500	10000 Bạc			Coin		10000												
3767	Hộp Quà Bang Hội Lv9	6000	20000 Bạc			Coin		20000						2						
3768	Hộp Quà Bang Hội Lv10	42900	Tẩy Tủy Đơn	1968				1												
3768	Hộp Quà Bang Hội Lv10	100000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
3768	Hộp Quà Bang Hội Lv10	30000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
3768	Hộp Quà Bang Hội Lv10	10000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1												
3768	Hộp Quà Bang Hội Lv10	250000	Thủy Tinh Lục	222				1												
3768	Hộp Quà Bang Hội Lv10	50000	Thủy Tinh Lam	223				1												
3768	Hộp Quà Bang Hội Lv10	15000	Thủy Tinh Tím	224				1						2						
3768	Hộp Quà Bang Hội Lv10	35000	Khoáng Thạch Thần Bí-Vỡ	213				1												
3768	Hộp Quà Bang Hội Lv10	10000	Khoáng Thạch Thần Bí Lv2	214				1												
3768	Hộp Quà Bang Hội Lv10	3000	Khoáng Thạch Thần Bí Lv3	215				1						2						
3768	Hộp Quà Bang Hội Lv10	20000	Sách Đồng Hành Lv1	2157				1												
3768	Hộp Quà Bang Hội Lv10	10000	Sách Đồng Hành Lv2	2158				1												
3768	Hộp Quà Bang Hội Lv10	3000	Sách Đồng Hành Lv3	2159				1												
3768	Hộp Quà Bang Hội Lv10	151000	300 Chân Khí			ZhenQi		300												
3768	Hộp Quà Bang Hội Lv10	30000	500 Chân Khí			ZhenQi		500												
3768	Hộp Quà Bang Hội Lv10	6000	1000 Chân Khí			ZhenQi		1000						2						
3768	Hộp Quà Bang Hội Lv10	195600	5000 Bạc			Coin		5000												
3768	Hộp Quà Bang Hội Lv10	32500	10000 Bạc			Coin		10000												
3768	Hộp Quà Bang Hội Lv10	6000	20000 Bạc			Coin		20000						2						
6385	Hộp Quà Bang Hội Lv11	59400	Tẩy Tủy Đơn	1968				1												
6385	Hộp Quà Bang Hội Lv11	50000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
6385	Hộp Quà Bang Hội Lv11	30000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
6385	Hộp Quà Bang Hội Lv11	20000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1												
6385	Hộp Quà Bang Hội Lv11	250000	Thủy Tinh Lục	222				1												
6385	Hộp Quà Bang Hội Lv11	50000	Thủy Tinh Lam	223				1												
6385	Hộp Quà Bang Hội Lv11	15000	Thủy Tinh Tím	224				1						2						
6385	Hộp Quà Bang Hội Lv11	55000	Khoáng Thạch Thần Bí-Vỡ	213				1												
6385	Hộp Quà Bang Hội Lv11	20000	Khoáng Thạch Thần Bí Lv2	214				1												
6385	Hộp Quà Bang Hội Lv11	5000	Khoáng Thạch Thần Bí Lv3	215				1						2						
6385	Hộp Quà Bang Hội Lv11	10000	Sách Đồng Hành Lv2	2158				1												
6385	Hộp Quà Bang Hội Lv11	3000	Sách Đồng Hành Lv3	2159				1												
6385	Hộp Quà Bang Hội Lv11	151000	300 Chân Khí			ZhenQi		300												
6385	Hộp Quà Bang Hội Lv11	30000	500 Chân Khí			ZhenQi		500												
6385	Hộp Quà Bang Hội Lv11	6000	1000 Chân Khí			ZhenQi		1000						2						
6385	Hộp Quà Bang Hội Lv11	195600	5000 Bạc			Coin		5000												
6385	Hộp Quà Bang Hội Lv11	40000	10000 Bạc			Coin		10000												
6385	Hộp Quà Bang Hội Lv11	10000	20000 Bạc			Coin		20000						2						
7424	Hộp Quà Bang Hội Lv120	138000	Tẩy Tủy Đơn	1968				1												
7424	Hộp Quà Bang Hội Lv120	20000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
7424	Hộp Quà Bang Hội Lv120	20000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
7424	Hộp Quà Bang Hội Lv120	20000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1						2						
7424	Hộp Quà Bang Hội Lv120	250000	Thủy Tinh Lục	222				1												
7424	Hộp Quà Bang Hội Lv120	100000	Thủy Tinh Lam	223				1												
7424	Hộp Quà Bang Hội Lv120	50000	Thủy Tinh Tím	224				1						2						
7424	Hộp Quà Bang Hội Lv120	55000	Khoáng Thạch Thần Bí-Vỡ	213				1												
7424	Hộp Quà Bang Hội Lv120	20000	Khoáng Thạch Thần Bí Lv2	214				1												
7424	Hộp Quà Bang Hội Lv120	5000	Khoáng Thạch Thần Bí Lv3	215				1						2						
7424	Hộp Quà Bang Hội Lv120	3000	Sách Đồng Hành Lv3	2159				1						2						
7424	Hộp Quà Bang Hội Lv120	3000	Sách Đồng Hành Lv4	2160				1						2						
7424	Hộp Quà Bang Hội Lv120	30000	500 Chân Khí			ZhenQi		500												
7424	Hộp Quà Bang Hội Lv120	6000	1000 Chân Khí			ZhenQi		1000						2						
7424	Hộp Quà Bang Hội Lv120	200000	5000 Bạc			Coin		5000												
7424	Hộp Quà Bang Hội Lv120	60000	10000 Bạc			Coin		10000												
7424	Hộp Quà Bang Hội Lv120	20000	20000 Bạc			Coin		20000						2						
8378	Hộp Quà Bang Hội Lv13	138000	Tẩy Tủy Đơn	1968				1												
8378	Hộp Quà Bang Hội Lv13	20000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
8378	Hộp Quà Bang Hội Lv13	20000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
8378	Hộp Quà Bang Hội Lv13	20000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1						2						
8378	Hộp Quà Bang Hội Lv13	250000	Thủy Tinh Lục	222				1												
8378	Hộp Quà Bang Hội Lv13	100000	Thủy Tinh Lam	223				1												
8378	Hộp Quà Bang Hội Lv13	50000	Thủy Tinh Tím	224				1						2						
8378	Hộp Quà Bang Hội Lv13	55000	Khoáng Thạch Thần Bí-Vỡ	213				1												
8378	Hộp Quà Bang Hội Lv13	20000	Khoáng Thạch Thần Bí Lv2	214				1												
8378	Hộp Quà Bang Hội Lv13	5000	Khoáng Thạch Thần Bí Lv3	215				1						2						
8378	Hộp Quà Bang Hội Lv13	3000	Sách Đồng Hành Lv3	2159				1						2						
8378	Hộp Quà Bang Hội Lv13	3000	Sách Đồng Hành Lv4	2160				1				2		2						
8378	Hộp Quà Bang Hội Lv13	30000	500 Chân Khí			ZhenQi		500												
8378	Hộp Quà Bang Hội Lv13	6000	1000 Chân Khí			ZhenQi		1000						2						
8378	Hộp Quà Bang Hội Lv13	200000	5000 Bạc			Coin		5000												
8378	Hộp Quà Bang Hội Lv13	60000	10000 Bạc			Coin		10000												
8378	Hộp Quà Bang Hội Lv13	20000	20000 Bạc			Coin		20000						2						
10437	Hộp Quà Bang Hội Lv14	120000	Tẩy Tủy Đơn	1968				1												
10437	Hộp Quà Bang Hội Lv14	10000	Đá Hồn Lv1-Ngẫu Nhiên	2154				1												
10437	Hộp Quà Bang Hội Lv14	10000	Đá Hồn Lv2-Ngẫu Nhiên	2167				1												
10437	Hộp Quà Bang Hội Lv14	10000	Đá Hồn Lv3-Ngẫu Nhiên	2168				1												
10437	Hộp Quà Bang Hội Lv14	200000	Thủy Tinh Lam	223				1												
10437	Hộp Quà Bang Hội Lv14	150000	Thủy Tinh Tím	224				1						2						
10437	Hộp Quà Bang Hội Lv14	100000	Khoáng Thạch Thần Bí-Vỡ	213				1												
10437	Hộp Quà Bang Hội Lv14	50000	Khoáng Thạch Thần Bí Lv2	214				1												
10437	Hộp Quà Bang Hội Lv14	5000	Khoáng Thạch Thần Bí Lv3	215				1						2						
10437	Hộp Quà Bang Hội Lv14	2000	Sách Đồng Hành Lv3	2159				1												
10437	Hộp Quà Bang Hội Lv14	3000	Sách Đồng Hành Lv4	2160				1				2		2						
10437	Hộp Quà Bang Hội Lv14	50000	500 Chân Khí			ZhenQi		500												
10437	Hộp Quà Bang Hội Lv14	10000	1000 Chân Khí			ZhenQi		1000						2						
10437	Hộp Quà Bang Hội Lv14	200000	5000 Bạc			Coin		5000												
10437	Hộp Quà Bang Hội Lv14	60000	10000 Bạc			Coin		10000												
10437	Hộp Quà Bang Hội Lv14	20000	20000 Bạc			Coin		20000						2						
1025	Chìa Rương Hoàng Kim Lv1-39	20000	Tư Chất Đơn	1969				1						2						
1025	Rương Hoàng Kim Lv1-39	300000	Thủy Tinh Lục	222				1												
1025	Rương Hoàng Kim Lv1-39	15000	Đá Hồn Lv2 Ngẫu Nhiên	2167				1												
1025	Rương Hoàng Kim Lv1-39	115000	Đá Hồn Lv1 Ngẫu Nhiên	2154				1												
1025	Rương Hoàng Kim Lv1-39	10000	Sách Đồng Hành Lv2 Ngẫu Nhiên	2158				1												
1025	Rương Hoàng Kim Lv1-39	90000	Sách Đồng Hành Lv1 Ngẫu Nhiên	2157				1												
1025	Rương Hoàng Kim Lv1-39	20000	Vũ Khí Kế Thừa T2	1613				1						2						
1025	Rương Hoàng Kim Lv1-39	20000	Nón Kế Thừa T2	1653				1												
1025	Rương Hoàng Kim Lv1-39	20000	Dây Chuyền Kế Thừa T2	1621				1												
1025	Rương Hoàng Kim Lv1-39	20000	Áo Kế Thừa T2	1661				1						2						
1025	Rương Hoàng Kim Lv1-39	20000	Nhẫn Kế Thừa T2	1629				1												
1025	Rương Hoàng Kim Lv1-39	20000	Hộ Uyển Kế Thừa T2	1669				1												
1025	Rương Hoàng Kim Lv1-39	20000	Ngọc Bội Kế Thừa T2	1637				1												
1025	Rương Hoàng Kim Lv1-39	20000	Đai Kế Thừa T2	1677				1												
1025	Rương Hoàng Kim Lv1-39	20000	Hộ Thân Phù Kế Thừa T2	1645				1												
1025	Rương Hoàng Kim Lv1-39	20000	Giày Kế Thừa T2	1685				1												
1025	Rương Hoàng Kim Lv1-39	500	100000 Bạc			Coin		100000				2		2						
1025	Rương Hoàng Kim Lv1-39	1500	50000 Bạc			Coin		50000						2						
1025	Rương Hoàng Kim Lv1-39	5000	30000 Bạc			Coin		30000												
1025	Rương Hoàng Kim Lv1-39	15000	10000 Bạc			Coin		10000												
1025	Rương Hoàng Kim Lv1-39	45500	5000 Bạc			Coin		5000												
1025	Rương Hoàng Kim Lv1-39	182500	3000 Bạc			Coin		3000												
1026	Rương Hoàng Kim Lv40-49	20000	Tư Chất Đơn	1969				1						2						
1026	Rương Hoàng Kim Lv40-49	250000	Thủy Tinh Lục	222				1												
1026	Rương Hoàng Kim Lv40-49	10000	Tín Vật Sơn Tặc	3079				1												
1026	Rương Hoàng Kim Lv40-49	10000	Tín Vật Chiến Trường	3080				1												
1026	Rương Hoàng Kim Lv40-49	10000	Tín Vật Bang Hội	3082				1												
1026	Rương Hoàng Kim Lv40-49	10000	Tín Vật Sát Thủ	3083				1												
1026	Rương Hoàng Kim Lv40-49	10000	Tín Vật Trừng Ác	3084				1												
1026	Rương Hoàng Kim Lv40-49	20000	Đá Hồn Lv2 Ngẫu Nhiên	2167				1												
1026	Rương Hoàng Kim Lv40-49	100000	Đá Hồn Lv1 Ngẫu Nhiên	2154				1												
1026	Rương Hoàng Kim Lv40-49	10000	Sách Đồng Hành Lv2 Ngẫu Nhiên	2158				1												
1026	Rương Hoàng Kim Lv40-49	50000	Sách Đồng Hành Lv1 Ngẫu Nhiên	2157				1												
1026	Rương Hoàng Kim Lv40-49	10000	Vũ Khí Kế Thừa T3	1614				1						2						
1026	Rương Hoàng Kim Lv40-49	10000	Nón Kế Thừa T3	1654				1												
1026	Rương Hoàng Kim Lv40-49	10000	Dây Chuyền Kế Thừa T3	1622				1												
1026	Rương Hoàng Kim Lv40-49	10000	Áo Kế Thừa T3	1662				1						2						
1026	Rương Hoàng Kim Lv40-49	10000	Nhẫn Kế Thừa T3	1630				1												
1026	Rương Hoàng Kim Lv40-49	10000	Hộ Uyển Kế Thừa T3	1670				1												
1026	Rương Hoàng Kim Lv40-49	10000	Ngọc Bội Kế Thừa T3	1638				1												
1026	Rương Hoàng Kim Lv40-49	10000	Đai Kế Thừa T3	1678				1												
1026	Rương Hoàng Kim Lv40-49	10000	Hộ Thân Phù Kế Thừa T3	1646				1												
1026	Rương Hoàng Kim Lv40-49	10000	Giày Kế Thừa T3	1686				1												
1026	Rương Hoàng Kim Lv40-49	80000	Sách Tu Vi-Sơ	764				1												
1026	Rương Hoàng Kim Lv40-49	120000	Tín Vật Môn Phái	2424				1												
1026	Rương Hoàng Kim Lv40-49	400	100000 Bạc			Coin		100000				2		2						
1026	Rương Hoàng Kim Lv40-49	1200	50000 Bạc			Coin		50000						2						
1026	Rương Hoàng Kim Lv40-49	4000	30000 Bạc			Coin		30000												
1026	Rương Hoàng Kim Lv40-49	12000	10000 Bạc			Coin		10000												
1026	Rương Hoàng Kim Lv40-49	56400	5000 Bạc			Coin		5000												
1026	Rương Hoàng Kim Lv40-49	126000	3000 Bạc			Coin		3000												
1027	Rương Hoàng Kim Lv50-59	10000	Tư Chất Đơn	1969				1						2						
1027	Rương Hoàng Kim Lv50-59	40000	Thủy Tinh Lam	223				1												
1027	Rương Hoàng Kim Lv50-59	100000	Thủy Tinh Lục	222				1												
1027	Rương Hoàng Kim Lv50-59	250000	Nguyên liệu Gia Viên Lv1	4432				1												
1027	Rương Hoàng Kim Lv50-59	10000	Tín Vật Sơn Tặc	3079				1												
1027	Rương Hoàng Kim Lv50-59	10000	Tín Vật Chiến Trường	3080				1												
1027	Rương Hoàng Kim Lv50-59	10000	Tín Vật Bang Hội	3082				1												
1027	Rương Hoàng Kim Lv50-59	10000	Tín Vật Sát Thủ	3083				1												
1027	Rương Hoàng Kim Lv50-59	10000	Tín Vật Trừng Ác	3084				1												
1027	Rương Hoàng Kim Lv50-59	20000	Đá Hồn Lv2 Ngẫu Nhiên	2167				1												
1027	Rương Hoàng Kim Lv50-59	30000	Đá Hồn Lv1 Ngẫu Nhiên	2154				1												
1027	Rương Hoàng Kim Lv50-59	10000	Sách Đồng Hành Lv2 Ngẫu Nhiên	2158				1												
1027	Rương Hoàng Kim Lv50-59	20000	Sách Đồng Hành Lv1 Ngẫu Nhiên	2157				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Vũ Khí Kế Thừa T4	2091				1						2						
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Nón Kế Thừa T4	2121				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Dây Chuyền Kế Thừa T4	2097				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Áo Kế Thừa T4	2127				1						2						
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Nhẫn Kế Thừa T4	2103				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Hộ Uyển Kế Thừa T4	2133				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Ngọc Bội Kế Thừa T4	2109				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Đai Kế Thừa T4	2139				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Hộ Thân Phù Kế Thừa T4	2115				1												
1027	Rương Hoàng Kim Lv50-59	20000	Mảnh Giày Kế Thừa T4	2145				1												
1027	Rương Hoàng Kim Lv50-59	50000	Sách Tu Vi-Sơ	764				1												
1027	Rương Hoàng Kim Lv50-59	150000	Tín Vật Môn Phái	2424				1												
1027	Rương Hoàng Kim Lv50-59	800	100000 Bạc			Coin		100000				2		2						
1027	Rương Hoàng Kim Lv50-59	2400	50000 Bạc			Coin		50000						2						
1027	Rương Hoàng Kim Lv50-59	8000	30000 Bạc			Coin		30000												
1027	Rương Hoàng Kim Lv50-59	23800	10000 Bạc			Coin		10000												
1027	Rương Hoàng Kim Lv50-59	35000	5000 Bạc			Coin		5000												
1028	Rương Hoàng Kim Lv60-69	10000	Tư Chất Đơn	1969				1												
1028	Rương Hoàng Kim Lv60-69	40000	Thủy Tinh Lam	223				1												
1028	Rương Hoàng Kim Lv60-69	100000	Thủy Tinh Lục	222				1												
1028	Rương Hoàng Kim Lv60-69	250000	Nguyên liệu Gia Viên Lv1	4432				1												
1028	Rương Hoàng Kim Lv60-69	10000	Tín Vật Sơn Tặc	3079				1												
1028	Rương Hoàng Kim Lv60-69	20000	Tín Vật Chiến Trường	3080				1												
1028	Rương Hoàng Kim Lv60-69	10000	Tín Vật Bang Hội	3082				1												
1028	Rương Hoàng Kim Lv60-69	10000	Tín Vật Sát Thủ	3083				1												
1028	Rương Hoàng Kim Lv60-69	10000	Tín Vật Trừng Ác	3084				1												
1028	Rương Hoàng Kim Lv60-69	15000	Đá Hồn Lv2 Ngẫu Nhiên	2167				1												
1028	Rương Hoàng Kim Lv60-69	30000	Đá Hồn Lv1 Ngẫu Nhiên	2154				1												
1028	Rương Hoàng Kim Lv60-69	10000	Sách Đồng Hành Lv2 Ngẫu Nhiên	2158				1												
1028	Rương Hoàng Kim Lv60-69	20000	Sách Đồng Hành Lv1 Ngẫu Nhiên	2157				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Vũ Khí Kế Thừa T5	2092				1						2						
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Nón Kế Thừa T5	2122				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Dây Chuyền Kế Thừa T5	2098				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Áo Kế Thừa T5	2128				1						2						
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Nhẫn Kế Thừa T5	2104				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Hộ Uyển Kế Thừa T5	2134				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Ngọc Bội Kế Thừa T5	2110				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Đai Kế Thừa T5	2140				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Hộ Thân Phù Kế Thừa T5	2116				1												
1028	Rương Hoàng Kim Lv60-69	12000	Mảnh Giày Kế Thừa T5	2146				1												
