GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
1042		Đốc Mạch-Thuộc tính đồng hành 8	10	deadlystrike_v	140																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	11	deadlystrike_v	153																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	12	deadlystrike_v	166																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	13	deadlystrike_v	179																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	14	deadlystrike_v	192																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	15	deadlystrike_v	205																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	16	deadlystrike_v	218																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	17	deadlystrike_v	231																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	18	deadlystrike_v	244																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	19	deadlystrike_v	257																		
1042		Đốc Mạch-Thuộc tính đồng hành 8	20	deadlystrike_v	270																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	1	defense_v	68																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	2	defense_v	93																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	3	defense_v	118																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	4	defense_v	143																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	5	defense_v	168																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	6	defense_v	193																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	7	defense_v	218																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	8	defense_v	243																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	9	defense_v	268																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	10	defense_v	293																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	11	defense_v	318																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	12	defense_v	343																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	13	defense_v	368																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	14	defense_v	393																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	15	defense_v	418																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	16	defense_v	443																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	17	defense_v	468																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	18	defense_v	492																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	19	defense_v	516																		
1043		Đốc Mạch-Thuộc tính đồng hành 9	20	defense_v	540																		
1044		Đốc Mạch-Thuộc tính đồng hành 10	1	basic_damage_v	45		45																
1044		Đốc Mạch-Thuộc tính đồng hành 10	2	basic_damage_v	67		67																
1044		Đốc Mạch-Thuộc tính đồng hành 10	3	basic_damage_v	89		89																
1044		Đốc Mạch-Thuộc tính đồng hành 10	4	basic_damage_v	111		111																
1044		Đốc Mạch-Thuộc tính đồng hành 10	5	basic_damage_v	133		133																
1044		Đốc Mạch-Thuộc tính đồng hành 10	6	basic_damage_v	155		155																
1044		Đốc Mạch-Thuộc tính đồng hành 10	7	basic_damage_v	177		177																
1044		Đốc Mạch-Thuộc tính đồng hành 10	8	basic_damage_v	199		199																
1044		Đốc Mạch-Thuộc tính đồng hành 10	9	basic_damage_v	221		221																
1044		Đốc Mạch-Thuộc tính đồng hành 10	10	basic_damage_v	242		242																
1044		Đốc Mạch-Thuộc tính đồng hành 10	11	basic_damage_v	263		263																
1044		Đốc Mạch-Thuộc tính đồng hành 10	12	basic_damage_v	284		284																
1044		Đốc Mạch-Thuộc tính đồng hành 10	13	basic_damage_v	305		305																
1044		Đốc Mạch-Thuộc tính đồng hành 10	14	basic_damage_v	326		326																
1044		Đốc Mạch-Thuộc tính đồng hành 10	15	basic_damage_v	347		347																
1044		Đốc Mạch-Thuộc tính đồng hành 10	16	basic_damage_v	368		368																
1044		Đốc Mạch-Thuộc tính đồng hành 10	17	basic_damage_v	389		389																
1044		Đốc Mạch-Thuộc tính đồng hành 10	18	basic_damage_v	410		410																
1044		Đốc Mạch-Thuộc tính đồng hành 10	19	basic_damage_v	430		430																
1044		Đốc Mạch-Thuộc tính đồng hành 10	20	basic_damage_v	450		450																
1045		Đốc Mạch-Thuộc tính đồng hành 11	1	lifemax_v	600																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	2	lifemax_v	1240																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	3	lifemax_v	1880																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	4	lifemax_v	2520																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	5	lifemax_v	3160																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	6	lifemax_v	3800																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	7	lifemax_v	4440																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	8	lifemax_v	5080																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	9	lifemax_v	5720																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	10	lifemax_v	6360																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	11	lifemax_v	7000																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	12	lifemax_v	7640																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	13	lifemax_v	8280																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	14	lifemax_v	8920																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	15	lifemax_v	9560																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	16	lifemax_v	10200																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	17	lifemax_v	10840																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	18	lifemax_v	11480																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	19	lifemax_v	12120																		
1045		Đốc Mạch-Thuộc tính đồng hành 11	20	lifemax_v	12750																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	1	playerdmg_npc_p	-2																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	2	playerdmg_npc_p	-3																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	3	playerdmg_npc_p	-4																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	4	playerdmg_npc_p	-5																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	5	playerdmg_npc_p	-6																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	6	playerdmg_npc_p	-7																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	7	playerdmg_npc_p	-8																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	8	playerdmg_npc_p	-9																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	9	playerdmg_npc_p	-10																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	10	playerdmg_npc_p	-11																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	11	playerdmg_npc_p	-12																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	12	playerdmg_npc_p	-13																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	13	playerdmg_npc_p	-14																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	14	playerdmg_npc_p	-15																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	15	playerdmg_npc_p	-16																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	16	playerdmg_npc_p	-17																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	17	playerdmg_npc_p	-18																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	18	playerdmg_npc_p	-19																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	19	playerdmg_npc_p	-20																		
1046		Đốc Mạch-Thuộc tính đồng hành 12	20	playerdmg_npc_p	-21																		
1047		Xung Mạch-Thuộc tính nhân vật 1	1	basic_damage_v	14		14																
1047		Xung Mạch-Thuộc tính nhân vật 1	2	basic_damage_v	28		28																
1047		Xung Mạch-Thuộc tính nhân vật 1	3	basic_damage_v	42		42																
1047		Xung Mạch-Thuộc tính nhân vật 1	4	basic_damage_v	56		56																
1047		Xung Mạch-Thuộc tính nhân vật 1	5	basic_damage_v	70		70																
1047		Xung Mạch-Thuộc tính nhân vật 1	6	basic_damage_v	84		84																
1047		Xung Mạch-Thuộc tính nhân vật 1	7	basic_damage_v	98		98																
1047		Xung Mạch-Thuộc tính nhân vật 1	8	basic_damage_v	112		112																
1047		Xung Mạch-Thuộc tính nhân vật 1	9	basic_damage_v	126		126																
1047		Xung Mạch-Thuộc tính nhân vật 1	10	basic_damage_v	140		140																
1047		Xung Mạch-Thuộc tính nhân vật 1	11	basic_damage_v	154		154																
1047		Xung Mạch-Thuộc tính nhân vật 1	12	basic_damage_v	168		168																
1047		Xung Mạch-Thuộc tính nhân vật 1	13	basic_damage_v	182		182																
1047		Xung Mạch-Thuộc tính nhân vật 1	14	basic_damage_v	196		196																
1047		Xung Mạch-Thuộc tính nhân vật 1	15	basic_damage_v	210		210																
1047		Xung Mạch-Thuộc tính nhân vật 1	16	basic_damage_v	224		224																
1047		Xung Mạch-Thuộc tính nhân vật 1	17	basic_damage_v	238		238																
1047		Xung Mạch-Thuộc tính nhân vật 1	18	basic_damage_v	252		252																
1047		Xung Mạch-Thuộc tính nhân vật 1	19	basic_damage_v	266		266																
1047		Xung Mạch-Thuộc tính nhân vật 1	20	basic_damage_v	280		280																
1048		Xung Mạch-Thuộc tính nhân vật 2	1	state_hurt_resisttime	5																		
1048		Xung Mạch-Thuộc tính nhân vật 2	2	state_hurt_resisttime	11																		
1048		Xung Mạch-Thuộc tính nhân vật 2	3	state_hurt_resisttime	17																		
1048		Xung Mạch-Thuộc tính nhân vật 2	4	state_hurt_resisttime	23																		
1048		Xung Mạch-Thuộc tính nhân vật 2	5	state_hurt_resisttime	28																		
1048		Xung Mạch-Thuộc tính nhân vật 2	6	state_hurt_resisttime	34																		
1048		Xung Mạch-Thuộc tính nhân vật 2	7	state_hurt_resisttime	40																		
1048		Xung Mạch-Thuộc tính nhân vật 2	8	state_hurt_resisttime	46																		
1048		Xung Mạch-Thuộc tính nhân vật 2	9	state_hurt_resisttime	51																		
1048		Xung Mạch-Thuộc tính nhân vật 2	10	state_hurt_resisttime	57																		
1048		Xung Mạch-Thuộc tính nhân vật 2	11	state_hurt_resisttime	63																		
1048		Xung Mạch-Thuộc tính nhân vật 2	12	state_hurt_resisttime	69																		
1048		Xung Mạch-Thuộc tính nhân vật 2	13	state_hurt_resisttime	74																		
1048		Xung Mạch-Thuộc tính nhân vật 2	14	state_hurt_resisttime	80																		
1048		Xung Mạch-Thuộc tính nhân vật 2	15	state_hurt_resisttime	86																		
1048		Xung Mạch-Thuộc tính nhân vật 2	16	state_hurt_resisttime	92																		
1048		Xung Mạch-Thuộc tính nhân vật 2	17	state_hurt_resisttime	97																		
1048		Xung Mạch-Thuộc tính nhân vật 2	18	state_hurt_resisttime	103																		
1048		Xung Mạch-Thuộc tính nhân vật 2	19	state_hurt_resisttime	109																		
1048		Xung Mạch-Thuộc tính nhân vật 2	20	state_hurt_resisttime	115																		
1049		Xung Mạch-Thuộc tính nhân vật 3	1	state_zhican_resisttime	5																		
1049		Xung Mạch-Thuộc tính nhân vật 3	2	state_zhican_resisttime	11																		
1049		Xung Mạch-Thuộc tính nhân vật 3	3	state_zhican_resisttime	17																		
1049		Xung Mạch-Thuộc tính nhân vật 3	4	state_zhican_resisttime	23																		
1049		Xung Mạch-Thuộc tính nhân vật 3	5	state_zhican_resisttime	28																		
1049		Xung Mạch-Thuộc tính nhân vật 3	6	state_zhican_resisttime	34																		
1049		Xung Mạch-Thuộc tính nhân vật 3	7	state_zhican_resisttime	40																		
1049		Xung Mạch-Thuộc tính nhân vật 3	8	state_zhican_resisttime	46																		
1049		Xung Mạch-Thuộc tính nhân vật 3	9	state_zhican_resisttime	51																		
1049		Xung Mạch-Thuộc tính nhân vật 3	10	state_zhican_resisttime	57																		
1049		Xung Mạch-Thuộc tính nhân vật 3	11	state_zhican_resisttime	63																		
1049		Xung Mạch-Thuộc tính nhân vật 3	12	state_zhican_resisttime	69																		
1049		Xung Mạch-Thuộc tính nhân vật 3	13	state_zhican_resisttime	74																		
1049		Xung Mạch-Thuộc tính nhân vật 3	14	state_zhican_resisttime	80																		
1049		Xung Mạch-Thuộc tính nhân vật 3	15	state_zhican_resisttime	86																		
1049		Xung Mạch-Thuộc tính nhân vật 3	16	state_zhican_resisttime	92																		
1049		Xung Mạch-Thuộc tính nhân vật 3	17	state_zhican_resisttime	97																		
1049		Xung Mạch-Thuộc tính nhân vật 3	18	state_zhican_resisttime	103																		
1049		Xung Mạch-Thuộc tính nhân vật 3	19	state_zhican_resisttime	109																		
1049		Xung Mạch-Thuộc tính nhân vật 3	20	state_zhican_resisttime	115																		
1050		Xung Mạch-Thuộc tính nhân vật 4	1	state_slowall_resisttime	5																		
1050		Xung Mạch-Thuộc tính nhân vật 4	2	state_slowall_resisttime	11																		
1050		Xung Mạch-Thuộc tính nhân vật 4	3	state_slowall_resisttime	17																		
1050		Xung Mạch-Thuộc tính nhân vật 4	4	state_slowall_resisttime	23																		
1050		Xung Mạch-Thuộc tính nhân vật 4	5	state_slowall_resisttime	28																		
1050		Xung Mạch-Thuộc tính nhân vật 4	6	state_slowall_resisttime	34																		
1050		Xung Mạch-Thuộc tính nhân vật 4	7	state_slowall_resisttime	40																		
1050		Xung Mạch-Thuộc tính nhân vật 4	8	state_slowall_resisttime	46																		
1050		Xung Mạch-Thuộc tính nhân vật 4	9	state_slowall_resisttime	51																		
1050		Xung Mạch-Thuộc tính nhân vật 4	10	state_slowall_resisttime	57																		
1050		Xung Mạch-Thuộc tính nhân vật 4	11	state_slowall_resisttime	63																		
1050		Xung Mạch-Thuộc tính nhân vật 4	12	state_slowall_resisttime	69																		
1050		Xung Mạch-Thuộc tính nhân vật 4	13	state_slowall_resisttime	74																		
1050		Xung Mạch-Thuộc tính nhân vật 4	14	state_slowall_resisttime	80																		
1050		Xung Mạch-Thuộc tính nhân vật 4	15	state_slowall_resisttime	86																		
1050		Xung Mạch-Thuộc tính nhân vật 4	16	state_slowall_resisttime	92																		
1050		Xung Mạch-Thuộc tính nhân vật 4	17	state_slowall_resisttime	97																		
1050		Xung Mạch-Thuộc tính nhân vật 4	18	state_slowall_resisttime	103																		
1050		Xung Mạch-Thuộc tính nhân vật 4	19	state_slowall_resisttime	109																		
1050		Xung Mạch-Thuộc tính nhân vật 4	20	state_slowall_resisttime	115																		
1051		Xung Mạch-Thuộc tính nhân vật 5	1	state_palsy_resisttime	5																		
