MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
1864	Trọng Kiếm Phá Trần_Hiệu quả Lạc Kiếm	0	0	1	6				25				1864																															
1865	Trọng Kiếm Phá Trần_Hiệu quả Địa Liệt	0	0	1	10				25				1865																															
1866	Kiếm Phách	0	0	1	4				30				1866				100										1																	
1867	Kiếm Phách_Phụ	1	1	1	4				30				1866	3027			100							30			1																	
1868	Toàn Kiếm Phá Thổ	0	0	1	25				10					3027			100										1																	
1869	Kiếm Thích	1	60	1	4				30				1869														1																	
1870	Kiếm Thích_Phụ	0	0	1	4				10				1870														1																	
1871	Múa Kiếm	0	0	0	14				3					3027			160										1																	
1873	Tô Mặc Vân Xung Thích_Phụ	1	140	0	12				6								110																											
1875	Xung Phong_Phụ	1	140	0	12				7					3027			110								1000	3	0																	
1878	Đống Đá	0	0	1	15				5					3026													1																	
1879	Đống Đá_Hiệu ứng	0	0	1	15				25				1327					1									1																	
1880	Đống Đá_Hiệu ứng Địa Liệt	0	0	1	15				30				1808														1																	
1882	Vòng Sáng Trúng Độc toàn màn hình_Phụ 1	0	0	0	50				3					3027													1																	
1885	Vòng Diệt Nhanh	0	0	1	10				16																		1																	
1886	Vòng Diệt Nhanh_Phụ	3	0	1	10				45					168													1																	
1888	Xoay Chuyển Diệt Nhanh_Phụ	0	0	1	29				3					3024																														
1889	Vòng Sáng Trúng Độc toàn màn hình_Phụ 2	0	0	0	50				16																		1																	
1890	Bẫy Phun 5-Long Trụ	0	0	1	6				40				1890				100										1																	
1891	Bẫy Phun 5-Long Trụ_Phụ	1	40	1	6				13					3026			50										1																	
1892	npc-Đánh đơn cận chiến_Mộc	0	0	0	1				3					1892																														
1893	npc-Đánh đơn cận chiến_Thủy	0	0	0	1				3					1893																														
1894	npc-Đánh đơn cận chiến_Hỏa	0	0	0	1				3					1894																														
1895	npc-Đánh đơn cận chiến_Thổ	0	0	0	1				3					1895																														
1896	npc-Đánh đơn cận chiến 2_Trảo Kim	0	0	0	1				3					1896																														
1897	npc-Đánh đơn cận chiến 2_Trảo Mộc	0	0	0	1				3					1897																														
1898	npc-Đánh đơn cận chiến 2_Trảo Thủy	0	0	0	1				3					1898																														
1899	npc-Đánh đơn cận chiến 2_Trảo Thổ	0	0	0	1				3					1899																														
1986	Phản Kích-Sơ_Phụ	0	0	1	16				3					3027													1																	
1987	Phản Kích-Sơ_Hiệu Quả	0	0	1	10				25				2841														1																	
1989	Phản Kích-Trung_Phụ	0	0	1	16				3					3027													1																	
1990	Phản Kích-Trung_Hiệu Quả	0	0	1	10				25				2841														1																	
1992	Phản Kích-Cao_Phụ	0	0	1	16				3					3027													1																	
1993	Phản Kích-Cao_Hiệu quả	0	0	1	10				25				2841														1																	
2035	Vòng Chí Mạng-Hỏa	0	0	0	36				16																																			
2036	Vòng Chí Mạng-Hỏa_Phụ	3	0	0	15			15	31			1		3026																														
2037	Vòng Kháng Tính-Hỏa	0	0	0	36				16																																			
2038	Vòng Kháng Tính-Hỏa_Phụ	0	0	0	36				22																																			
2039	Tàng Kiếm	1	30	1	14				30				62				100																											
2040	Tàng Kiếm_Phụ	1	30	1	14				30					3025																														
2041	Hàm Phong	1	50	0	8				5					3025	1																													
2042	Hàm Phong_Hiệu quả	1	0	0	8				30				1548														1																	
2044	Toái Kim_Phụ	0	0	0	11				3					3024											1000	3	1																	
2046	Phần Tâm	0		0	6				30				1323				-700										1																	
2047	Phần Tâm_Phụ 1	1	25	0	6				30				1323				-700										1																	
2048	Bạo Phong Kiếm	1	80	1	9				10				163														1																	
2050	Hoán Phong	3		1	6			15	63			1	62				500										1																	
2052	Phong Hộ	3		1	5			15	63			1	62														1																	
2053	Liệt Phong	0	0	1	18				5					3027											1000	3																		
2054	Phong Quyển	0	0	1	50				5					3027											1000	3																		
2055	Phong Quyển_Phụ	0	0	1	18				5					3027											1000	3																		
2057	Phong Tập_Phụ	0	0	0	4				3					3027											1000	3	1																	
2058	Tiếu Phong Tam Kích	1	180	0	6				3																		1																	
2059	Tiếu Phong Tam Kích_Hiệu quả	0	0	0	6				30				1307				250										1																	
2060	Hàn Băng Chưởng	1	80	0	8				6					3025	3		50																											
2061	Hàn Băng Chưởng_Hiệu quả	1	90	0	6				9				1350														1																	
2062	Băng Tung Vô Ảnh	2	40	1	3				30		1		1350	3025			50																											
2063	Băng Tụ	1	40	1	3				30				1350	3027			-200										1																	
2064	Băng Tụ_Phụ	0	0	1	3				23				1350				-200										1																	
2065	Liệt Hỏa	1	80	0	8				6					3026	3		50																											
2066	Liệt Hỏa_Hiệu quả	1	90	0	6				9				1323														1																	
2067	Phần Thành	0	0	1	15				30				427					1															1											
2068	Phần Thành_Phụ 1	0	0	1	15				3					3026						5411					1000	3																		
2069	Hư Không	0	0	1	20			15	61			1	2069			1										3																		
2070	Bất Diệt	0	0	1	11			15	301			1	2070	3312																														
2071	Cực Lạnh	0	0	1	18			10	39			1	2071	3025												3																		
2073	Tuyết Vũ_Phụ 1	0	0	1	18				3					3024																														
2076	Ngự Băng_Sát thương 1	1	140	0	12				6					3025			110										0																	
2077	Ngự Băng_Sát thương 2	0	0	0	10			15	76			1	2077				0										1																	
2078	Hàn Băng Chưởng	1	50	0	6				5					3025	1																													
2079	Hàn Băng Chưởng_Hiệu quả	1	0	0	6				30				1548														1																	
2080	Phần Thành_Phụ 2	0	0	1	15				30				429					1															1											
2081	Phần Thành_Phụ 3	0	0	1	15				30				3428																				1											
2083	Lạc Diệp Bộ	6	100	1	2				12				1323	3026													1																	
2092	Vũ Đả Lê Hoa	0	0	1	18			15	70			1	808	342													1																	
2094	Hồi Phục Pháp Trận	0	0	1	11			15	75			1	2070	3312																														
2095	Vòng Hồi Phục	0	0	1	13			15	75			1																																
2096	Vòng Hồi Phục_Phụ	0	0	1	13			15	31			1		3312																														
2152	Trác Phi Phàm Xung Thích_Phụ	1	140	0	12				6								110																											
2251	Lang Vương Trảo Kích	0	0	0	1				3					3022																														
2253	Cuồng Bôn Đột Tập_Phụ 1	0	0	0	5				2		1			3022																														
2254	Cuồng Bôn Đột Tập_Phụ 2	0	0	0	0				25				6508																															
2309	Pháo Hoa	0	0	0	7				30				2309														1																	
2315	Pháo Hoa Nhỏ	0	0	0	11				45				2315														1																	
2341	Hình chữ nhật 8x2 ô	0	0	0	11				30				2341														1																	
2342	Hình chữ nhật 8x3 ô	0	0	0	11				30				2342														1																	
2349	Hình chữ nhật 30x2 ô	0	0	0	11				30				2349														1																	
2352	Băng Sương Xung Phong_Sát thương	1	140	0	8				6					3025			110										0																	
2353	Băng Sương Xung Phong_Hiệu quả	0	0	0	8				20				25				0										1																	
2355	Lôi Điện Xung Phong_Sát thương	1	140	0	8				6					5385			110										0																	
2356	Lôi Điện Xung Phong_Hiệu quả	0	0	0	8				20				1318				0										1																	
2358	Phá Thổ Xung Phong_Sát thương	1	140	0	8				6					3027			110										0																	
2359	Phá Thổ Xung Phong_Hiệu quả	0	0	0	8				20				18				0										1																	
2361	Hỏa Diệm Xung Phong_Sát thương	1	140	0	8				6					3026			110										0																	
2362	Hỏa Diệm Xung Phong_Hiệu quả	0	0	0	8				20				52				0										1																	
2363	Hoành Tảo_Vàng	0	0	0	7				3					166			90										1																	
2364	Hoành Tảo_Lam	0	0	0	7				3					167			90										1																	
2365	Hoành Tảo_Đỏ	0	0	0	7				3					168			90										1																	
2366	Hoành Tảo_Lục	0	0	0	7				3					169			90										1																	
2367	Vòng Sáng_Kim	3	0	1	15			15	75			1	2367														1																	
2368	Vòng Sáng_Thủy	3	0	1	15			15	75			1	2368														1																	
2369	Vòng Sáng_Hỏa	3	0	1	15			15	75			1	2369														1																	
2370	Vòng Sáng_Mộc	3	0	1	15			15	75			1	2370														1																	
2371	Đại Địa Trùng Niên	0	0	1	28				5					3024													1																	
2372	Đại Địa Trùng Niên_Hiệu ứng	0	0	1	28				25				18					1									1																	
2373	Sương Tuyết Thiên	0	0	1	28			8	17			1		3025													1																	
2374	Sương Tuyết Thiên_Hiệu ứng	0	0	1	28				25			1	1377					1									1																	
2375	Thiên Cơ Lạc Vẫn	0	0	1	28				5					3026													1																	
2376	Thiên Cơ Lạc Vẫn_Hiệu Ứng	0	0	1	28				25				1327					1									1																	
2377	Long Quyển Nộ	0	0	1	28			8	17			1		3027													1																	
2378	Long Quyển Nộ_Hiệu ứng	0	0	1	28				25			1	62					1									1																	
2380	Ngũ Tinh Địa Thích	1	40	1	2				20																		1																	
2381	Ngũ Tinh Địa Thích_Phụ	0	0	0	2			1	8				1827														1																	
2382	Ngũ Tinh Thủy Châu	1	40	1	2				20				1350				100										1																	
2383	Ngũ Tinh Hỏa Cầu	1	40	1	2				20				1323				100										1																	
2384	Ngũ Tinh Lạc Lôi	1	40	1	2				25																		1																	
2385	Ngũ Tinh Lạc Lôi_Phụ	0	0	0	2			1	30				2385														1																	
2386	Ngũ Tinh Lạc Lôi_Địa Liệt	0	0	0	10				15				2386																															
2387	Phun Lửa (Hình quạt)	0	0	0	6				40				1383				100										1																	
2388	Phun Lửa (Hình quạt)_Phụ	1	20	0	6				12					3026	1												1																	
2389	Long Quyển Phong (Hình quạt)	1	25	0	6				23					3027	1																													
2390	Long Quyển Phong (Hình quạt)_Hiệu quả	1	30	0	6				27				62				100										1																	
2391	Băng Nhũ (Hình quạt)	1	70	0	10				10					3025	1																													
2392	Băng Nhũ (Hình quạt)_Hiệu quả	1	75	0	10				12				2560				100										1																	
2393	Khai Thiên Tịch Địa (Hình quạt)	1	45	0	6				16					3024	1																													
2394	Khai Thiên Tịch Địa (Hình quạt)_Phụ 1	1	50	0	6				16																		1																	
2395	Khai Thiên Tịch Địa (Hình quạt)_Hiệu quả	0	0	0	6				40				24														1																	
2396	Cơ quan-Long Quyển Phong nổi lên	0	0	1	18				30				62				120																											
2397	Cơ quan-Long Quyển Phong nổi lên_Phụ	0	0	1	18				30																																			
2398	Vòng Sáng_Phản Đòn	0	0	1	36				16																																			
2399	Vòng Sáng_Phản Đòn_Phụ	0	0	1	36				16																																			
2400	Vòng Sáng_Phản Xạ	0	0	1	18				16																																			
2401	Vòng Sáng_Phản Xạ_Phụ	0	0	1	18				16																																			
2404	Vòng Sáng Trúng Độc	0	0	1	36				16					3027													1																	
2406	Bẫy Chu Kỳ-Hỏa Diệm	3	0	1	12			15	150			1	2404														1																	
2407	Bẫy diệt nhanh-Sương Độc	3	0	1	12			15	150			1	2404														1																	
2408	Phun Sương Độc	0	0	1	6				40				2408				100										1																	
2409	Phun Sương Độc_Phụ	1	25	1	6				15				401	3027			140										1																	
2410	Phun Sương Băng	0	0	1	6				40				2410				100										1																	
2411	Phun Sương Băng_Phụ	1	25	1	6				15					3025			140										1																	
2412	Phun Lửa	0	0	1	6				40				2412				100										1																	
2413	Phun Lửa_Phụ	1	25	1	6				15					3026			140										1																	
2414	Phun Sét	0	0	1	6				10				2414														1																	
2415	Phun Sét_Phụ	1	25	1	6				10					5385			140										1																	
2419	Thi Bộc_Hiệu ứng	0	0	1	25				10				1396														1																	
2420	Thi Bộc_Sát thương	0	0	1	25				5																		1																	
2421	Ngũ Tinh Địa Thích_Sát thương	1	25	0	6				20					3024	1																													
2422	Ngũ Tinh Thủy Châu_Sát thương	1	35	0	8				15					3025	1																													
2423	Ngũ Tinh Hỏa Cầu_Sát thương	1	35	0	8				15					3026	1																													
2424	Ngũ Tinh Lạc Lôi_Sát thương	1	25	0	5				20					5385	1																													
2425	Phun Sét (Hình quạt)	0	0	1	2				15				2425														1																	
2426	Phun Sét (Hình quạt)_Phụ	0	0	0	10				3					5385			112										1																	
2427	Đại Địa Trùng Niên	0	0	1	28				61					3024													1																	
2428	Đại Địa Trùng Niên_Hiệu ứng	0	0	1	28				25				18					1									1																	
