SkillId		MagicDesc
2619	Hỗn Nguyên Kim Cang Thể	Khi cùng ra trận giúp chủ nhân tăng [00ff00]physical_metaldamage_v1[-] sát thương hệ Kim, [00ff00]vitality_v1[-] thể chất và [00ff00]state_zhican_resisttime1[-] điểm kháng thời gian tàn phế
2620	Lưu Phong Hồi Tuyết Vũ	Khi cùng ra trận giúp chủ nhân tăng [00ff00]physical_waterdamage_v1[-] sát thương hệ Thủy, [00ff00]vitality_v1[-] thể chất và [00ff00]weaken_deadlystrike_v1[-] kháng bạo kích
2621	Thất Xảo Linh Lung Bộ	Khi cùng ra trận giúp chủ nhân tăng [00ff00]physical_wooddamage_v1[-] điểm sát thương hệ Mộc, [00ff00]dexterity_v1[-] điểm nhanh nhẹn và [00ff00]lifemax_p1%[-] sinh lực cơ bản
2622	Bàn Sơn Điền Hải Kình	Khi cùng ra trận giúp chủ nhân tăng [00ff00]physical_earthdamage_v1[-] sát thương hệ Thổ, [00ff00]weaken_deadlystrike_damage_p1%[-] miễn sát thương bạo kích và [00ff00]state_slowall_resisttime1[-] kháng thời gian làm chậm
2623	Thiên La Thiên Cơ Bộ	Khi cùng ra trận giúp chủ nhân tăng [00ff00]deadlystrike_v1[-] tỉ lệ bạo kích, [00ff00]energy_v1[-] linh hoạt và [00ff00]state_stun_resisttime1[-] kháng thời gian choáng
2624	Bát Hoang Viêm Long Kình	Khi cùng ra trận giúp chủ nhân tăng [00ff00]physical_firedamage_v1[-] sát thương hệ Hỏa, [00ff00]dexterity_v1[-] nhanh nhẹn và [00ff00]ignore_defense_v1[-] bỏ qua né tránh
2625		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2626		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2629		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2630		Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2629		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2634		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2635	Khốn Long Công	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gây [00ff00]state_palsy_attack2/15[-] giây Tê liệt
2637		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2638	Bá Đao	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gây bị thương trong thời gian ngắn
2639		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2640		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2641		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2642	Băng Tâm Tiên Tử	[00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, đồng thời Làm Chậm [00ff00]state_slowall_attack2/15[-] giây
2645		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2646	Bạch Lang Nhập Trận	Xung quanh mỗi có thêm 1 kẻ địch, tự tăng [00ff00]all_series_resist_v1[-] kháng tất cả, [00ff00]defense_v1[-] né tránh, tối đa cộng dồn [00ff00]add_mult_proc_sate12[-] lần
2648		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2649		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2650		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2651		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2652		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2653		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2655		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2657		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2660		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2662		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2663		Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2664		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2665		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2666		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2668		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2670		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2671		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2672	Mãn Giang Hồng	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, tấn công 2 lần. Cứ trúng 1 mục tiêu tăng [00ff00]userdesc_1011[-] điểm kháng tất cả
2674		Tăng [00ff00]physical_damage_v1[-] Tấn Công, [00ff00]all_series_resist_v1[-] kháng tất cả, [00ff00]defense_v1[-] né tránh
2677	Phong Sương Toái Ảnh	Mỗi 2 giây có [00ff00]state_slowall_attack1%[-] tỉ lệ gây cho địch trong [00ff00]bán kính 3m[-] [00ff00]state_slowall_attack2/15[-] giây làm chậm
2684	Diệp Lạc Xuyên Ảnh	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản và [00ff00]state_zhican_attack2/15[-] giây tàn phế
2687		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2688		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gây [00ff00]state_palsy_attack2/15[-] giây Tê liệt
2690		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2691		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản và [00ff00]state_zhican_attack2/15[-] giây tàn phế
2692		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2693		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2694		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2696		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2697		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2698		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2801		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2803	Tọa Vọng Vô Ngã	Mỗi 1 điểm Nhanh nhẹn đỡ [00ff00]magicshield1/100[-] sát thương, duy trì [00ff00]magicshield2/15[-] giây
2813	Thiên Địa Vô Cực	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, kèm [00ff00]state_stun_attack2/15[-] giây choáng
2819	Huyết Nguyệt Chi Ảnh	Ẩn thân, duy trì [00ff00]userdesc_1041/15[-] giây, khi ẩn thân tăng [00ff00]runspeed_v1[-] di chuyển, đồng thời đánh thường lần kế liên chiêu tăng [00ff00]attackspeed_v1[-] tốc đánh, [00ff00]ignore_defense_v1[-] điểm bỏ qua né tránh, [00ff00]deadlystrike_v1[-] điểm bạo kích
2829	Nhiếp Hồn Loạn Tâm	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, có [00ff00]state_confuse_attack1%[-] gây [00ff00]state_confuse_attack2/15[-] giây hỗn loạn
2832		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2836		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2837		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2841	Nộ Diệm Xung Thiên	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản trong phạm vi mục tiêu, tổng cộng 3 lần
2842		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2843		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2844	Long Tượng Cửu Trùng	Khiến địch giảm [00ff00]defense_v1[-] né tránh, bản thân tăng [00ff00]defense_v1[-] né tránh, duy trì [00ff00]skill_statetime1/15[-] giây
2848	Tuyết Ánh Hồng Trần	Tăng [00ff00]resist_allseriesstate_rate_v1[-] kháng tỉ lệ thuộc tính, [00ff00]resist_allseriesstate_time_v1[-] kháng thời gian thuộc tính, mỗi [00ff00]recover_life_v2/15[-] giây hồi phục [00ff00]recover_life_v1[-] điểm sinh lực
2850		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2851		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản và [00ff00]state_zhican_attack2/15[-] giây tàn phế
2853		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2854		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gây [00ff00]state_stun_attack2/15[-] giây Choáng
2856		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2857	Quyết Biệt	Khi chiến đấu tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản. Khi tử vong giúp nhân vật mỗi giây hồi sinh lực bằng [00ff00]Thể chất*userdesc_1021%[-] , duy trì [00ff00]userdesc_1011/15[-] giây
2859		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2860		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gây [00ff00]state_stun_attack2/15[-] giây Choáng
2862		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2863		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2865		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2866		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2867	Du Long Kiếm Ý	Đỡ đòn [00ff00]magic_fixshield1[-] điểm sát thương, duy trì [00ff00]magic_fixshield2/15[-] giây. Sau khi phá thuẫn gây choáng [00ff00]state_stun_attack2/15[-] giây cho kẻ địch xung quanh
2869		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2870		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2871	Trấn Ngục Phá Thiên Kình	Tăng [00ff00]defense_v1[-] điểm né tránh, duy trì [00ff00]userdesc_1011/15[-] giây. Né đánh thường sẽ +[00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]deadlystrike_v1[-] điểm tỉ lệ bạo kích, tối đa cộng dồn [00ff00]superposemagic1[-] tầng, duy trì [00ff00]userdesc_1021/15[-] giây. Khi Phá Thiên Kình biến mất sẽ gây [00ff00]userdesc_1031%[-] tấn công cơ bản.
2873		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2875		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2876		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2877		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2878		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2879		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2880	Ảo Âm Kiếm	Trong Kiếm Trận mỗi nửa giây gây cho mục tiêu [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, duy trì 10 giây
2881		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2882	Cửu Khê Di Yên	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2884		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2885		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2886	Ki Bán Phù	Khiến địch giảm [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]runspeed_v1[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây
2888	Phong Tuyết Bộ Pháp	Tăng cho bản thân [00ff00]basic_damage_v1[-] tấn công, [00ff00]runspeed_v1[-] di chuyển, [00ff00]attackspeed_v1[-] tốc đánh, [00ff00]deadlystrike_v1[-] tỉ lệ bạo kích và [00ff00]attackrate_v1[-] chính xác, duy trì [00ff00]skill_statetime1/15[-] giây
2891		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2892		Tấn công cơ bản, gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2893		Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
2898	Thương Hải Nguyệt Minh	Tăng [00ff00]all_series_resist_v1[-] điểm kháng, giảm [00ff00]attackrate_p1%[-] chính xác địch
2930	Thận Trọng	Khi Đồng Hành xuất chiến, ưu tiên tấn công mục tiêu gần nhất và +[00ff00]30%[-] kháng tất cả
2931	Bình Tĩnh	Khi Đồng Hành xuất chiến, ưu tiên tấn công địch gây sát thương cho nhân vật, đồng thời kháng tỉ lệ thuộc tính +[00ff00]45%[-] 
2932	Hiếu Thắng	Khi Đồng Hành xuất chiến, ưu tiên tấn công người chơi phe địch
2933	Nghĩa Khí	Khi Đồng Hành xuất chiến, ưu tiên tấn công địch gây sát thương cho nhân vật và +[00ff00] 10%[-] sát thương đối với mục tiêu ưu tiên
2934	Hộ Chủ	Khi Đồng Hành xuất chiến, ưu tiên tấn công địch gây sát thương cho nhân vật và -[00ff00] 10%[-] tấn công của địch 
2935	Xảo Trá	Khi Đồng Hành xuất chiến, ưu tiên tấn công mục tiêu sinh lực thấp nhất, +[00ff00]5%[-] tấn công bản thân
2936	Dũng Cảm	Khi Đồng Hành xuất chiến, ưu tiên tấn công mục tiêu sinh lực thấp nhất và +[00ff00]10%[-] kháng tất cả bản thân
2937	Thông Minh	Đồng Hành xuất chiến, cùng nhân vật tấn công mục tiêu
2938	Cẩn Thận	Khi Đồng Hành xuất chiến, khi bị tấn công cận chiến sẽ vừa chạy vừa đánh, tỉ lệ hồi phục +[00ff00]10%[-] 
2939	Dũng Mãnh	Khi Đồng Hành xuất chiến, sinh lực dưới [00ff00]30% tấn công +[00ff00]45%[-] 
2940	Bất Khuất	Khi Đồng Hành xuất chiến, sinh lực dưới [00ff00]30%[-] kháng tất cả +[00ff00]75%[-] 
2941	Oai Phong	Khi Đồng Hành xuất chiến, trong phạm vi tầm nhìn, địch có lực chiến thấp hơn nhân vật sẽ -[00ff00]10%[-] tấn công
2942	Dịu Dàng	Khi Đồng Hành xuất chiến, tăng kháng bạo kích [00ff00]400[-] điểm
2943	Cuồng Bạo	Khi Đồng Hành xuất chiến, ưu tiên tấn công mục tiêu sinh lực dưới [00ff00]30%[-], khi sinh lực dưới [00ff00]30%[-] tấn công +[00ff00]30%[-] 
3202	Sơn Băng Địa Liệt	Gây sát thương xung quanh bản thân [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, kèm [00ff00]state_hurt_attack2/15[-] giây bị thương
3205	Thất Thám Xà Bàn	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
3209	Xạ Thạch Hổ	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản cho mục tiêu, kèm [00ff00]state_palsy_attack2/15[-] giây hiệu quả tê liệt
3213	Bổ Nhào	Gây cho 1 mục tiêu bạo kích bằng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
3216	Kích Nộ	Tăng [00ff00]attackspeed_v1[-] tốc đánh và [00ff00]attackrate_v1[-] chính xác, duy trì [00ff00]skill_statetime1/15[-] giây
3219	Độc Dịch	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gồm 6 lần
3225	Hộ Giá	Mỗi lần chạm đất và tấn công đều gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản
3232	Thanh Long Phân Hải Trảo	Tăng [00ff00]basic_damage_v1[-] tấn công, [00ff00]ignore_defense_v1[-] bỏ qua né tránh và [00ff00]deadlystrike_v1[-] tỉ lệ bạo kích
3233	Huyền Võ Đại Hoang Chung	Tăng [00ff00]lifemax_v1[-] sinh lực tối đa, [00ff00]defense_v1[-] né tránh và [00ff00]resist_allseriesstate_time_v1[-] kháng thời gian thuộc tính
3235	Kim Thi	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản kèm [00ff00]state_hurt_attack2/15[-] giây bị thương
3238	Mật Lâm Đấu Phồn Tinh	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản kèm [00ff00]state_zhican_attack2/15[-] giây tàn phế
3241	Nghịch Lưu	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản kèm [00ff00]state_slowall_attack2/15[-] giây làm chậm
3244	Tam Muội Li Hỏa Ngục	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản cho mục tiêu, kèm [00ff00]state_palsy_attack2/15[-] giây hiệu quả tê liệt
3247	Bát Phương Tinh Lôi Đỗng	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản kèm [00ff00]state_stun_attack2/15[-] giây choáng
3250	Quần Thể Kim Cang-Cao	[00ff00]userdesc_1011/15[-] giây miễn dịch sát thương. Cách [00ff00]vitality_recover_life2/15[-] giây hồi [00ff00]Thể chất*vitality_recover_life1%[-] sinh lực, duy trì [00ff00]userdesc_1021/15[-] giây
3252	Quần Thể Minh Vương-Cao	Trong [00ff00]skill_statetime1/15[-] giây miễn dịch thuộc tính, hiệu quả bất lợi và tăng [00ff00]defense_v1[-] né tránh
3254	Luân Hồi Vãng Sinh	Khi trọng thương có [00ff00]userdesc_1071%[-] hồi phục [00ff00]userdesc_1072%[-] sinh lực, giải trừ thuộc tính, hiệu quả bất lợi, tăng [00ff00]basic_damage_v1[-] tấn công, duy trì [00ff00]userdesc_1081/15[-] giây
3257	Phá Thiên Nhất Kích	Khiến mục tiêu giảm [00ff00]dotdamage_maxlife_p1%[-] sinh lực, tối đa không được vượt quá [00ff00]dotdamage_maxlife_p3[-] sinh lực, gây đánh lui, định thân [00ff00]state_fixed_attack2/15[-] giây
3259	Thập Phương Câu Tĩnh	Có [00ff00]rand_ignoreskill1%[-] xóa [00ff00]rand_ignoreskill2[-] hiệu quả tăng ích
3261	Quần Thể Độc Chướng-Cao	Gây trúng độc, giảm [00ff00]shield_attrib1[-]% hộ thuẫn ngăn sát thương và giảm [00ff00]all_series_resist_v1[-] kháng tất cả, duy trì [00ff00]skill_statetime1/15[-] giây
3266	Phù Đồ Lưu Kim Thể	Khi cùng ra trận giúp chủ nhân tăng [00ff00]reduce_final_damage_p1[-]% triệt tiêu sát thương cuối, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản và [00ff00]resist_allseriesstate_time_v1[-] điểm thời gian kháng thuộc tính của nhân vật.
3267	Sâm La Vạn Tượng Bộ	Khi cùng ra trận giúp chủ nhân tăng [00ff00]enhance_final_damage_p1[-]% sát thương cuối, [00ff00]defense_p1[-]% né tránh cơ bản và [00ff00]add_seriesstate_rate_v1[-] tỉ lệ hiệu quả thuộc tính
3268	Luân Hải Vô Nhai Quyết	Khi cùng ra trận giúp chủ nhân tăng [00ff00]enhance_final_damage_p1[-]% sát thương cuối, [00ff00]lifecurmax_p1[-]% sinh lực hiện tại và [00ff00]weaken_deadlystrike_damage_p1[-]% miễn sát thương bạo kích
3269	Tu La Phần Ngục Kình	Khi cùng ra trận giúp chủ nhân tăng [00ff00]enhance_final_damage_p1[-]% sát thương cuối, [00ff00]deadlystrike_p1[-]% tỉ lệ bạo kích cơ bản và [00ff00]ignore_all_resist_v2[-] bỏ qua kháng tất cả
3270	Chí Tôn Tù Thiên Thủ	Khi cùng ra trận giúp chủ nhân tăng [00ff00]enhance_final_damage_p1[-]% sát thương cuối, [00ff00]basic_damage_v1[-] tấn công và [00ff00]ignore_defense_v1[-] bỏ qua né tránh
3278	Cửu Cung Phi Tinh	Mỗi ám khí gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, có [00ff00]state_zhican_attack1%[-] kèm [00ff00]state_zhican_attack2/15[-] giây hiệu quả tàn phế
3283	Phong Quyển Sa	Mỗi lần gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản, gồm 6 lần
3289	Âm Phong Thực Cốt	Mỗi lần độc công gây [00ff00]dotdamage_wood1%[-] tấn công cơ bản, tổng [00ff00]userdesc_1091[-] lần
3292	Hàng Long Hữu Hối	Mỗi con rồng gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản cho mục tiêu
3295	Bạo Vũ Lê Hoa	Mỗi phi tiêu gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản cho mục tiêu
