SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord
721	Huyễn Ảnh Phi Hồ	Kỹ năng môn phái	3				Tianren_bd01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_hyfh																		6	1			[Hỗ Trợ] Nội công cơ bản Thiên Nhẫn, tăng sức chiến đấu cơ bản																							
722	Nhiếp Hồn Loạn Tâm	Kỹ năng môn phái	5		1		TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		722	1				enemy	600	1	4	24	722				skill_melee	1			0	723	723	15						-1	1000	tr_shlx																		6	1			[Cận Chiến] Thi triển Nhiếp Hồn Hỏa trong 5 giây, mỗi giây gây sát thương cho mục tiêu và địch ở gần, gây hỗn loạn và kéo lại							5710								1								
723	Nhiếp Hồn Loạn Tâm_Phụ 1	Kỹ năng môn phái	5				TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		723	1				enemy	0	1	4	24	723				skill_melee	1			0										1000	tr_shlx_child																		6	1																		1								
728	Thích Sát Thuật-Cao	Kỹ năng môn phái	3				Tianren_bd03	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_gjcss																		6	1			[Hỗ Trợ] Tăng uy lực [Thiên Nhẫn Thích Sát Thuật]																							
729	Thích Sát Thuật-Cao_Phụ	Kỹ năng môn phái	5		1		Tianren_bd03	UI/Atlas/SkillIcon/TR_Skill.prefab		601	1				enemy	0		4	16	601				show	1			0										800	tr_gjcss_child																		6	1																										
730	Ma Diệm Tại Thiên-Sơ	Bí Kíp Phái-Sơ	3				Tianren_bd04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book1																	2	6	1			Hiệu quả: [8dccf7]<Ma Diệm Tại Thiên>[-] kèm hiệu quả Tê Liệt																							
732	Huyết Nguyệt Chi Ảnh-Sơ	Bí Kíp Phái-Sơ	3				Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book3																	2	6	1			Hiệu quả: Dùng [8dccf7]<Huyết Nguyệt Chi Ảnh>[-] và phá ẩn thân, trong thời gian ngắn tăng né tránh, giải trừ và miễn dịch bất lợi																							
734	Nhiếp Hồn Loạn Tâm-Sơ	Bí Kíp Phái-Sơ	3				Tr_mj02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book4																	2	6	1			Hiệu quả: [8dccf7]<Nhiếp Hồn Loạn Tâm>[-] làm mục tiêu trúng đòn sẽ giảm tỉ lệ kháng thuộc tính, hiệu quả bất lợi và né tránh cơ bản trong một thời gian																							
736	Thánh Hỏa Phần Tâm	Kỹ năng môn phái	3				Tianren_bd06	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_shfx																		6	1			[Hỗ Trợ] Khi sinh lực dưới 50%, có tỉ lệ kích hoạt [Huyết Nguyệt Chi Ảnh]																							
737	Thánh Hỏa Phần Tâm_Phụ	Kỹ năng môn phái	2				Tianren_bd06	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1				logic	1			0	711								-2	1000	empty																		6	1																										
738	Nhiếp Hồn Loạn Tâm_Phụ 2_Biểu hiện	Kỹ năng môn phái	5		1		TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		738	1				enemy	0		4	24	1				show	1			0										1000	empty																		6	1																		1								
740	Thiên Ma Ảnh Ảo Sát	Kỹ Năng Nộ Phái	5		2		Tianren_nq01	UI/Atlas/SkillIcon/TR_Skill.prefab		740	1				enemy	0		4	25	740				skill_melee	1			0									-1	1000	tr_qmyhs															3	1000		6	1			[Nộ Khí] Với tốc độ kinh khủng, gây sát thương lớn cho kẻ địch toàn màn hình															1								
741	Thiên Ma Ảnh Ảo Sát_Phụ (Miễn dịch)	Kỹ năng Nộ Khí	2				Tianren_nq01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1				logic	1			0										1000	tr_qmyhs_child																		6	1			[Chủ Động] 				1											1								
742	Ma Diệm Thất Sát	Kỹ năng môn phái	3				Tianren_bd02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_myqs																		6	1			[Hỗ Trợ] Tăng mạnh khả năng bỏ qua kháng tính. Mỗi lần tấn công hiệu quả giảm dần, sau một thời gian không tấn công sẽ trở lại như cũ																							
743	Ma Diệm Thất Sát_Phụ 1-debuff bản thân	Kỹ năng môn phái	2		2		Tianren_bd02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1			743	curse	1			0										1000	tr_myqs_child1																		6	1																										
744	Huyết Nguyệt Chi Ảnh-Cao đánh thường sẽ khiến mục tiêu tăng tỉ lệ mất sinh lực	Bí Kíp Phái-Cao	2		1		Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							enemy	0	1	4	1					skill_trigger	1			0										1000	tr_book3_child3																		6	1								80001																		
745	Phá Toái Hư Không	Kỹ năng môn phái	3				Tianren_bd05	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_psxk																		6	1			[Hỗ Trợ] Khi bị trúng đòn, bản thân tăng né tránh và tỉ lệ kháng bất lợi, hiệu quả có thể cộng dồn																							
746	Phá Toái Hư Không_Cộng dồn né tránh	Kỹ năng môn phái	2		2		Tianren_bd05	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1			746	buff_attack	1			0										1000	tr_psxk_child1																		6	1			[Hỗ Trợ] 																							
747	Hủy bỏ	Kỹ năng môn phái	2				Tianren_bd05	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1				logic	1			0										1000	empty																		6	1			[Hỗ Trợ] 																							
748	Thiên Ma Giải Thể	Kỹ năng môn phái	3				Tianren_bd07	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_tmjt																		6	1			[Hỗ Trợ] Tâm pháp trấn phái Thiên Nhẫn, tăng toàn diện sức chiến đấu																							
749	Tử Vong Hồi Toàn-Sơ	Bí Kíp Phái-Sơ	3				Tr_mj03	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book2																	2	6	1			Hiệu quả: [8dccf7]<Tử Vong Hồi Toàn>[-] kèm hiệu quả Tê Liệt và tăng sát thương																							
750	Tử Vong Hồi Toàn-Trung	Bí Kíp Phái-Trung	3				Tr_mj03	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book2																	2	6	1			Hiệu quả: [8dccf7]<Tử Vong Hồi Toàn>[-] kèm hiệu quả Tê Liệt và tăng sát thương. Có thể cộng dồn số lần thi triển, sinh lực địch càng thấp gây sát thương càng cao																							
751	Ma Diệm Tại Thiên-Trung	Bí Kíp Phái-Trung	3				Tianren_bd04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book1																	2	6	1			Hiệu quả: [8dccf7]<Ma Diệm Tại Thiên>[-] kèm hiệu quả Tê Liệt. Đánh trúng địch bản thân tăng tấn công trong thời gian ngắn, đánh trúng càng nhiều lần duy trì càng lâu																							
756	Huyết Nguyệt Chi Ảnh-Trung	Bí Kíp Phái-Trung	3				Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book3																	2	6	1			Hiệu quả: Dùng [8dccf7]<Huyết Nguyệt Chi Ảnh>[-] và phá ẩn thân, trong thời gian ngắn tăng né tránh, giải trừ và miễn dịch bất lợi. Giảm chờ Huyết Nguyệt Chi Ảnh																							
759	Nhiếp Hồn Loạn Tâm-Trung	Bí Kíp Phái-Trung	3				Tr_mj02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book4																	2	6	1			Hiệu quả: [8dccf7]<Nhiếp Hồn Loạn Tâm>[-] tăng sát thương, mục tiêu trúng đòn sẽ giảm tỉ lệ kháng thuộc tính, hiệu quả bất lợi và né tránh cơ bản trong một thời gian																							
761	Tử Vong Hồi Toàn-Cao	Bí Kíp Phái-Cao	3				Tr_mj03	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book2																	2	6	1			Hiệu quả: [8dccf7]<Tử Vong Hồi Toàn>[-] kèm hiệu quả Tê Liệt và tăng sát thương. Có thể cộng dồn số lần thi triển, sinh lực địch càng thấp gây sát thương càng cao. Khi thi triển sẽ thiết lập lại hiệu quả [8dccf7]<Ma Diệm Thất Sát>[-] đến cao nhất, tăng sát thương bạo kích của [8dccf7]<Tử Vong Hồi Toàn>[-]																							
762	Tử Vong Hồi Toàn-Cao sẽ thiết lập lại hiệu quả Ma Diệm Thất Sát	Bí Kíp Phái-Cao	2		2		Tr_mj03	UI/Atlas/SkillIcon/TR_Skill.prefab			1				self	0		4	23	1				logic				0										1000	tr_book2_child2																		15	1							1											1								
763	Ma Diệm Tại Thiên-Cao	Bí Kíp Phái-Cao	3				Tianren_bd04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book1																	2	6	1			Hiệu quả: [8dccf7]<Ma Diệm Tại Thiên>[-] kèm hiệu quả Tê Liệt. Đánh trúng địch bản thân tăng tấn công trong thời gian ngắn, đánh trúng càng nhiều lần duy trì càng lâu. Tăng tấn công của [8dccf7]<Ma Diệm Tại Thiên>[-]																							
764	Ma Diệm Tại Thiên-Trung_Phụ	Bí Kíp Phái-Trung	2		2		Tianren_bd04	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1			764	buff_attack	1			0										1000	tr_book1_child2																		6	1																										
765	Huyết Nguyệt Chi Ảnh-Cao	Bí Kíp Phái-Cao	3				Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book3																	2	6	1			Hiệu quả: Dùng [8dccf7]<Huyết Nguyệt Chi Ảnh>[-] và phá ẩn thân, trong thời gian ngắn tăng né tránh, giải trừ và miễn dịch bất lợi. Giảm chờ Huyết Nguyệt Chi Ảnh. Đánh thường phá ẩn thân sẽ gây thêm sát thương theo sinh lực tối đa của mục tiêu																							
766	Bí Kíp Huyết Nguyệt Chi Ảnh_Ẩn thân, né tránh, miễn dịch khống chế	Bí Kíp Phái-Cao	2				Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1			766	logic	1			0										1000	tr_book3_child1_1																		6	1																										
767	Bí Kíp Huyết Nguyệt Chi Ảnh_Phá ẩn thân, né tránh, miễn dịch khống chế	Bí Kíp Phái-Cao	2				Tr_mj01	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	16	1			767	buff_attack	1			0										1000	tr_book3_child1_2																		6	1																										
768	Nhiếp Hồn Loạn Tâm-Cao	Bí Kíp Phái-Cao	3				Tr_mj02	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_book4																	2	6	1			Hiệu quả: [8dccf7]<Nhiếp Hồn Loạn Tâm>[-] tăng sát thương, giảm chờ, mục tiêu trúng đòn sẽ giảm tỉ lệ kháng thuộc tính, hiệu quả bất lợi và né tránh cơ bản trong một thời gian																							
769	Nhiếp Hồn Loạn Tâm-Sơ_Giảm né tránh và hiệu quả kháng bất lợi của mục tiêu	Bí Kíp Phái-Sơ	2				Tr_mj02	UI/Atlas/SkillIcon/TR_Skill.prefab							enemy	0		4	16	1			769	curse	1			0										1000	tr_book4_child1																		6	1																										
770	Phi Hồng Vô Tích	Kỹ năng môn phái	3				Tianren_bd08	UI/Atlas/SkillIcon/TR_Skill.prefab							self	0		4	1						1			0											tr_90_fhwj																		6	1			[Hỗ Trợ] Tấn công chính xác sẽ xóa 2 hiệu quả tăng ích ngẫu nhiên của địch và gây thêm sát thương																							
771	Phi Hồng Vô Tích_Phụ	Kỹ năng môn phái	5		1		Tianren_bd08	UI/Atlas/SkillIcon/TR_Skill.prefab		771	1				enemy	0	0	4	16	1				skill_trigger	1			0										1000	tr_90_fhwj_child																		6	1																										
801	Thúy Yên Ngự Tản Quyết	Kỹ năng môn phái	5		2		CuiyanSkill_01	UI/Atlas/SkillIcon/CY_Skill.prefab		801	1	1			enemy	0	1	3	16	801				normal_remote				0										650	cy_pg1																		8	1			[Cơ Bản] Võ công cơ bản Thúy Yên, thi triển Băng Tiễn từ xa, gây sát thương cho mục tiêu																							
802	Thúy Yên Ngự Tản Quyết 2	Kỹ năng môn phái	5		2		CuiyanSkill_01	UI/Atlas/SkillIcon/CY_Skill.prefab		802	1	1			enemy	0	1	3	17	802				normal_remote				0										650	cy_pg2																		8	1	1		[Cơ Bản] Võ công cơ bản Thúy Yên, thi triển Băng Tiễn từ xa, gây sát thương cho mục tiêu																							
803	Thúy Yên Ngự Tản Quyết 3	Kỹ năng môn phái	5		2		CuiyanSkill_01	UI/Atlas/SkillIcon/CY_Skill.prefab		803	1	1			enemy	0	1	3	18	803				normal_remote				0										650	cy_pg3																		8	1	1		[Cơ Bản] Võ công cơ bản Thúy Yên, thi triển Băng Tiễn từ xa, gây sát thương cho mục tiêu																							
804	Thúy Yên Ngự Tản Quyết 4	Kỹ năng môn phái	5		2		CuiyanSkill_01	UI/Atlas/SkillIcon/CY_Skill.prefab		804	1	1			enemy	0	1	3	19	804				normal_remote				0										650	cy_pg4																		8	1	1		[Cơ Bản] Võ công cơ bản Thúy Yên, thi triển Băng Tiễn từ xa, gây sát thương cho mục tiêu																							
805	Tuyền Cơ La Vũ_Phụ 1_Phụ-Phi tiêu đường thẳng	Kỹ năng môn phái	5		0	0	CuiyanSkill_01	UI/Atlas/SkillIcon/CY_Skill.prefab		805	1				enemy	0	1	3	16	1				skill_remote				0										1000	cy_tlxj_child1c																		8	1	1																									
806	Tuyền Cơ La Vũ	Kỹ năng môn phái	5		2		CuiyanSkill_02	UI/Atlas/SkillIcon/CY_Skill.prefab		806	1				enemy	300	0	3	21	806				control,buff_remote				0	807								-1	700	cy_tlxj																		8	1			[Tầm Xa] Ném dù xoay về phía trước đánh lui địch, dù ngừng lại ở phía trước một khoảng thời gian, đồng thời liên tục bắn phi tiêu tấn công địch trên đường thẳng gây sát thương và làm chậm.															1								
807	Tuyền Cơ La Vũ_Phụ 1. Duy trì dohitskill	Kỹ năng môn phái	5		2		CuiyanSkill_02	UI/Atlas/SkillIcon/CY_Skill.prefab	5	807	1	3			enemy	0	0	3	21	1				logic				0							805		-1	700	cy_tlxj_child1			500															8	1																		1								
808	Vũ Đả Lê Hoa	Kỹ năng môn phái	5		1		CuiyanSkill_03	UI/Atlas/SkillIcon/CY_Skill.prefab		808	1				enemy	450	0	3	22	808				skill_remote				0	809									900	cy_ydlh																		8	1			[Tầm Xa] Thi triển Hàn Băng Lạc Tiễn về hướng địch, duy trì gây sát thương và làm chậm ở khu vực mục tiêu															1								
809	Vũ Đả Lê Hoa_Hiệu ứng	Kỹ năng môn phái	5		1		CuiyanSkill_03	UI/Atlas/SkillIcon/CY_Skill.prefab		809	1				enemy	0	0	3	22	1				logic				0	829	829	5							900	empty																		8	1																		1								
810	Triệu Hồi Bảo Bảo	Kỹ năng môn phái	2				CuiyanSkill_04	UI/Atlas/SkillIcon/CY_Skill.prefab							self	675		3	23	810			810	logic,buff_remote				0										1000	cy_zh																		8	1			[Triệu Hồi] Triệu hồi Bảo Bảo cùng chiến đấu, Bảo Bảo miễn dịch sát thương và hiệu quả tấn công															1								
811	Triệu Hồi Bảo Bảo_ Phụ	Kỹ năng môn phái	2				CuiyanSkill_04	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	23					logic				0										1000	cy_zh_child																		8	1																										
813	Băng Tung Vô Ảnh_Phụ 1-Đóng Băng	Kỹ năng môn phái	5				CuiyanSkill_05	UI/Atlas/SkillIcon/CY_Skill.prefab		813	1				enemy	0	0	3	24	1				control				0	817								-1	1000	cy_bzwy_child2																		8	1																		1								
814	Vũ Đả Lê Hoa_Hiệu ứng 3_Bỏ	Kỹ năng môn phái	5		1		CuiyanSkill_03	UI/Atlas/SkillIcon/CY_Skill.prefab		814	1				enemy	0		3	22	1				show				0										900	empty																		8	1																		1								
815	Băng Tâm Sảnh Ảnh	Kỹ năng môn phái	3				Cuiyan_bd01	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	1									0											cy_bxqy																		8	1			[Hỗ Trợ] Nội công cơ bản Thúy Yên, tăng sức chiến đấu cơ bản																							
816	Băng Tung Vô Ảnh	Kỹ năng môn phái	5		2		CuiyanSkill_05	UI/Atlas/SkillIcon/CY_Skill.prefab		816	1				enemy	300	0	3	24	816				skill_remote				0								813		1000	cy_bzwy																		8	1			[Tầm Xa] Ném Băng Cầu về hướng địch, Băng Cầu đánh trúng mục tiêu và nổ, gây đóng băng và sát thương cho địch trong phạm vi															1								
817	Băng Tung Vô Ảnh_Phụ 2-Sát thương	Kỹ năng môn phái	5				CuiyanSkill_05	UI/Atlas/SkillIcon/CY_Skill.prefab		817	1				enemy	0	1	3	24	1				skill_remote				0										1000	cy_bzwy_child																		8	1																		1								
818	Tuyết Ảnh	Kỹ năng môn phái	4				Cuiyan_bd02	UI/Atlas/SkillIcon/CY_Skill.prefab		818	1				self	0		3	1	1			818	aura				45	819										cy_xy																		8	1		1	[Hỗ Trợ] Giúp bản thân và đồng đội xung quanh tăng bỏ qua né tránh cơ bản và di chuyển																							
819	Tuyết Ảnh_Đồng đội	Kỹ năng môn phái	4				Cuiyan_bd02	UI/Atlas/SkillIcon/CY_Skill.prefab		819	1				teamnoself	0		3	1	1			819	aura_ex				45											cy_xy_team																		8	1		1																								
820	Ngự Tản Quyết-Cao	Kỹ năng môn phái	3				Cuiyan_bd03	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	1									0											cy_gjysj																		8	1			[Hỗ Trợ] Tăng uy lực [Thúy Yên Ngự Tản Quyết]																							
821	Ngự Tản Quyết-Cao_Phụ	Kỹ năng môn phái	5		2		Cuiyan_bd03	UI/Atlas/SkillIcon/CY_Skill.prefab		801	1	1			enemy	0		3	19	1				show				0										550	cy_gjysj_child																		8	1	1																									
822	Hộ Thể Hàn Băng	Kỹ năng môn phái	3				Cuiyan_bd04	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	1									0											cy_hthb																		8	1			[Hỗ Trợ] Giảm sát thương tầm xa phải chịu, phản đòn cận chiến 																							
824	Băng Cơ Ngọc Cốt	Kỹ năng môn phái	3				Cuiyan_bd05	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	1									0											cy_bjyg																		8	1			[Hỗ Trợ] Khi sinh lực dưới 30%, có tỉ lệ kích hoạt Đóng Băng địch xung quanh và hồi sinh lực bản thân																							
825	Băng Cơ Ngọc Cốt_Phụ 1-Hồi Sinh Lực	Kỹ năng môn phái	2				Cuiyan_bd05	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	16	1				buff_sp				0	826									1000	cy_bjyg_child1																		8	1																										
826	Băng Cơ Ngọc Cốt_Phụ 2-Đóng Băng	Kỹ năng môn phái	5		2		Cuiyan_bd05	UI/Atlas/SkillIcon/CY_Skill.prefab		826	1				enemy	0		3	16	1				control				0	839									1000	cy_bjyg_child2																		8	1																										
827	Băng Cốt Tuyết Tâm	Kỹ năng môn phái	3				Cuiyan_bd06	UI/Atlas/SkillIcon/CY_Skill.prefab							self	0		3	1									0											cy_bgxx																		8	1			[Hỗ Trợ] Tâm pháp trấn phái Thúy Yên, tăng toàn diện sức chiến đấu																							
