TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
2887	Tiểu Kiếm Hiệp	HK_Amin_Title_Item23	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Tiểu Kiếm Hiệp[-]		1	1	1000	6	1	0	99999	2522	2592000									
2888	GM Đại Hiệp	HK_Amin_Title_Item24	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]GM Đại Hiệp[-]		1	1	1000	6	1	0	99999	2523	2592000									
2889	Đại Hiệp Hoạt Động	HK_Amin_Title_Item25	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Đại Hiệp Hoạt Động[-]		1	1	1000	6	1	0	99999	2524	2592000									
2890	Đại Hiệp Phát Quà	HK_Amin_Title_Item26	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Đại Hiệp Phát Quà[-]		1	1	1000	6	1	0	99999	2525	2592000									
2891	Hướng Dẫn Tân Thủ	HK_Amin_Title_Item27	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Hướng Dẫn Tân Thủ[-]		1	1	1000	6	1	0	99999	2526	2592000									
2892	Cái Thế Vô Song	HK_Amin_Title_Item28	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Cái Thế Vô Song[-]		1	1	1000	6	1	0	99999	2527										
2893	Cao Thủ Tuyệt Đỉnh	HK_Amin_Title_Item29	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Cao Thủ Tuyệt Đỉnh[-]		1	1	1000	6	1	0	99999	2528										
2894	Khó Ai Địch Lại	HK_Amin_Title_Item30	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Khó Ai Địch Lại[-]		1	1	1000	6	1	0	99999	2529										
2895	Nguyệt Mãn Càn Khôn	HK_Amin_Title_Item31	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Nguyệt Mãn Càn Khôn[-]		1	1	1000	6	1	0	99999	2530	2592000									
2896	Hoa Hảo Nguyệt Viên	HK_Amin_Title_Item32	34	790	790		AddTitleItem	11	Dùng nhận danh hiệu [FFFE0D]Hoa Hảo Nguyệt Viên[-]		1	1	1000	6	1	0	99999	2531	2592000									
2897	Quà Siêu Giá Trị 5,000 VNĐ	XM_Recharge_Gift_1	34	1242	1242		RandomItemByTimeFrame	1			1	1	1000	2	1	0	99999	5			1							
2898	Quà Siêu Giá Trị 10,000 VNĐ	XM_Recharge_Gift_2	34	2518	2518		RandomItemByTimeFrame	1			1	1	1000	3	1	0	99999	6			1							
2899	Quà Siêu Giá Trị 20,000 VNĐ	XM_Recharge_Gift_3	34	2519	2519		RandomItemByTimeFrame	1			1	1	1000	3	1	0	99999	7			1							
7438	Quà Siêu Giá Trị 5,000 VNĐ Phần thưởng còn lại	XM_Recharge_Gift_1_Show	34	1242	1242		RandomItemByTimeFrame	1			1	1	1000	2	1	0	99999	52	1		1							
7439	Quà Siêu Giá Trị 10,000 VNĐ Phần thưởng còn lại	XM_Recharge_Gift_2_Show	34	2518	2518		RandomItemByTimeFrame	1			1	1	1000	3	1	0	99999	53	1		1							
7440	Thưởng khác của Quà Siêu Giá Trị 20,000 VNĐ	XM_Recharge_Gift_3_Show	34	2519	2519		RandomItemByTimeFrame	1			1	1	1000	3	1	0	99999	54	1		1							
2900	Sách Tâm Đắc Lv49	XinDe_Book_Level49	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 59\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv49\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2901	Sách Tâm Đắc Lv59	XinDe_Book_Level59	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 69\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv59\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2902	Sách Tâm Đắc Lv69	XinDe_Book_Level69	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 79\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv69\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2903	Sách Tâm Đắc Lv79	XinDe_Book_Level79	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 89\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv79\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2904	Sách Tâm Đắc Lv89	XinDe_Book_Level89	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 99\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv89\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2905	Sách Tâm Đắc Lv99	XinDe_Book_Level99	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 109\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv99\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3691	Sách Tâm Đắc Lv109	XinDe_Book_Level109	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 119\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv109\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3724	Sách Tâm Đắc Lv119	XinDe_Book_Level119	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể bày bán trước khi mở cấp tối đa 129\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv119\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
6098	Sách Tâm Đắc Lv129	XinDe_Book_Level129	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv139 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv129\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
6993	Sách Tâm Đắc Lv139	XinDe_Book_Level139	34	2900	2900		XinDeBook	1	Ghi chép tâm đắc võ học của bản thân, nhân vật đạt cấp tối đa EXP tối đa luyện đầy Sách Tâm Đắc-Trống tạo thành sách này, dùng nhận được EXP-\n[00FFFF]＊Có thể bày bán trước khi mở giới hạn cấp 149\n＊Có thể tặng cho hảo hữu dưới hoặc bằng cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1- Nhân vật cấp 20 đến cấp 139\n2- Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
7497	Sách Tâm Đắc Lv149	XinDe_Book_Level149	34	2900	2900		XinDeBook	1	Sách võ học, nhân vật đầy cấp và EXP làm đầy Sách Tâm Đắc-Trống được nhận, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở cấp Lv159 được bày bán\n＊Có thể tặng cho hảo hữu ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20-149\n2. Nhân vật sau khi đầy EXP không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
8321	Sách Tâm Đắc Lv159	XinDe_Book_Level159	34	2900	2900		XinDeBook	1	Sách tâm đắc võ học của bản thân, đầy cấp đầy EXP nhận từ tu luyện Sách Tâm Đắc-Trống, dùng sẽ nhận EXP.\n[00FFFF]＊Trước khi mở giới hạn Lv169 có thể bày bán\n＊Có thể tặng cho hảo hữu dưới cấp mình[FFFE0D]\nĐiều kiện dùng\n1. Lv20-Lv159\n2. Đầy EXP không được dùng[-]	60000	1	1	1000	3	1	0	99999											
9785	Sách Tâm Đắc Lv169	XinDe_Book_Level169	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv179 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv169\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9786	Sách Tâm Đắc Lv179	XinDe_Book_Level179	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv189 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv179\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9787	Sách Tâm Đắc Lv189	XinDe_Book_Level189	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv199 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv189\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9788	Sách Tâm Đắc Lv199	XinDe_Book_Level199	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv209 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv199\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9789	Sách Tâm Đắc Lv209	XinDe_Book_Level209	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Trước khi mở Lv219 có thể bày bán\n＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv209\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3702	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level49	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv49\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3703	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level59	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv59\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3704	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level69	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv69\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3705	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level79	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv79\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3706	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level89	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv89\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3707	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level99	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv99\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3708	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level109	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv109\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
3725	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level119	34	2900	2900		XinDeBook	1	Sách ghi lại tâm đắc võ học của người khác. Khi nhân vật đạt cấp và EXP tối đa, đổ đầy EXP vào Sách Tâm Đắc-Trống sẽ nhận được sách này. Dùng sẽ nhận được EXP.\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ cấp nhân vật ≤ Lv119\n2. Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
6099	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level129	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP.\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv129\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
6994	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level139	34	2900	2900		XinDeBook	1	Ghi chép tâm đắc võ học của hiệp sĩ khác, nhân vật đạt cấp tối đa EXP tối đa luyện đầy Sách Tâm Đắc-Trống tạo thành sách này, dùng nhận được EXP-\n[00FFFF]＊Có thể tặng cho hảo hữu dưới hoặc bằng cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1- Nhân vật cấp 20 đến cấp 139\n2- Nhân vật đạt EXP tối đa không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
7498	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level149	34	2900	2900		XinDeBook	1	Sách võ học, nhân vật đầy cấp và EXP làm đầy Sách Tâm Đắc-Trống được nhận, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng cho hảo hữu ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20-Lv149\n2. Nhân vật sau khi đầy EXP không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
8320	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level159	34	2900	2900		XinDeBook	1	Sách tâm đắc võ học của các hiệp sĩ khác, đầy cấp đầy EXP nhận từ tu luyện Sách Tâm Đắc-Trống, dùng sẽ nhận EXP\n[00FFFF]＊Có thể tặng cho hảo hữu dưới cấp mình[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20-Lv159\n2. Đầy EXP không được dùng[-]	60000	1	1	1000	3	1	0	99999											
9790	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level169	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv169\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9791	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level179	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv179\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9792	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level189	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv189\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9793	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level199	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv199\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
9794	Sách Tâm Đắc Của Đại Hiệp Khác	XinDe_Book2_Level209	34	2900	2900		XinDeBook	1	Sách võ học, dùng sẽ nhận nhiều EXP\n[00FFFF]＊Có thể tặng hảo hữu có cấp ≤ cấp bản thân[-][FFFE0D]\nĐiều kiện dùng\n1. Lv20 ≤ Nhân vật ≤ Lv209\n2. Nhân vật sau khi đầy EXP sẽ không thể dùng[-]	60000	1	1	1000	3	1	0	99999											
2906	Lưu Danh Thiên Hạ	VN_Title_Item1	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Lưu Danh Thiên Hạ[-]		1	1	1000	3	1	0	99999	3500										
2907	Danh Hiệu Đỏ 2	VN_Title_Item2	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 2[-]		1	1	1000	3	1	0	99999	3501										
2908	Danh Hiệu Đỏ 3	VN_Title_Item3	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 3[-]		1	1	1000	3	1	0	99999	3502										
2909	Danh Hiệu Đỏ 4	VN_Title_Item4	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 4[-]		1	1	1000	3	1	0	99999	3503										
2910	Danh Hiệu Đỏ 5	VN_Title_Item5	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 5[-]		1	1	1000	3	1	0	99999	3504										
2911	Danh Hiệu Đỏ 6	VN_Title_Item6	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 6[-]		1	1	1000	3	1	0	99999	3505										
2912	Danh Hiệu Đỏ 7	VN_Title_Item7	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 7[-]		1	1	1000	3	1	0	99999	3506										
2913	Danh Hiệu Đỏ 8	VN_Title_Item8	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 8[-]		1	1	1000	3	1	0	99999	3507										
2914	Danh Hiệu Đỏ 9	VN_Title_Item9	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 9[-]		1	1	1000	3	1	0	99999	3508										
2915	Danh Hiệu Đỏ 10	VN_Title_Item10	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Đỏ 10[-]		1	1	1000	3	1	0	99999	3509										
2916	Danh Hiệu Tím 1 (30 ngày)	VN_Title_Item11	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Tím 1[-]		1	1	1000	4	1	0	99999	3510	2592000									
2917	Danh Hiệu Tím 2 (30 ngày)	VN_Title_Item12	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Tím 2[-]		1	1	1000	4	1	0	99999	3511	2592000									
2918	Danh Hiệu Tím 3 (30 ngày)	VN_Title_Item13	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Tím 3[-]		1	1	1000	4	1	0	99999	3512	2592000									
2919	Danh Hiệu Tím 4 (30 ngày)	VN_Title_Item14	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Tím 4[-]		1	1	1000	4	1	0	99999	3513	2592000									
2920	Danh Hiệu Tím 5 (30 ngày)	VN_Title_Item15	34	790	790		AddTitleItem	11	Sau khi sử dụng nhận Danh hiệu [FFFE0D]Danh hiệu Tím 5[-]		1	1	1000	4	1	0	99999	3514	2592000									
