AttribType	Level	Value1	Value2	Value3
defense_v	492	34		
defense_v	493	34		
defense_v	494	34		
defense_v	495	34		
defense_v	496	34		
defense_v	497	34		
defense_v	498	34		
defense_v	499	34		
defense_v	500	34		
deadlystrike_v	1	5		
deadlystrike_v	2	5		
deadlystrike_v	3	5		
deadlystrike_v	4	6		
deadlystrike_v	5	6		
deadlystrike_v	6	7		
deadlystrike_v	7	7		
deadlystrike_v	8	8		
deadlystrike_v	9	8		
deadlystrike_v	10	9		
deadlystrike_v	11	9		
deadlystrike_v	12	10		
deadlystrike_v	13	10		
deadlystrike_v	14	11		
deadlystrike_v	15	13		
deadlystrike_v	16	13		
deadlystrike_v	17	13		
deadlystrike_v	18	13		
deadlystrike_v	19	13		
deadlystrike_v	20	13		
deadlystrike_v	21	14		
deadlystrike_v	22	14		
deadlystrike_v	23	14		
deadlystrike_v	24	14		
deadlystrike_v	25	14		
deadlystrike_v	26	15		
deadlystrike_v	27	15		
deadlystrike_v	28	15		
deadlystrike_v	29	15		
deadlystrike_v	30	15		
deadlystrike_v	31	15		
deadlystrike_v	32	15		
deadlystrike_v	33	15		
deadlystrike_v	34	15		
deadlystrike_v	35	15		
deadlystrike_v	36	15		
deadlystrike_v	37	15		
deadlystrike_v	38	15		
deadlystrike_v	39	15		
deadlystrike_v	40	15		
deadlystrike_v	41	15		
deadlystrike_v	42	15		
deadlystrike_v	43	15		
deadlystrike_v	44	15		
deadlystrike_v	45	15		
deadlystrike_v	46	15		
deadlystrike_v	47	15		
deadlystrike_v	48	15		
deadlystrike_v	49	15		
deadlystrike_v	50	15		
deadlystrike_v	51	15		
deadlystrike_v	52	15		
deadlystrike_v	53	15		
deadlystrike_v	54	15		
deadlystrike_v	55	15		
deadlystrike_v	56	15		
deadlystrike_v	57	15		
deadlystrike_v	58	15		
deadlystrike_v	59	15		
deadlystrike_v	60	15		
deadlystrike_v	61	15		
deadlystrike_v	62	15		
deadlystrike_v	63	15		
deadlystrike_v	64	15		
deadlystrike_v	65	15		
deadlystrike_v	66	15		
deadlystrike_v	67	15		
deadlystrike_v	68	15		
deadlystrike_v	69	15		
deadlystrike_v	70	15		
deadlystrike_v	71	15		
deadlystrike_v	72	15		
deadlystrike_v	73	15		
deadlystrike_v	74	15		
deadlystrike_v	75	15		
deadlystrike_v	76	15		
deadlystrike_v	77	15		
deadlystrike_v	78	15		
deadlystrike_v	79	15		
deadlystrike_v	80	15		
deadlystrike_v	81	15		
deadlystrike_v	82	15		
deadlystrike_v	83	15		
deadlystrike_v	84	15		
deadlystrike_v	85	15		
deadlystrike_v	86	15		
deadlystrike_v	87	15		
deadlystrike_v	88	15		
deadlystrike_v	89	15		
deadlystrike_v	90	15		
deadlystrike_v	91	15		
deadlystrike_v	92	15		
deadlystrike_v	93	15		
deadlystrike_v	94	15		
deadlystrike_v	95	15		
deadlystrike_v	96	15		
deadlystrike_v	97	15		
deadlystrike_v	98	15		
deadlystrike_v	99	15		
deadlystrike_v	100	15		
deadlystrike_v	101	15		
deadlystrike_v	102	15		
deadlystrike_v	103	15		
deadlystrike_v	104	15		
deadlystrike_v	105	15		
deadlystrike_v	106	15		
deadlystrike_v	107	15		
deadlystrike_v	108	15		
deadlystrike_v	109	15		
deadlystrike_v	110	15		
deadlystrike_v	111	15		
deadlystrike_v	112	15		
deadlystrike_v	113	15		
deadlystrike_v	114	15		
deadlystrike_v	115	15		
deadlystrike_v	116	15		
deadlystrike_v	117	15		
deadlystrike_v	118	15		
deadlystrike_v	119	15		
deadlystrike_v	120	15		
deadlystrike_v	121	15		
deadlystrike_v	122	15		
deadlystrike_v	123	15		
deadlystrike_v	124	15		
deadlystrike_v	125	15		
deadlystrike_v	126	15		
deadlystrike_v	127	15		
deadlystrike_v	128	15		
deadlystrike_v	129	15		
deadlystrike_v	130	15		
deadlystrike_v	131	15		
deadlystrike_v	132	15		
deadlystrike_v	133	15		
deadlystrike_v	134	15		
deadlystrike_v	135	15		
deadlystrike_v	136	15		
deadlystrike_v	137	15		
deadlystrike_v	138	15		
deadlystrike_v	139	15		
deadlystrike_v	140	15		
deadlystrike_v	141	15		
deadlystrike_v	142	15		
deadlystrike_v	143	15		
deadlystrike_v	144	15		
deadlystrike_v	145	15		
deadlystrike_v	146	15		
deadlystrike_v	147	15		
deadlystrike_v	148	15		
deadlystrike_v	149	15		
deadlystrike_v	150	15		
deadlystrike_v	151	15		
deadlystrike_v	152	15		
deadlystrike_v	153	15		
deadlystrike_v	154	15		
deadlystrike_v	155	15		
deadlystrike_v	156	15		
deadlystrike_v	157	15		
deadlystrike_v	158	15		
deadlystrike_v	159	15		
deadlystrike_v	160	15		
deadlystrike_v	161	15		
deadlystrike_v	162	15		
deadlystrike_v	163	15		
deadlystrike_v	164	15		
deadlystrike_v	165	15		
deadlystrike_v	166	15		
deadlystrike_v	167	15		
deadlystrike_v	168	15		
deadlystrike_v	169	15		
deadlystrike_v	170	15		
deadlystrike_v	171	15		
deadlystrike_v	172	15		
deadlystrike_v	173	15		
deadlystrike_v	174	15		
deadlystrike_v	175	15		
deadlystrike_v	176	15		
deadlystrike_v	177	15		
deadlystrike_v	178	15		
deadlystrike_v	179	15		
deadlystrike_v	180	15		
deadlystrike_v	181	15		
deadlystrike_v	182	15		
deadlystrike_v	183	15		
deadlystrike_v	184	15		
deadlystrike_v	185	15		
deadlystrike_v	186	15		
deadlystrike_v	187	15		
deadlystrike_v	188	15		
deadlystrike_v	189	15		
deadlystrike_v	190	15		
deadlystrike_v	191	15		
deadlystrike_v	192	15		
deadlystrike_v	193	15		
deadlystrike_v	194	15		
deadlystrike_v	195	15		
deadlystrike_v	196	15		
deadlystrike_v	197	15		
deadlystrike_v	198	15		
deadlystrike_v	199	15		
deadlystrike_v	200	15		
deadlystrike_v	201	15		
deadlystrike_v	202	15		
deadlystrike_v	203	15		
deadlystrike_v	204	15		
deadlystrike_v	205	15		
deadlystrike_v	206	15		
deadlystrike_v	207	15		
deadlystrike_v	208	15		
deadlystrike_v	209	15		
deadlystrike_v	210	15		
deadlystrike_v	211	15		
deadlystrike_v	212	15		
deadlystrike_v	213	15		
deadlystrike_v	214	15		
deadlystrike_v	215	15		
deadlystrike_v	216	15		
deadlystrike_v	217	15		
deadlystrike_v	218	15		
deadlystrike_v	219	15		
deadlystrike_v	220	15		
deadlystrike_v	221	15		
deadlystrike_v	222	15		
deadlystrike_v	223	15		
deadlystrike_v	224	15		
deadlystrike_v	225	15		
deadlystrike_v	226	15		
deadlystrike_v	227	15		
deadlystrike_v	228	15		
deadlystrike_v	229	15		
deadlystrike_v	230	15		
deadlystrike_v	231	15		
deadlystrike_v	232	15		
deadlystrike_v	233	15		
deadlystrike_v	234	15		
deadlystrike_v	235	15		
deadlystrike_v	236	15		
deadlystrike_v	237	15		
deadlystrike_v	238	15		
deadlystrike_v	239	15		
deadlystrike_v	240	15		
deadlystrike_v	241	15		
deadlystrike_v	242	15		
deadlystrike_v	243	15		
deadlystrike_v	244	15		
deadlystrike_v	245	15		
deadlystrike_v	246	15		
deadlystrike_v	247	15		
deadlystrike_v	248	15		
deadlystrike_v	249	15		
deadlystrike_v	250	15		
deadlystrike_v	251	15		
deadlystrike_v	252	15		
deadlystrike_v	253	15		
deadlystrike_v	254	15		
deadlystrike_v	255	15		
deadlystrike_v	256	15		
deadlystrike_v	257	15		
deadlystrike_v	258	15		
deadlystrike_v	259	15		
deadlystrike_v	260	15		
deadlystrike_v	261	15		
deadlystrike_v	262	15		
deadlystrike_v	263	15		
deadlystrike_v	264	15		
deadlystrike_v	265	15		
deadlystrike_v	266	15		
deadlystrike_v	267	15		
deadlystrike_v	268	15		
deadlystrike_v	269	15		
deadlystrike_v	270	15		
deadlystrike_v	271	15		
deadlystrike_v	272	15		
deadlystrike_v	273	15		
deadlystrike_v	274	15		
deadlystrike_v	275	15		
deadlystrike_v	276	15		
deadlystrike_v	277	15		
deadlystrike_v	278	15		
deadlystrike_v	279	15		
deadlystrike_v	280	15		
deadlystrike_v	281	15		
deadlystrike_v	282	15		
deadlystrike_v	283	15		
deadlystrike_v	284	15		
deadlystrike_v	285	15		
deadlystrike_v	286	15		
deadlystrike_v	287	15		
deadlystrike_v	288	15		
deadlystrike_v	289	15		
deadlystrike_v	290	15		
deadlystrike_v	291	15		
deadlystrike_v	292	15		
deadlystrike_v	293	15		
deadlystrike_v	294	15		
deadlystrike_v	295	15		
deadlystrike_v	296	15		
deadlystrike_v	297	15		
deadlystrike_v	298	15		
deadlystrike_v	299	15		
deadlystrike_v	300	15		
deadlystrike_v	301	15		
deadlystrike_v	302	15		
deadlystrike_v	303	15		
deadlystrike_v	304	15		
deadlystrike_v	305	15		
deadlystrike_v	306	15		
deadlystrike_v	307	15		
deadlystrike_v	308	15		
deadlystrike_v	309	15		
deadlystrike_v	310	15		
deadlystrike_v	311	15		
deadlystrike_v	312	15		
deadlystrike_v	313	15		
deadlystrike_v	314	15		
deadlystrike_v	315	15		
deadlystrike_v	316	15		
deadlystrike_v	317	15		
deadlystrike_v	318	15		
deadlystrike_v	319	15		
deadlystrike_v	320	15		
deadlystrike_v	321	15		
deadlystrike_v	322	15		
deadlystrike_v	323	15		
deadlystrike_v	324	15		
deadlystrike_v	325	15		
deadlystrike_v	326	15		
deadlystrike_v	327	15		
deadlystrike_v	328	15		
deadlystrike_v	329	15		
deadlystrike_v	330	15		
deadlystrike_v	331	15		
deadlystrike_v	332	15		
deadlystrike_v	333	15		
deadlystrike_v	334	15		
deadlystrike_v	335	15		
deadlystrike_v	336	15		
deadlystrike_v	337	15		
deadlystrike_v	338	15		
deadlystrike_v	339	15		
deadlystrike_v	340	15		
deadlystrike_v	341	15		
deadlystrike_v	342	15		
deadlystrike_v	343	15		
deadlystrike_v	344	15		
deadlystrike_v	345	15		
deadlystrike_v	346	15		
deadlystrike_v	347	15		
deadlystrike_v	348	15		
deadlystrike_v	349	15		
deadlystrike_v	350	15		
deadlystrike_v	351	15		
deadlystrike_v	352	15		
deadlystrike_v	353	15		
deadlystrike_v	354	15		
deadlystrike_v	355	15		
deadlystrike_v	356	15		
deadlystrike_v	357	15		
deadlystrike_v	358	15		
deadlystrike_v	359	15		
deadlystrike_v	360	15		
deadlystrike_v	361	15		
deadlystrike_v	362	15		
deadlystrike_v	363	15		
deadlystrike_v	364	15		
deadlystrike_v	365	15		
deadlystrike_v	366	15		
deadlystrike_v	367	15		
deadlystrike_v	368	15		
deadlystrike_v	369	15		
deadlystrike_v	370	15		
deadlystrike_v	371	15		
deadlystrike_v	372	15		
deadlystrike_v	373	15		
deadlystrike_v	374	15		
deadlystrike_v	375	15		
deadlystrike_v	376	15		
deadlystrike_v	377	15		
deadlystrike_v	378	15		
deadlystrike_v	379	15		
deadlystrike_v	380	15		
deadlystrike_v	381	15		
deadlystrike_v	382	15		
deadlystrike_v	383	15		
deadlystrike_v	384	15		
deadlystrike_v	385	15		
deadlystrike_v	386	15		
deadlystrike_v	387	15		
deadlystrike_v	388	15		
deadlystrike_v	389	15		
deadlystrike_v	390	15		
deadlystrike_v	391	15		
deadlystrike_v	392	15		
deadlystrike_v	393	15		
deadlystrike_v	394	15		
deadlystrike_v	395	15		
deadlystrike_v	396	15		
deadlystrike_v	397	15		
deadlystrike_v	398	15		
deadlystrike_v	399	15		
deadlystrike_v	400	15		
deadlystrike_v	401	15		
deadlystrike_v	402	15		
deadlystrike_v	403	15		
deadlystrike_v	404	15		
deadlystrike_v	405	15		
deadlystrike_v	406	15		
deadlystrike_v	407	15		
deadlystrike_v	408	15		
deadlystrike_v	409	15		
deadlystrike_v	410	15		
deadlystrike_v	411	15		
deadlystrike_v	412	15		
deadlystrike_v	413	15		
deadlystrike_v	414	15		
deadlystrike_v	415	15		
deadlystrike_v	416	15		
deadlystrike_v	417	15		
deadlystrike_v	418	15		
deadlystrike_v	419	15		
deadlystrike_v	420	15		
deadlystrike_v	421	15		
deadlystrike_v	422	15		
deadlystrike_v	423	15		
deadlystrike_v	424	15		
deadlystrike_v	425	15		
deadlystrike_v	426	15		
deadlystrike_v	427	15		
deadlystrike_v	428	15		
deadlystrike_v	429	15		
deadlystrike_v	430	15		
deadlystrike_v	431	15		
deadlystrike_v	432	15		
deadlystrike_v	433	15		
deadlystrike_v	434	15		
deadlystrike_v	435	15		
deadlystrike_v	436	15		
deadlystrike_v	437	15		
deadlystrike_v	438	15		
deadlystrike_v	439	15		
deadlystrike_v	440	15		
deadlystrike_v	441	15		
deadlystrike_v	442	15		
deadlystrike_v	443	15		
deadlystrike_v	444	15		
deadlystrike_v	445	15		
deadlystrike_v	446	15		
deadlystrike_v	447	15		
deadlystrike_v	448	15		
deadlystrike_v	449	15		
deadlystrike_v	450	15		
deadlystrike_v	451	15		
deadlystrike_v	452	15		
deadlystrike_v	453	15		
deadlystrike_v	454	15		
deadlystrike_v	455	15		
deadlystrike_v	456	15		
deadlystrike_v	457	15		
deadlystrike_v	458	15		
deadlystrike_v	459	15		
deadlystrike_v	460	15		
deadlystrike_v	461	15		
deadlystrike_v	462	15		
deadlystrike_v	463	15		
deadlystrike_v	464	15		
deadlystrike_v	465	15		
deadlystrike_v	466	15		
deadlystrike_v	467	15		
deadlystrike_v	468	15		
deadlystrike_v	469	15		
deadlystrike_v	470	15		
deadlystrike_v	471	15		
deadlystrike_v	472	15		
deadlystrike_v	473	15		
deadlystrike_v	474	15		
deadlystrike_v	475	15		
deadlystrike_v	476	15		
deadlystrike_v	477	15		
deadlystrike_v	478	15		
deadlystrike_v	479	15		
deadlystrike_v	480	15		
deadlystrike_v	481	15		
deadlystrike_v	482	15		
deadlystrike_v	483	15		
deadlystrike_v	484	15		
deadlystrike_v	485	15		
deadlystrike_v	486	15		
deadlystrike_v	487	15		
deadlystrike_v	488	15		
deadlystrike_v	489	15		
deadlystrike_v	490	15		
deadlystrike_v	491	15		
deadlystrike_v	492	15		
deadlystrike_v	493	15		
deadlystrike_v	494	15		
deadlystrike_v	495	15		
deadlystrike_v	496	15		
deadlystrike_v	497	15		
deadlystrike_v	498	15		
deadlystrike_v	499	15		
deadlystrike_v	500	15		
runspeed_v	1	1		
runspeed_v	2	2		
runspeed_v	3	3		
runspeed_v	4	4		
runspeed_v	5	5		
runspeed_v	6	6		
runspeed_v	7	7		
runspeed_v	8	8		
runspeed_v	9	9		
runspeed_v	10	10		
runspeed_v	11	11		
runspeed_v	12	12		
runspeed_v	13	13		
runspeed_v	14	14		
runspeed_v	15	15		
runspeed_v	16	16		
runspeed_v	17	17		
runspeed_v	18	18		
runspeed_v	19	19		
runspeed_v	20	20		
runspeed_v	21	21		
runspeed_v	22	22		
runspeed_v	23	23		
runspeed_v	24	24		
runspeed_v	25	25		
runspeed_v	26	26		
runspeed_v	27	27		
runspeed_v	28	28		
runspeed_v	29	29		
runspeed_v	30	30		
runspeed_v	31	31		
runspeed_v	32	32		
runspeed_v	33	33		
runspeed_v	34	34		
runspeed_v	35	35		
runspeed_v	36	36		
runspeed_v	37	37		
runspeed_v	38	38		
runspeed_v	39	39		
runspeed_v	40	40		
runspeed_v	41	41		
runspeed_v	42	42		
runspeed_v	43	43		
runspeed_v	44	44		
runspeed_v	45	45		
runspeed_v	46	46		
runspeed_v	47	47		
runspeed_v	48	48		
runspeed_v	49	49		
runspeed_v	50	50		
runspeed_v	51	51		
runspeed_v	52	52		
runspeed_v	53	53		
runspeed_v	54	54		
runspeed_v	55	55		
runspeed_v	56	56		
runspeed_v	57	57		
runspeed_v	58	58		
runspeed_v	59	59		
runspeed_v	60	60		
runspeed_v	61	61		
runspeed_v	62	62		
runspeed_v	63	63		
runspeed_v	64	64		
runspeed_v	65	65		
runspeed_v	66	66		
runspeed_v	67	67		
runspeed_v	68	68		
runspeed_v	69	69		
runspeed_v	70	70		
runspeed_v	71	71		
runspeed_v	72	72		
runspeed_v	73	73		
runspeed_v	74	74		
runspeed_v	75	75		
runspeed_v	76	76		
runspeed_v	77	77		
runspeed_v	78	78		
runspeed_v	79	79		
runspeed_v	80	80		
runspeed_v	81	81		
runspeed_v	82	82		
runspeed_v	83	83		
runspeed_v	84	84		
runspeed_v	85	85		
runspeed_v	86	86		
runspeed_v	87	87		
runspeed_v	88	88		
runspeed_v	89	89		
runspeed_v	90	90		
runspeed_v	91	91		
runspeed_v	92	92		
runspeed_v	93	93		
runspeed_v	94	94		
runspeed_v	95	95		
runspeed_v	96	96		
runspeed_v	97	97		
runspeed_v	98	98		
runspeed_v	99	99		
runspeed_v	100	100		
runspeed_v	101	101		
runspeed_v	102	102		
runspeed_v	103	103		
runspeed_v	104	104		
runspeed_v	105	105		
runspeed_v	106	106		
runspeed_v	107	107		
runspeed_v	108	108		
runspeed_v	109	109		
runspeed_v	110	110		
runspeed_v	111	111		
runspeed_v	112	112		
runspeed_v	113	113		
runspeed_v	114	114		
runspeed_v	115	115		
runspeed_v	116	116		
runspeed_v	117	117		
runspeed_v	118	118		
runspeed_v	119	119		
runspeed_v	120	120		
runspeed_v	121	121		
runspeed_v	122	122		
runspeed_v	123	123		
runspeed_v	124	124		
runspeed_v	125	125		
runspeed_v	126	126		
runspeed_v	127	127		
runspeed_v	128	128		
runspeed_v	129	129		
runspeed_v	130	130		
runspeed_v	131	131		
runspeed_v	132	132		
runspeed_v	133	133		
runspeed_v	134	134		
runspeed_v	135	135		
runspeed_v	136	136		
runspeed_v	137	137		
runspeed_v	138	138		
runspeed_v	139	139		
runspeed_v	140	140		
runspeed_v	141	141		
runspeed_v	142	142		
runspeed_v	143	143		
runspeed_v	144	144		
runspeed_v	145	145		
runspeed_v	146	146		
runspeed_v	147	147		
runspeed_v	148	148		
runspeed_v	149	149		
runspeed_v	150	150		
runspeed_v	151	151		
runspeed_v	152	152		
runspeed_v	153	153		
runspeed_v	154	154		
runspeed_v	155	155		
runspeed_v	156	156		
runspeed_v	157	157		
runspeed_v	158	158		
runspeed_v	159	159		
runspeed_v	160	160		
runspeed_v	161	161		
runspeed_v	162	162		
runspeed_v	163	163		
runspeed_v	164	164		
runspeed_v	165	165		
runspeed_v	166	166		
runspeed_v	167	167		
runspeed_v	168	168		
runspeed_v	169	169		
runspeed_v	170	170		
runspeed_v	171	171		
runspeed_v	172	172		
runspeed_v	173	173		
runspeed_v	174	174		
runspeed_v	175	175		
runspeed_v	176	176		
runspeed_v	177	177		
runspeed_v	178	178		
runspeed_v	179	179		
runspeed_v	180	180		
runspeed_v	181	181		
runspeed_v	182	182		
runspeed_v	183	183		
runspeed_v	184	184		
runspeed_v	185	185		
runspeed_v	186	186		
runspeed_v	187	187		
runspeed_v	188	188		
runspeed_v	189	189		
runspeed_v	190	190		
runspeed_v	191	191		
runspeed_v	192	192		
runspeed_v	193	193		
runspeed_v	194	194		
runspeed_v	195	195		
runspeed_v	196	196		
runspeed_v	197	197		
runspeed_v	198	198		
runspeed_v	199	199		
runspeed_v	200	200		
runspeed_v	201	201		
runspeed_v	202	202		
runspeed_v	203	203		
runspeed_v	204	204		
runspeed_v	205	205		
runspeed_v	206	206		
runspeed_v	207	207		
runspeed_v	208	208		
runspeed_v	209	209		
runspeed_v	210	210		
runspeed_v	211	211		
runspeed_v	212	212		
runspeed_v	213	213		
runspeed_v	214	214		
